Time,SO2,H2S,H2,CO2serial,CO2_Corre,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,H2Scor,H2cor,,,
13/07/2018 19:37,0.9418717,0.1137619,4.306324,437.2269,-0.4231,18.8653,48.21684,25.96212,808,13.43198,-88.26973,12.8601,0.1660619,-0.734676,,,
13/07/2018 19:37,0.9388046,0.1169834,4.181584,437.2269,-0.4231,18.9275,48.2715,25.96367,808.1,13.43197,-88.26973,12.95769,0.1692834,-0.859416,,,
13/07/2018 19:37,0.9458427,0.1116142,4.219223,442.0513,4.4013,18.95778,48.33365,25.96489,808.1,13.43196,-88.26973,12.95769,0.1639142,-0.821777,,,
13/07/2018 19:37,0.947071,0.1170998,4.464874,446.2726,8.6226,18.92757,48.41905,25.96774,808.1,13.43195,-88.26972,12.95769,0.1693998,-0.576126,,,
13/07/2018 19:37,0.9436798,0.1295528,4.313538,446.2726,8.6226,18.96586,48.50218,25.96878,808.1,13.43194,-88.26972,12.95769,0.1818528,-0.727462,,,
13/07/2018 19:37,0.9450989,0.131629,4.229912,454.1123,16.4623,18.90025,48.60526,25.97004,808.1,13.43193,-88.26972,12.95769,0.183929,-0.811088,,,
13/07/2018 19:37,0.9484978,0.1207628,4.38493,464.0628,26.4128,18.82675,48.7029,25.97234,808.1,13.43192,-88.26972,12.95769,0.1730628,-0.65607,,,
13/07/2018 19:37,0.9451142,0.1153536,4.37318,467.078,29.428,18.83303,48.81038,25.97463,808.1,13.43191,-88.26971,12.95769,0.1676536,-0.66782,,,
13/07/2018 19:37,0.9438743,0.1132422,4.437473,468.2841,30.6341,18.93355,48.90098,25.97635,808.1,13.43189,-88.26971,12.95769,0.1655422,-0.603527,,,
13/07/2018 19:37,0.9390526,0.119935,4.256615,466.475,28.825,18.86607,48.97772,25.97678,808.2,13.43188,-88.2697,12.86988,0.172235,-0.784385,,,
13/07/2018 19:37,0.9353981,0.1105042,4.144814,464.0628,26.4128,18.75745,49.05951,25.97896,807.9,13.43187,-88.2697,12.86988,0.1628042,-0.896186,,,
13/07/2018 19:37,0.9304046,0.1097946,3.858746,464.0628,26.4128,18.80149,49.12991,25.98161,807.5,13.43186,-88.2697,12.86988,0.1620946,-1.182254,,,
13/07/2018 19:37,0.9277763,0.1039143,3.923382,459.5398,21.8898,18.80323,49.21194,25.98327,807.8,13.43185,-88.2697,12.86988,0.1562143,-1.117618,,,
13/07/2018 19:37,0.9250679,0.1044312,3.607506,453.5093,15.8593,18.79055,49.28204,25.98479,808,13.43184,-88.2697,12.86988,0.1567312,-1.433494,,,
13/07/2018 19:37,0.9194641,0.1143684,3.715946,450.1925,12.5425,18.85371,49.28713,25.98622,808.1,13.43183,-88.2697,12.86988,0.1666684,-1.325054,,,
13/07/2018 19:37,0.9057312,0.1154718,3.718067,449.2879,11.6379,18.76609,49.23257,25.98769,808.2,13.43182,-88.2697,12.86988,0.1677718,-1.322933,,,
13/07/2018 19:38,0.9026566,0.1073856,3.822384,450.1925,12.5425,18.7248,49.14934,25.99023,808.2,13.43181,-88.2697,12.86988,0.1596856,-1.218616,,,
13/07/2018 19:38,0.9027023,0.09747505,3.799469,448.6848,11.0348,18.37772,49.02568,25.99102,808.2,13.4318,-88.2697,12.9577,0.14977505,-1.241531,,,
13/07/2018 19:38,0.8902893,0.1008759,3.751331,447.4788,9.8288,18.84406,48.88904,25.99288,808.2,13.43179,-88.2697,12.9577,0.1531759,-1.289669,,,
13/07/2018 19:38,0.8893318,0.1018229,3.83007,446.8757,9.2257,18.94875,48.74871,25.99459,808.2,13.43178,-88.2697,12.9577,0.1541229,-1.21093,,,
13/07/2018 19:38,0.8867073,0.1118679,3.603592,445.9711,8.3211,19.01434,48.58536,25.99678,808.2,13.43176,-88.2697,12.9577,0.1641679,-1.437408,,,
13/07/2018 19:38,0.8865394,0.121562,3.41676,443.8604,6.2104,19.12983,48.43974,25.99802,808.2,13.43175,-88.26969,12.9577,0.173862,-1.62424,,,
13/07/2018 19:38,0.885952,0.1111383,3.521801,447.7803,10.1303,19.06759,48.2792,25.99932,808.1,13.43174,-88.26969,12.9577,0.1634383,-1.519199,,,
13/07/2018 19:38,0.883915,0.1016512,3.647255,450.494,12.844,19.06036,48.12882,26.00058,808.1,13.43173,-88.26968,12.9577,0.1539512,-1.393745,,,
13/07/2018 19:38,0.8749161,0.0996027,3.747894,454.7154,17.0654,19.12938,47.97957,26.00356,808.1,13.43172,-88.26968,12.9577,0.1519027,-1.293106,,,
13/07/2018 19:38,0.8720322,0.09897232,3.708946,448.6848,11.0348,19.1611,47.83019,26.00477,808.1,13.43171,-88.26968,12.91868,0.15127232,-1.332054,,,
13/07/2018 19:38,0.8679466,0.1050577,3.641106,445.6696,8.0196,19.17659,47.68736,26.0053,808.1,13.4317,-88.26967,12.91868,0.1573577,-1.399894,,,
13/07/2018 19:38,0.8618164,0.0974741,3.715652,443.5589,5.9089,19.17769,47.53189,26.00684,808.1,13.4317,-88.26967,12.91868,0.1497741,-1.325348,,,
13/07/2018 19:38,0.8503647,0.09710979,3.867058,443.8604,6.2104,19.09001,47.40021,26.00948,808.1,13.43169,-88.26967,12.91868,0.14940979,-1.173942,,,
13/07/2018 19:38,0.8316078,0.1002321,4.15543,440.5436,2.8936,19.07335,47.27016,26.01143,808.1,13.43168,-88.26966,12.91868,0.1525321,-0.88557,,,
13/07/2018 19:38,0.8202629,0.09123802,4.134735,441.4482,3.7982,19.00355,47.13484,26.01189,808.1,13.43167,-88.26966,12.91868,0.14353802,-0.906265,,,
13/07/2018 19:38,0.8131066,0.0946045,4.143108,438.433,0.783,18.95557,47.01766,26.01383,808.1,13.43166,-88.26966,12.91868,0.1469045,-0.897892,,,
13/07/2018 19:38,0.8059807,0.09728432,4.230335,439.036,1.386,18.95495,46.88494,26.01562,808.1,13.43165,-88.26966,12.91868,0.14958432,-0.810665,,,
13/07/2018 19:38,0.7969055,0.09771824,4.264259,440.5436,2.8936,18.89535,46.74943,26.01751,808.1,13.43165,-88.26965,12.87965,0.15001824,-0.776741,,,
13/07/2018 19:38,0.787693,0.08615398,4.152073,442.9558,5.3058,18.85837,46.61081,26.01885,808.1,13.43164,-88.26964,12.87965,0.13845398,-0.888927,,,
13/07/2018 19:38,0.7791634,0.08926392,3.91172,440.8452,3.1952,18.86805,46.46562,26.02014,808.1,13.43163,-88.26964,12.87965,0.14156392,-1.12928,,,
13/07/2018 19:38,0.7666778,0.08645726,4.086315,436.0207,-1.6293,18.91375,46.3254,26.02245,808.1,13.43162,-88.26963,12.87965,0.13875726,-0.954685,,,
13/07/2018 19:38,0.7598839,0.08256054,3.994831,436.3223,-1.3277,18.88049,46.17861,26.02448,808.1,13.43161,-88.26963,12.87965,0.13486054,-1.046169,,,
13/07/2018 19:38,0.7456322,0.08172512,4.224938,436.3223,-1.3277,18.81074,46.04813,26.02625,808.1,13.4316,-88.26962,12.87965,0.13402512,-0.816062,,,
13/07/2018 19:38,0.7298927,0.06720734,4.000038,438.7345,1.0845,18.8638,45.93082,26.02692,808.1,13.43159,-88.26962,12.87965,0.11950734,-1.040962,,,
13/07/2018 19:38,0.7190514,0.06300926,4.04702,437.2269,-0.4231,18.7574,45.81878,26.02861,808.1,13.43158,-88.26962,12.87965,0.11530926,-0.99398,,,
13/07/2018 19:38,0.7041016,0.07260799,4.00573,434.8147,-2.8353,18.71345,45.7458,26.03043,808.1,13.43157,-88.26962,12.94916,0.12490799,-1.03527,,,
13/07/2018 19:38,0.6959686,0.08171749,3.850475,435.7192,-1.9308,18.78121,45.68828,26.03266,808.1,13.43156,-88.26962,12.94916,0.13401749,-1.190525,,,
13/07/2018 19:38,0.689209,0.07340431,3.581734,436.6238,-1.0262,18.77384,45.64562,26.03356,808.1,13.43155,-88.26962,12.94916,0.12570431,-1.459266,,,
13/07/2018 19:38,0.6791763,0.07687854,3.57027,438.433,0.783,18.7389,45.62698,26.03523,808.1,13.43155,-88.26961,12.94916,0.12917854,-1.47073,,,
13/07/2018 19:38,0.6837426,0.06684112,3.450726,439.6391,1.9891,18.72392,45.61844,26.03725,808.1,13.43154,-88.2696,12.94916,0.11914112,-1.590274,,,
13/07/2018 19:38,0.6788826,0.07306766,3.642262,435.7192,-1.9308,18.7493,45.6282,26.03945,808.1,13.43153,-88.2696,12.94916,0.12536766,-1.398738,,,
13/07/2018 19:38,0.682312,0.05780506,3.720829,437.5284,-0.1216,18.80693,45.65209,26.03973,808,13.43152,-88.26959,12.94916,0.11010506,-1.320171,,,
13/07/2018 19:38,0.6875725,0.06248665,3.851238,440.8452,3.1952,18.80087,45.67655,26.04198,808.1,13.43151,-88.26959,12.94916,0.11478665,-1.189762,,,
13/07/2018 19:38,0.690937,0.05784607,3.687981,439.036,1.386,18.80954,45.70993,26.04319,808,13.4315,-88.26958,12.87116,0.11014607,-1.353019,,,
13/07/2018 19:38,0.6998863,0.0647974,3.74699,436.9253,-0.7247,18.82319,45.72994,26.04575,808,13.43149,-88.26958,12.87116,0.1170974,-1.29401,,,
13/07/2018 19:38,0.6956596,0.0739479,3.594822,434.2116,-3.4384,18.76142,45.73452,26.04736,808,13.43148,-88.26958,12.87116,0.1262479,-1.446178,,,
13/07/2018 19:38,0.7014732,0.06300259,3.647186,433.9101,-3.7399,18.75739,45.7277,26.04805,808,13.43147,-88.26958,12.87116,0.11530259,-1.393814,,,
13/07/2018 19:38,0.7171746,0.0723095,3.841087,433.307,-4.343,18.73587,45.69103,26.05014,808.1,13.43146,-88.26958,12.87116,0.1246095,-1.199913,,,
13/07/2018 19:38,0.7296181,0.07326794,3.701462,431.1963,-6.4537,18.73968,45.63744,26.05273,808.1,13.43145,-88.26958,12.87116,0.12556794,-1.339538,,,
13/07/2018 19:38,0.746212,0.07747459,3.586834,433.307,-4.343,18.86401,45.56979,26.05412,808,13.43144,-88.26958,12.87116,0.12977459,-1.454166,,,
13/07/2018 19:38,0.7651863,0.0771923,3.690121,436.0207,-1.6293,18.74819,45.48164,26.05525,808,13.43144,-88.26958,12.87116,0.1294923,-1.350879,,,
13/07/2018 19:38,0.7774963,0.07392406,3.735088,437.2269,-0.4231,18.78242,45.38441,26.05728,808,13.43143,-88.26958,12.94916,0.12622406,-1.305912,,,
13/07/2018 19:38,0.7823906,0.07493306,4.088707,438.433,0.783,18.75347,45.27901,26.05979,808.1,13.43142,-88.26958,12.94916,0.12723306,-0.952293,,,
13/07/2018 19:38,0.7772522,0.08521366,4.336308,437.2269,-0.4231,18.72862,45.17593,26.06195,808.1,13.43141,-88.26958,12.94916,0.13751366,-0.704692,,,
13/07/2018 19:38,0.762867,0.08737564,4.444008,432.4024,-5.2476,18.75639,45.08193,26.06239,808.1,13.4314,-88.26958,12.94916,0.13967564,-0.596992,,,
13/07/2018 19:38,0.7459755,0.08998585,4.33559,430.2917,-7.3583,18.7883,44.99628,26.06419,808.1,13.43139,-88.26959,12.94916,0.14228585,-0.70541,,,
13/07/2018 19:38,0.7195969,0.08164501,4.455269,427.578,-10.072,18.75657,44.93974,26.06621,808.1,13.43138,-88.26959,12.94916,0.13394501,-0.585731,,,
13/07/2018 19:38,0.7025757,0.08212948,4.457523,431.4978,-6.1522,18.69118,44.8863,26.06749,808.1,13.43137,-88.2696,12.94916,0.13442948,-0.583477,,,
13/07/2018 19:38,0.6793594,0.08159161,4.355984,435.7192,-1.9308,18.74755,44.86965,26.06907,808.2,13.43136,-88.2696,12.94916,0.13389161,-0.685016,,,
13/07/2018 19:38,0.6710701,0.09995365,4.376782,442.0513,4.4013,18.81815,44.86607,26.07009,808.2,13.43135,-88.26961,12.87116,0.15225365,-0.664218,,,
13/07/2018 19:38,0.6596184,0.09318542,4.54446,443.5589,5.9089,18.83454,44.896,26.07278,808.2,13.43134,-88.26961,12.87116,0.14548542,-0.49654,,,
13/07/2018 19:38,0.6420326,0.08123112,4.602577,442.9558,5.3058,18.79806,44.92652,26.07555,808.2,13.43134,-88.26962,12.87116,0.13353112,-0.438423,,,
13/07/2018 19:38,0.6328354,0.08228779,4.728607,447.7803,10.1303,18.67651,44.98148,26.07571,808.2,13.43133,-88.26962,12.87116,0.13458779,-0.312393,,,
13/07/2018 19:38,0.622261,0.08077526,4.541698,447.7803,10.1303,18.62146,45.03825,26.07729,808.2,13.43132,-88.26962,12.87116,0.13307526,-0.499302,,,
13/07/2018 19:38,0.612217,0.06992054,4.388649,447.1772,9.5272,18.60635,45.09571,26.07938,808.3,13.43131,-88.26962,12.87116,0.12222054,-0.652351,,,
13/07/2018 19:38,0.6084518,0.07551384,4.145683,445.9711,8.3211,18.68655,45.14842,26.08213,808.3,13.4313,-88.26962,12.87116,0.12781384,-0.895317,,,
13/07/2018 19:38,0.6167908,0.08328533,4.031002,446.2726,8.6226,18.66555,45.18062,26.08367,808.3,13.43129,-88.26962,12.87116,0.13558533,-1.009998,,,
13/07/2018 19:38,0.6451874,0.08806419,3.937355,449.5894,11.9394,18.68109,45.19437,26.08497,808.4,13.43128,-88.26962,12.94917,0.14036419,-1.103645,,,
13/07/2018 19:38,0.7227478,0.08157158,3.958332,454.1123,16.4623,18.65511,45.20145,26.08646,808.3,13.43127,-88.26963,12.94917,0.13387158,-1.082668,,,
13/07/2018 19:38,0.8350792,0.06852436,4.264549,450.7956,13.1456,18.77752,45.19706,26.08922,808.3,13.43126,-88.26963,12.94917,0.12082436,-0.776451,,,
13/07/2018 19:39,0.9949455,0.08385849,4.358051,452.6047,14.9547,18.7674,45.1804,26.09042,808.2,13.43125,-88.26963,12.94917,0.13615849,-0.682949,,,
13/07/2018 19:39,1.202503,0.09669018,4.292442,447.7803,10.1303,18.47578,45.16778,26.0913,808.3,13.43125,-88.26964,12.94917,0.14899018,-0.748558,,,
13/07/2018 19:39,1.432873,0.09383392,4.246155,451.0971,13.4471,18.86767,45.13008,26.09292,808.4,13.43124,-88.26964,12.94917,0.14613392,-0.794845,,,
13/07/2018 19:39,1.680569,0.1091757,4.122482,450.1925,12.5425,19.08819,45.08033,26.09518,808.4,13.43123,-88.26964,12.94917,0.1614757,-0.918518,,,
13/07/2018 19:39,1.891441,0.116292,3.987938,450.494,12.844,19.32676,45.02761,26.09795,808.4,13.43122,-88.26964,12.94917,0.168592,-1.053062,,,
13/07/2018 19:39,2.038414,0.13939,3.975197,450.7956,13.1456,19.48582,44.97138,26.09962,808.4,13.43121,-88.26964,12.87116,0.19169,-1.065803,,,
13/07/2018 19:39,2.115131,0.1503124,4.08186,449.5894,11.9394,19.56243,44.90881,26.10024,808.4,13.4312,-88.26965,12.87116,0.2026124,-0.95914,,,
13/07/2018 19:39,2.140682,0.1594477,4.25832,451.0971,13.4471,19.544,44.85576,26.10288,808.4,13.43119,-88.26965,12.87116,0.2117477,-0.78268,,,
13/07/2018 19:39,2.117599,0.1707392,4.297363,447.1772,9.5272,19.51318,44.80834,26.10474,808.4,13.43118,-88.26965,12.87116,0.2230392,-0.743637,,,
13/07/2018 19:39,2.051033,0.1731396,4.28865,445.0666,7.4166,19.47637,44.77206,26.10648,808.4,13.43118,-88.26965,12.87116,0.2254396,-0.75235,,,
13/07/2018 19:39,1.974159,0.184638,4.143864,441.1467,3.4967,19.44185,44.732,26.10789,808.4,13.43118,-88.26965,12.87116,0.236938,-0.897136,,,
13/07/2018 19:39,1.910587,0.1847658,4.344257,440.2421,2.5921,19.43782,44.70934,26.10915,808.3,13.43117,-88.26966,12.87116,0.2370658,-0.696743,,,
13/07/2018 19:39,1.852612,0.1829386,4.146187,440.8452,3.1952,19.51054,44.6733,26.11162,808.3,13.43116,-88.26966,12.87116,0.2352386,-0.894813,,,
13/07/2018 19:39,1.80209,0.1968842,4.003719,435.7192,-1.9308,19.4737,44.6358,26.1137,808.2,13.43115,-88.26966,12.94917,0.2491842,-1.037281,,,
13/07/2018 19:39,1.732594,0.2041101,4.047028,443.2574,5.6074,19.50619,44.60954,26.1144,808.1,13.43114,-88.26966,12.94917,0.2564101,-0.993972,,,
13/07/2018 19:39,1.646748,0.2072315,4.17516,440.8452,3.1952,19.34687,44.58224,26.11662,808.3,13.43114,-88.26966,12.94917,0.2595315,-0.86584,,,
13/07/2018 19:39,1.555561,0.1960125,4.311401,440.8452,3.1952,19.38357,44.56444,26.11928,808.4,13.43113,-88.26966,12.94917,0.2483125,-0.729599,,,
13/07/2018 19:39,1.476292,0.2051105,4.278172,441.1467,3.4967,19.38681,44.56476,26.12141,808.4,13.43112,-88.26967,12.94917,0.2574105,-0.762828,,,
13/07/2018 19:39,1.41293,0.1995144,4.05505,441.7498,4.0998,19.26511,44.58224,26.12123,808.4,13.43111,-88.26967,12.94917,0.2518144,-0.98595,,,
13/07/2018 19:39,1.373402,0.1841412,3.925472,445.0666,7.4166,19.18212,44.61006,26.12295,808.4,13.43111,-88.26968,12.94917,0.2364412,-1.115528,,,
13/07/2018 19:39,1.350605,0.1709976,4.028366,445.3681,7.7181,19.1193,44.64098,26.12509,808.5,13.4311,-88.26968,12.94917,0.2232976,-1.012634,,,
13/07/2018 19:39,1.347511,0.1768885,4.082638,446.8757,9.2257,19.08338,44.67432,26.12781,808.5,13.43109,-88.26968,12.87116,0.2291885,-0.958362,,,
13/07/2018 19:39,1.352257,0.1716309,4.176414,443.2574,5.6074,18.9919,44.71468,26.12881,808.5,13.43108,-88.26968,12.87116,0.2239309,-0.864586,,,
13/07/2018 19:39,1.362759,0.1794281,4.28025,441.4482,3.7982,19.01531,44.73589,26.13127,808.5,13.43108,-88.26968,12.87116,0.2317281,-0.76075,,,
13/07/2018 19:39,1.359158,0.1867456,4.058601,441.7498,4.0998,18.95326,44.74984,26.1319,808.6,13.43107,-88.26968,12.87116,0.2390456,-0.982399,,,
13/07/2018 19:39,1.332455,0.1869049,4.189102,441.4482,3.7982,18.9359,44.75423,26.13503,808.6,13.43106,-88.26968,12.87116,0.2392049,-0.851898,,,
13/07/2018 19:39,1.305626,0.1819096,4.021198,444.162,6.512,19.00468,44.73794,26.1368,808.5,13.43105,-88.26968,12.87116,0.2342096,-1.019802,,,
13/07/2018 19:39,1.295334,0.1642609,3.939464,445.0666,7.4166,19.05665,44.72164,26.13743,808.5,13.43104,-88.26968,12.87116,0.2165609,-1.101536,,,
13/07/2018 19:39,1.300144,0.1640749,3.854942,447.4788,9.8288,19.03534,44.7035,26.1394,808.5,13.43104,-88.26969,12.87116,0.2163749,-1.186058,,,
13/07/2018 19:39,1.308758,0.1674442,3.812,447.1772,9.5272,19.08428,44.67297,26.14172,808.5,13.43103,-88.26969,12.93942,0.2197442,-1.229,,,
13/07/2018 19:39,1.316898,0.1667643,3.800842,446.8757,9.2257,19.09079,44.6469,26.14384,808.5,13.43103,-88.26969,12.93942,0.2190643,-1.240158,,,
13/07/2018 19:39,1.338203,0.1568708,3.972515,446.8757,9.2257,19.03715,44.62329,26.14443,808.5,13.43102,-88.26969,12.93942,0.2091708,-1.068485,,,
13/07/2018 19:39,1.354206,0.1628704,3.814224,443.5589,5.9089,18.98182,44.59428,26.14635,808.5,13.43102,-88.26969,12.93942,0.2151704,-1.226776,,,
13/07/2018 19:39,1.341229,0.1590853,3.551548,441.7498,4.0998,19.06418,44.57437,26.14956,808.5,13.43102,-88.26969,12.93942,0.2113853,-1.489452,,,
13/07/2018 19:39,1.302959,0.1589718,3.674839,439.3376,1.6876,19.06426,44.55284,26.15074,808.5,13.43102,-88.2697,12.93942,0.2112718,-1.366161,,,
13/07/2018 19:39,1.250645,0.1547175,3.759914,439.9406,2.2906,19.04594,44.55394,26.15201,808.5,13.43102,-88.2697,12.93942,0.2070175,-1.281086,,,
13/07/2018 19:39,1.186459,0.1550436,3.973293,444.4635,6.8135,18.94627,44.55136,26.15343,808.5,13.43102,-88.2697,12.93942,0.2073436,-1.067707,,,
13/07/2018 19:39,1.127697,0.1534605,3.955834,445.9711,8.3211,18.89956,44.55822,26.15598,808.5,13.43102,-88.2697,12.90285,0.2057605,-1.085166,,,
13/07/2018 19:39,1.085877,0.1510983,4.085926,447.1772,9.5272,18.80355,44.58851,26.15752,808.6,13.43102,-88.2697,12.90285,0.2033983,-0.955074,,,
13/07/2018 19:39,1.060772,0.1482401,4.085834,446.5742,8.9242,18.88664,44.62314,26.15906,808.5,13.43102,-88.26969,12.90285,0.2005401,-0.955166,,,
13/07/2018 19:39,1.028858,0.1518202,4.222282,445.9711,8.3211,18.91957,44.67277,26.16107,808.5,13.43102,-88.26969,12.90285,0.2041202,-0.818718,,,
13/07/2018 19:39,0.9954567,0.1474352,4.330566,445.6696,8.0196,18.92348,44.71759,26.16364,808.6,13.43102,-88.26969,12.90285,0.1997352,-0.710434,,,
13/07/2018 19:39,0.9527931,0.1454611,4.771023,447.1772,9.5272,18.87282,44.76146,26.16531,808.7,13.43102,-88.26969,12.90285,0.1977611,-0.269977,,,
13/07/2018 19:39,0.9069595,0.1664105,5.24527,448.0818,10.4318,18.90888,44.80217,26.16646,808.7,13.43102,-88.26969,12.90285,0.2187105,0.20427,,,
13/07/2018 19:39,0.8671798,0.1821976,5.577892,448.3833,10.7333,18.89645,44.84668,26.16797,808.7,13.43102,-88.26969,12.90285,0.2344976,0.536892,,,
13/07/2018 19:39,0.8134155,0.1972561,5.710537,445.9711,8.3211,18.77082,44.86686,26.16981,808.7,13.43102,-88.26969,12.84618,0.2495561,0.669537,,,
13/07/2018 19:39,0.7842178,0.2042484,5.908192,442.9558,5.3058,18.82473,44.88966,26.17197,808.6,13.43103,-88.26969,12.84618,0.2565484,0.867192,,,
13/07/2018 19:39,0.7581177,0.2169809,5.981201,442.9558,5.3058,18.76614,44.91724,26.17426,808.6,13.43103,-88.26969,12.84618,0.2692809,0.940201,,,
13/07/2018 19:39,0.7348061,0.2326298,5.79789,447.1772,9.5272,18.7248,44.93521,26.17585,808.6,13.43103,-88.26969,12.84618,0.2849298,0.75689,,,
13/07/2018 19:39,0.7108193,0.2361345,5.699036,446.2726,8.6226,18.75279,44.95038,26.17924,808.6,13.43103,-88.26969,12.84618,0.2884345,0.658036,,,
13/07/2018 19:39,0.696289,0.2213163,5.504871,445.0666,7.4166,18.74986,44.97124,26.17939,808.5,13.43103,-88.26969,12.84618,0.2736163,0.463871,,,
13/07/2018 19:39,0.687725,0.2199163,5.387958,442.6544,5.0044,18.68139,44.98454,26.18267,808.5,13.43103,-88.26969,12.84618,0.2722163,0.346958,,,
13/07/2018 19:39,0.6804771,0.2103834,5.410843,441.1467,3.4967,18.70635,44.9968,26.18271,808.4,13.43103,-88.26969,12.84618,0.2626834,0.369843,,,
13/07/2018 19:39,0.6829949,0.190443,5.414272,443.8604,6.2104,18.77866,45.01603,26.18441,808.3,13.43103,-88.26969,12.94506,0.242743,0.373272,,,
13/07/2018 19:39,0.6872215,0.1817856,5.0914,442.9558,5.3058,18.79448,45.0311,26.1863,808.3,13.43103,-88.26969,12.94506,0.2340856,0.0504,,,
13/07/2018 19:39,0.7038383,0.1667633,4.657173,442.9558,5.3058,18.71992,45.05672,26.18901,808.2,13.43103,-88.26969,12.94506,0.2190633,-0.383827,,,
13/07/2018 19:39,0.7266617,0.1764517,4.3298,443.5589,5.9089,18.80231,45.09686,26.19044,808.2,13.43103,-88.26969,12.94506,0.2287517,-0.7112,,,
13/07/2018 19:39,0.7827797,0.1674595,4.286636,446.5742,8.9242,18.82378,45.14098,26.19337,808.2,13.43103,-88.26969,12.94506,0.2197595,-0.754364,,,
13/07/2018 19:39,0.8646965,0.1711569,4.181999,444.162,6.512,18.80955,45.18823,26.19457,808.2,13.43103,-88.26969,12.94506,0.2234569,-0.859001,,,
13/07/2018 19:39,0.9702339,0.1638155,4.171429,442.0513,4.4013,18.86037,45.23868,26.197,808.2,13.43103,-88.26969,12.94506,0.2161155,-0.869571,,,
13/07/2018 19:40,1.056179,0.1682215,4.055649,441.7498,4.0998,18.87973,45.26553,26.198,808.2,13.43103,-88.26969,12.94506,0.2205215,-0.985351,,,
13/07/2018 19:40,1.104183,0.1749859,3.989884,437.2269,-0.4231,18.45179,45.2752,26.19952,808.3,13.43103,-88.26969,12.83882,0.2272859,-1.051116,,,
13/07/2018 19:40,1.091476,0.178463,3.853172,437.5284,-0.1216,18.78959,45.28866,26.20167,808.3,13.43103,-88.26969,12.83882,0.230763,-1.187828,,,
13/07/2018 19:40,1.061657,0.180213,3.649238,437.2269,-0.4231,18.94392,45.26766,26.20417,808.4,13.43103,-88.26969,12.83882,0.232513,-1.391762,,,
13/07/2018 19:40,1.032757,0.1742983,3.61834,436.9253,-0.7247,19.02856,45.23242,26.20567,808.4,13.43103,-88.26969,12.83882,0.2265983,-1.42266,,,
13/07/2018 19:40,1.011192,0.1789951,3.588616,436.0207,-1.6293,19.12622,45.19108,26.20724,808.4,13.43104,-88.2697,12.83882,0.2312951,-1.452384,,,
13/07/2018 19:40,1.001865,0.1731005,3.454777,434.8147,-2.8353,19.21054,45.13531,26.20885,808.5,13.43104,-88.2697,12.83882,0.2254005,-1.586223,,,
13/07/2018 19:40,1.005547,0.1689205,3.484383,432.7039,-4.9461,19.14182,45.07681,26.21108,808.5,13.43104,-88.2697,12.83882,0.2212205,-1.556617,,,
13/07/2018 19:40,1.042316,0.1646709,3.563591,432.7039,-4.9461,19.19388,45.01906,26.21315,808.5,13.43104,-88.2697,12.83882,0.2169709,-1.477409,,,
13/07/2018 19:40,1.107307,0.158968,3.477917,434.2116,-3.4384,19.23853,44.96404,26.21395,808.5,13.43105,-88.2697,12.9371,0.211268,-1.563083,,,
13/07/2018 19:40,1.188343,0.1580334,3.56863,438.1314,0.4814,19.28604,44.93532,26.21572,808.6,13.43105,-88.2697,12.9371,0.2103334,-1.47237,,,
13/07/2018 19:40,1.271011,0.1541252,3.512405,440.2421,2.5921,19.333,44.91687,26.21803,808.6,13.43105,-88.2697,12.9371,0.2064252,-1.528595,,,
13/07/2018 19:40,1.331799,0.1401453,3.512794,441.1467,3.4967,19.37791,44.90794,26.22012,808.6,13.43105,-88.2697,12.9371,0.1924453,-1.528206,,,
13/07/2018 19:40,1.376312,0.1495695,3.175884,441.4482,3.7982,19.32625,44.93426,26.22193,808.6,13.43105,-88.2697,12.9371,0.2018695,-1.865116,,,
13/07/2018 19:40,1.398945,0.1615114,3.012386,437.8299,0.1799,19.27628,44.97291,26.2242,808.6,13.43106,-88.2697,12.9371,0.2138114,-2.028614,,,
13/07/2018 19:40,1.405712,0.1762419,3.059818,438.7345,1.0845,19.3113,45.02865,26.22549,808.6,13.43106,-88.2697,12.9371,0.2285419,-1.981182,,,
13/07/2018 19:40,1.388935,0.1770353,2.872791,437.5284,-0.1216,19.19799,45.09488,26.22775,808.6,13.43106,-88.2697,12.9371,0.2293353,-2.168209,,,
13/07/2018 19:40,1.364925,0.1754942,3.04623,439.3376,1.6876,19.10563,45.16555,26.22928,808.5,13.43106,-88.2697,12.82311,0.2277942,-1.99477,,,
13/07/2018 19:40,1.328754,0.1671057,2.916672,434.5131,-3.1369,19.18504,45.24644,26.23072,808.5,13.43106,-88.2697,12.82311,0.2194057,-2.124328,,,
13/07/2018 19:40,1.28619,0.1672287,3.097645,436.0207,-1.6293,19.14333,45.31451,26.23297,808.5,13.43106,-88.2697,12.82311,0.2195287,-1.943355,,,
13/07/2018 19:40,1.24181,0.172658,3.036095,437.2269,-0.4231,19.01535,45.38943,26.2352,808.5,13.43106,-88.26971,12.82311,0.224958,-2.004905,,,
13/07/2018 19:40,1.186623,0.1764889,3.200867,437.5284,-0.1216,18.94974,45.4447,26.23711,808.5,13.43107,-88.26971,12.82311,0.2287889,-1.840133,,,
13/07/2018 19:40,1.131714,0.1768389,3.237061,438.7345,1.0845,19.00409,45.48925,26.23833,808.5,13.43107,-88.26971,12.82311,0.2291389,-1.803939,,,
