Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
6/15/2018 20:04,-0.0322876,-0.1859436,7.245964,469.4902,18.67675,66.98112,24.17441,802.1,13.43556,-88.27136,13.05004,19.9502,-0.0714436,1.989864,,,,
6/15/2018 20:04,-0.03194046,-0.1927757,7.160694,465.5704,18.85429,66.89281,24.17413,802.1,13.43556,-88.27136,13.05004,16.0304,-0.0782757,1.904594,,,,
6/15/2018 20:04,-0.0274353,-0.184083,6.968533,466.7765,18.84835,66.80335,24.1741,802.1,13.43556,-88.27136,13.14802,17.2365,-0.069583,1.712433,,,,
6/15/2018 20:04,-0.02833176,-0.17838,6.599987,461.0475,18.8054,66.69746,24.17524,802.1,13.43556,-88.27136,13.14802,11.5075,-0.06388,1.343887,,,,
6/15/2018 20:04,-0.03268051,-0.1917553,6.698006,460.4444,18.83325,66.60581,24.17516,802.1,13.43556,-88.27136,13.14802,10.9044,-0.0772553,1.441906,,,,
6/15/2018 20:04,-0.03428268,-0.2075787,6.642406,462.5551,18.78806,66.51104,24.17507,802.1,13.43556,-88.27136,13.14802,13.0151,-0.0930787,1.386306,,,,
6/15/2018 20:04,-0.04350662,-0.2119055,6.884117,463.1582,18.79961,66.42326,24.17596,802.1,13.43556,-88.27136,13.14802,13.6182,-0.0974055,1.628017,,,,
6/15/2018 20:04,-0.04763412,-0.193121,6.873558,465.5704,18.77256,66.34789,24.17664,802.1,13.43556,-88.27136,13.14802,16.0304,-0.078621,1.617458,,,,
6/15/2018 20:04,-0.05521393,-0.1787939,7.079525,463.7612,18.77959,66.29645,24.17651,802.1,13.43556,-88.27136,13.14802,14.2212,-0.0642939,1.823425,,,,
6/15/2018 20:04,-0.06767273,-0.1889791,7.157337,463.4597,18.77374,66.24164,24.17648,802.1,13.43556,-88.27136,13.14802,13.9197,-0.0744791,1.901237,,,,
6/15/2018 20:04,-0.06814575,-0.1915998,6.884964,461.349,18.859,66.19798,24.17619,802.1,13.43556,-88.27136,13.03073,11.809,-0.0770998,1.628864,,,,
6/15/2018 20:04,-0.07655716,-0.1943789,6.747597,463.4597,18.7207,66.17449,24.17706,802.1,13.43556,-88.27136,13.03073,13.9197,-0.0798789,1.491497,,,,
6/15/2018 20:04,-0.07685852,-0.1901188,6.487702,463.1582,18.65187,66.1432,24.17607,802.1,13.43556,-88.27136,13.03073,13.6182,-0.0756188,1.231602,,,,
6/15/2018 20:04,-0.08639526,-0.2075653,6.314346,459.8414,18.69157,66.12788,24.17743,802.1,13.43556,-88.27136,13.03073,10.3014,-0.0930653,1.058246,,,,
6/15/2018 20:04,-0.08639526,-0.2306929,6.194595,457.4291,18.81011,66.12186,24.17747,802.1,13.43556,-88.27136,13.03073,7.8891,-0.1161929,0.938495,,,,
6/15/2018 20:04,-0.09659195,-0.2431755,6.159462,457.1276,18.80781,66.10964,24.17675,802.1,13.43556,-88.27136,13.03073,7.5876,-0.1286755,0.903362,,,,
6/15/2018 20:04,-0.09327698,-0.2630215,5.851768,455.9215,18.74218,66.08952,24.17678,802.1,13.43556,-88.27136,13.03073,6.3815,-0.1485215,0.595668,,,,
6/15/2018 20:04,-0.09945678,-0.2739849,5.813126,453.5093,18.6315,66.07596,24.17767,802.1,13.43556,-88.27136,13.03073,3.9693,-0.1594849,0.557026,,,,
6/15/2018 20:04,-0.08787155,-0.2650833,5.882027,455.3185,18.5448,66.07,24.17747,802.1,13.43556,-88.27136,13.1482,5.7785,-0.1505833,0.625927,,,,
6/15/2018 20:04,-0.08688354,-0.2632799,5.872177,451.0971,18.60876,66.05462,24.17731,802.1,13.43556,-88.27136,13.1482,1.5571,-0.1487799,0.616077,,,,
6/15/2018 20:04,-0.07870102,-0.2448969,5.942024,448.6848,18.5519,66.03985,24.1773,802.1,13.43556,-88.27136,13.1482,-0.8552,-0.1303969,0.685924,,,,
6/15/2018 20:04,-0.06647492,-0.2469101,6.173363,453.2078,18.63394,66.02225,24.17722,802.1,13.43556,-88.27136,13.1482,3.6678,-0.1324101,0.917263,,,,
6/15/2018 20:04,-0.06092453,-0.221982,6.224754,448.0818,18.67898,65.99242,24.17766,802.1,13.43556,-88.27136,13.1482,-1.4582,-0.107482,0.968654,,,,
6/15/2018 20:04,-0.04647446,-0.2255487,6.426865,448.3833,18.67028,65.92081,24.1776,802.1,13.43556,-88.27136,13.1482,-1.1567,-0.1110487,1.170765,,,,
6/15/2018 20:04,-0.04140472,-0.2233114,6.271938,451.3986,18.74862,65.82746,24.17767,802.1,13.43556,-88.27136,13.1482,1.8586,-0.1088114,1.015838,,,,
6/15/2018 20:04,-0.03882218,-0.2210159,6.048187,450.7956,18.68793,65.71197,24.17729,802.1,13.43556,-88.27136,13.1482,1.2556,-0.1065159,0.792087,,,,
6/15/2018 20:04,-0.0364914,-0.23141,6.105636,449.5894,18.59146,65.564,24.17737,802.1,13.43556,-88.27136,13.03087,0.0494,-0.11691,0.849536,,,,
6/15/2018 20:04,-0.0459137,-0.2201977,6.513676,452.6047,18.67346,65.41188,24.17724,802.1,13.43556,-88.27136,13.03087,3.0647,-0.1056977,1.257576,,,,
6/15/2018 20:04,-0.0494194,-0.2237873,6.339264,453.8108,18.63464,65.23875,24.1774,802.1,13.43556,-88.27136,13.03087,4.2708,-0.1092873,1.083164,,,,
6/15/2018 20:04,-0.06155396,-0.2341642,6.187282,454.1123,18.61553,65.06584,24.17699,802,13.43556,-88.27136,13.03087,4.5723,-0.1196642,0.931182,,,,
6/15/2018 20:04,-0.06712342,-0.23421,6.35672,452.6047,18.60816,64.87644,24.17736,802,13.43556,-88.27136,13.03087,3.0647,-0.11971,1.10062,,,,
6/15/2018 20:04,-0.07555008,-0.2319841,6.277542,452.0017,18.60172,64.73226,24.17713,802,13.43556,-88.27136,13.03087,2.4617,-0.1174841,1.021442,,,,
6/15/2018 20:04,-0.08243179,-0.2176971,6.255711,448.6848,18.57134,64.58433,24.17651,802.1,13.43556,-88.27136,13.03087,-0.8552,-0.1031971,0.999611,,,,
6/15/2018 20:04,-0.08579636,-0.2154236,6.117878,454.1123,18.56859,64.45899,24.17623,802.1,13.43556,-88.27136,13.03087,4.5723,-0.1009236,0.861778,,,,
6/15/2018 20:04,-0.09416198,-0.2223692,5.672668,456.8261,18.59505,64.34354,24.17598,802,13.43556,-88.27136,13.11896,7.2861,-0.1078692,0.416568,,,,
6/15/2018 20:04,-0.09462738,-0.219655,6.049312,454.4139,18.56046,64.23856,24.1759,802,13.43556,-88.27136,13.11896,4.8739,-0.105155,0.793212,,,,
6/15/2018 20:04,-0.1036339,-0.2395649,5.756756,457.7307,18.54973,64.13921,24.17614,802.1,13.43556,-88.27136,13.11896,8.1907,-0.1250649,0.500656,,,,
6/15/2018 20:04,-0.1078987,-0.2613325,5.723484,464.0628,18.59949,64.06835,24.17534,802,13.43556,-88.27136,13.11896,14.5228,-0.1468325,0.467384,,,,
6/15/2018 20:04,-0.1132393,-0.2706032,5.635254,459.2383,18.65677,63.99982,24.17499,802,13.43556,-88.27136,13.11896,9.6983,-0.1561032,0.379154,,,,
6/15/2018 20:04,-0.1156235,-0.2551451,5.470966,461.0475,18.53852,63.94049,24.17443,802,13.43556,-88.27136,13.11896,11.5075,-0.1406451,0.214866,,,,
6/15/2018 20:04,-0.1196251,-0.2682095,5.224804,460.746,18.5121,63.8942,24.17474,802,13.43556,-88.27136,13.11896,11.206,-0.1537095,-0.031296,,,,
6/15/2018 20:04,-0.1210938,-0.2944736,4.761402,461.952,18.46401,63.86573,24.1743,802,13.43556,-88.27136,13.11896,12.412,-0.1799736,-0.494698,,,,
6/15/2018 20:04,-0.1313248,-0.2960052,4.700699,464.0628,18.44808,63.85512,24.17444,802,13.43556,-88.27136,13.01138,14.5228,-0.1815052,-0.555401,,,,
6/15/2018 20:04,-0.1356049,-0.3056812,4.545349,468.2841,18.57156,63.85163,24.17397,802,13.43556,-88.27136,13.01138,18.7441,-0.1911812,-0.710751,,,,
6/15/2018 20:04,-0.1433983,-0.3094521,4.530972,467.6811,18.51624,63.86234,24.17357,802,13.43556,-88.27136,13.01138,18.1411,-0.1949521,-0.725128,,,,
6/15/2018 20:04,-0.1462708,-0.3144083,4.306915,466.7765,18.50805,63.89351,24.17334,802,13.43556,-88.27136,13.01138,17.2365,-0.1999083,-0.949185,,,,
6/15/2018 20:04,-0.148468,-0.3083754,4.262787,470.6964,18.54214,63.92026,24.17284,802,13.43556,-88.27136,13.01138,21.1564,-0.1938754,-0.993313,,,,
6/15/2018 20:04,-0.1560631,-0.3116484,4.39735,468.5857,18.52595,63.95338,24.17338,802,13.43556,-88.27136,13.01138,19.0457,-0.1971484,-0.85875,,,,
6/15/2018 20:04,-0.154686,-0.3127155,4.435902,468.2841,18.59429,63.98536,24.17248,802,13.43556,-88.27136,13.01138,18.7441,-0.1982155,-0.820198,,,,
