Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.850918,0.4410152,4.787792,454.6892,19.18795,46.05931,28.08031,788.1,NAN,NAN,12.58975,7.8092,0.1932152,-1.342708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.893673,0.440629,4.857666,451.0079,19.1478,46.03613,28.08051,788.1,NAN,NAN,12.58975,4.1279,0.192829,-1.272834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.933746,0.4514618,4.947876,448.247,19.22201,46.03462,28.08147,788.1,13.85161,-89.62755,12.58975,1.367,0.2036618,-1.182624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.960201,0.4615812,5.141922,451.9282,19.1524,46.02327,28.0819,788.1,NAN,NAN,12.58975,5.0482,0.2137812,-0.988578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.967968,0.4737825,5.210693,448.5538,19.14768,46.03296,28.08224,788.1,NAN,NAN,12.58975,1.6738,0.2259825,-0.919807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.961403,0.4758043,5.147049,451.6214,19.1725,46.0525,28.08338,788.1,NAN,NAN,12.58975,4.7414,0.2280043,-0.983451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.950447,0.475873,5.276955,454.0756,19.28361,46.08888,28.08381,788.1,NAN,NAN,12.68864,7.1956,0.228073,-0.853545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.9244,0.4691248,5.41579,455.3027,19.21382,46.11965,28.08504,788.1,13.85164,-89.62759,12.68864,8.4227,0.2213248,-0.71471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.88419,0.4834166,5.20438,458.6771,19.09509,46.1839,28.08477,788.1,NAN,NAN,12.68864,11.7971,0.2356166,-0.92612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.852657,0.4888945,5.340324,458.9839,19.07607,46.23497,28.08643,788.1,NAN,NAN,12.68864,12.1039,0.2410945,-0.790176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.816845,0.4959574,5.370869,460.211,19.02216,46.29784,28.08642,788.1,NAN,NAN,12.68864,13.331,0.2481574,-0.759631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.794136,0.5172024,5.397011,457.4501,19.00762,46.38219,28.08765,788.1,NAN,NAN,12.68864,10.5701,0.2694024,-0.733489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.780682,0.5164499,5.382755,452.8486,18.99737,46.46271,28.08784,788.1,13.85166,-89.62764,12.68864,5.9686,0.2686499,-0.747745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.7892,0.4988575,5.220203,451.3147,19.05589,46.55772,28.08928,788.1,NAN,NAN,12.68864,4.4347,0.2510575,-0.910297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.789295,0.4999323,5.29208,453.1553,19.0206,46.63708,28.08901,788.1,NAN,NAN,12.73846,6.2753,0.2521323,-0.83842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.787209,0.4993658,4.974159,455.3027,18.98926,46.71216,28.09114,788.1,NAN,NAN,12.73846,8.4227,0.2515658,-1.156341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.755894,0.5076322,4.91254,458.9839,18.93066,46.77404,28.09136,788.1,NAN,NAN,12.73846,12.1039,0.2598322,-1.21796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.699963,0.5182085,5.218109,460.211,18.91945,46.82918,28.0918,788.1,13.85168,-89.6277,12.73846,13.331,0.2704085,-0.912391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.622578,0.5193482,5.430683,457.7568,18.96216,46.86894,28.09274,788.1,NAN,NAN,12.73846,10.8768,0.2715482,-0.699817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.533669,0.5175037,5.454952,452.235,18.9697,46.88898,28.09358,788.1,NAN,NAN,12.73846,5.355,0.2697037,-0.675548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.448383,0.5066996,5.478706,451.3147,18.90773,46.87698,28.09434,788.1,NAN,NAN,12.73846,4.4347,0.2588996,-0.651794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.35376,0.4910478,5.667381,450.7011,18.81354,46.85126,28.09477,788.1,NAN,NAN,12.73846,3.8211,0.2432478,-0.463119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.272823,0.4875584,5.641308,451.3147,18.81873,46.79285,28.09533,788.1,13.85168,-89.62775,12.6224,4.4347,0.2397584,-0.489192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.201279,0.4811659,5.687389,452.8486,18.75854,46.72938,28.09638,788.2,NAN,NAN,12.6224,5.9686,0.2333659,-0.443111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.138138,0.4638796,5.586208,448.8605,18.78068,46.6429,28.09723,788.1,NAN,NAN,12.6224,1.9805,0.2160796,-0.544292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.084343,0.4699306,5.592834,448.8605,18.79162,46.54562,28.09673,788.1,NAN,NAN,12.6224,1.9805,0.2221306,-0.537666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,2.031502,0.4476719,5.392471,447.9402,18.71072,46.43218,28.0978,788.1,NAN,NAN,12.6224,1.0602,0.1998719,-0.738029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.987503,0.4510107,5.270981,449.4741,18.74373,46.31354,28.09845,788.1,13.85167,-89.62781,12.6224,2.5941,0.2032107,-0.859519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.951828,0.4370022,5.516865,453.1553,18.64819,46.20521,28.0991,788.1,NAN,NAN,12.6224,6.2753,0.1892022,-0.613635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.923073,0.4382772,5.35632,451.3147,18.73396,46.0949,28.09964,788.1,NAN,NAN,12.6224,4.4347,0.1904772,-0.77418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.900002,0.435379,5.29208,450.7011,18.58131,46.0092,28.10023,788.1,NAN,NAN,12.73992,3.8211,0.187579,-0.83842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.879181,0.4279442,5.061356,452.5418,18.66175,45.92536,28.10078,788.1,NAN,NAN,12.73992,5.6618,0.1801442,-1.069144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.85907,0.4098444,5.077515,447.0199,18.66925,45.87116,28.10204,788.1,13.85169,-89.62786,12.73992,0.1399,0.1620444,-1.052985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.843098,0.4070835,5.136768,447.3267,18.67398,45.82542,28.10188,788.1,NAN,NAN,12.73992,0.4467,0.1592835,-0.993732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.832752,0.4115553,5.076969,447.6334,18.73874,45.78493,28.10236,788.1,NAN,NAN,12.73992,0.7534,0.1637553,-1.053531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.817532,0.3950567,4.962303,448.5538,18.7769,45.75928,28.10326,788.1,NAN,NAN,12.73992,1.6738,0.1472567,-1.168197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.812191,0.3974037,4.856281,447.9402,18.66123,45.74719,28.10366,788.1,NAN,NAN,12.73992,1.0602,0.1496037,-1.274219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.802662,0.3949642,4.946236,446.0996,18.66941,45.74613,28.10533,788.1,13.8517,-89.62792,12.73992,-0.7804,0.1471642,-1.184264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.797913,0.3855009,5.057732,445.486,18.69737,45.77088,28.10554,788.1,NAN,NAN,12.58452,-1.394,0.1377009,-1.072768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.792381,0.3847399,4.819614,445.7928,18.60365,45.79213,28.10597,788,NAN,NAN,12.58452,-1.0872,0.1369399,-1.310886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.781303,0.3922072,4.867012,447.9402,18.58679,45.83976,28.1072,788,NAN,NAN,12.58452,1.0602,0.1444072,-1.263488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.784332,0.3949757,4.827,446.7131,18.51418,45.8903,28.10818,788,NAN,NAN,12.58452,-0.1669,0.1471757,-1.3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.782845,0.3916111,4.650108,450.3944,18.57083,45.94212,28.1088,788,13.8517,-89.62798,12.58452,3.5144,0.1438111,-1.480392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:31,1.780823,0.398673,4.79438,448.5538,18.4975,45.99794,28.10957,788,NAN,NAN,12.58452,1.6738,0.150873,-1.33612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.789471,0.3906116,4.761162,445.486,18.52209,46.05452,28.11087,788,NAN,NAN,12.58452,-1.394,0.1428116,-1.369338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.790627,0.3827438,5.020149,447.6334,18.18505,46.10103,28.11056,788,NAN,NAN,12.58452,0.7534,0.1349438,-1.110351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.79142,0.3868742,5.162952,451.6214,18.38674,46.15057,28.11165,788,NAN,NAN,12.7797,4.7414,0.1390742,-0.967548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.803745,0.3769312,4.968033,454.6892,18.65826,46.19234,28.11242,788,13.8517,-89.62805,12.7797,7.8092,0.1291312,-1.162467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.815655,0.379221,4.963558,451.6214,18.84134,46.22834,28.11338,788,NAN,NAN,12.7797,4.7414,0.131421,-1.166942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.823742,0.3899183,4.796268,454.0756,18.89835,46.24448,28.1145,788,NAN,NAN,12.7797,7.1956,0.1421183,-1.334232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.829994,0.3983431,4.594223,456.5297,19.00037,46.248,28.11441,788,NAN,NAN,12.7797,9.6497,0.1505431,-1.536277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.839691,0.4036636,4.880604,452.8486,18.97277,46.23361,28.11546,788,NAN,NAN,12.7797,5.9686,0.1558636,-1.249896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.839073,0.3943234,4.711487,451.9282,19.0007,46.18362,28.11619,788,13.8517,-89.6281,12.7797,5.0482,0.1465234,-1.419013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.837528,0.3907337,4.520813,450.7011,18.93972,46.13456,28.11657,787.9,NAN,NAN,12.7797,3.8211,0.1429337,-1.609687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.835316,0.3783417,4.497269,450.3944,18.91912,46.04495,28.11743,787.9,NAN,NAN,12.58514,3.5144,0.1305417,-1.633231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.839336,0.386014,4.46814,451.3147,18.83738,45.93944,28.11863,787.9,NAN,NAN,12.58514,4.4347,0.138214,-1.66236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.843525,0.3846903,4.577637,452.235,18.81375,45.82024,28.11903,787.9,NAN,NAN,12.58514,5.355,0.1368903,-1.552863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.836063,0.3657703,4.439934,447.3267,18.79299,45.70873,28.12029,787.9,13.85171,-89.62816,12.58514,0.4467,0.1179703,-1.690566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.827267,0.3733139,4.848038,450.3944,18.71116,45.59409,28.11962,787.9,NAN,NAN,12.58514,3.5144,0.1255139,-1.282462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.832909,0.3776074,4.905682,457.1433,18.67867,45.50855,28.121,787.9,NAN,NAN,12.58514,10.2633,0.1298074,-1.224818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.835228,0.369545,4.829998,453.462,18.75846,45.43482,28.12146,787.9,NAN,NAN,12.58514,6.582,0.121745,-1.300502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.837791,0.3759127,4.88166,451.0079,18.73727,45.39773,28.12229,787.9,NAN,NAN,12.58514,4.1279,0.1281127,-1.24884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.846146,0.3744497,4.923572,449.4741,18.82518,45.3838,28.12295,787.9,13.8517,-89.62821,12.78016,2.5941,0.1266497,-1.206928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.855656,0.3751182,5.028313,451.0079,18.80715,45.39594,28.12363,787.9,NAN,NAN,12.78016,4.1279,0.1273182,-1.102187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.868042,0.3815603,4.887852,447.3267,18.81424,45.42775,28.12491,787.9,NAN,NAN,12.78016,0.4467,0.1337603,-1.242648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.895046,0.3791332,4.727886,449.1673,18.76388,45.45812,28.1255,787.9,NAN,NAN,12.78016,2.2873,0.1313332,-1.402614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.923878,0.3763533,4.768192,450.3944,18.75002,45.50033,28.12614,787.9,NAN,NAN,12.78016,3.5144,0.1285533,-1.362308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.969257,0.3810778,4.866814,454.3824,18.76985,45.53969,28.12609,787.9,13.85169,-89.62826,12.78016,7.5024,0.1332778,-1.263686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.012035,0.3883448,4.814125,454.0756,18.76108,45.5649,28.12779,787.9,NAN,NAN,12.78016,7.1956,0.1405448,-1.316375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.059937,0.3930082,4.86779,456.5297,18.70357,45.59309,28.1286,787.9,NAN,NAN,12.78016,9.6497,0.1452082,-1.26271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.097645,0.3971796,4.943054,457.1433,18.738,45.61036,28.12917,787.9,NAN,NAN,12.58548,10.2633,0.1493796,-1.187446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.134747,0.4051552,4.975899,454.9959,18.70914,45.62826,28.12943,787.9,NAN,NAN,12.58548,8.1159,0.1573552,-1.154601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.168331,0.4070988,4.9259,456.223,18.78964,45.64783,28.13078,787.9,13.85168,-89.62833,12.58548,9.343,0.1592988,-1.2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.194363,0.4047737,4.788509,455.6095,18.77626,45.65928,28.13169,787.9,NAN,NAN,12.58548,8.7295,0.1569737,-1.341991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.219666,0.4047432,4.756664,454.6892,18.85238,45.67802,28.1326,787.9,NAN,NAN,12.58548,7.8092,0.1569432,-1.373836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.224686,0.4135628,4.88258,457.7568,18.84506,45.71164,28.13383,787.9,NAN,NAN,12.58548,10.8768,0.1657628,-1.24792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.221298,0.4254742,5.15509,458.9839,18.89629,45.73924,28.13376,787.9,NAN,NAN,12.58548,12.1039,0.1776742,-0.97541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.205219,0.4483242,4.783775,455.6095,18.86139,45.76969,28.1353,787.9,13.85165,-89.62838,12.58548,8.7295,0.2005242,-1.346725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.186481,0.4402208,4.876034,454.0756,18.79214,45.80542,28.13542,787.9,NAN,NAN,12.78042,7.1956,0.1924208,-1.254466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.184036,0.4356451,5.017922,452.8486,18.74249,45.83171,28.13595,787.9,NAN,NAN,12.78042,5.9686,0.1878451,-1.112578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.175678,0.4399996,5.031426,450.7011,18.71631,45.8541,28.13681,787.9,NAN,NAN,12.78042,3.8211,0.1921996,-1.099074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.14695,0.4461164,5.229424,451.3147,18.73319,45.86561,28.13779,787.9,NAN,NAN,12.78042,4.4347,0.1983164,-0.901076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.121723,0.444766,5.340111,449.7808,18.71612,45.86674,28.13907,787.9,13.85163,-89.62844,12.78042,2.9008,0.196966,-0.790389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.081898,0.4323521,5.514824,450.0876,18.70028,45.85967,28.13969,787.9,NAN,NAN,12.78042,3.2076,0.1845521,-0.615676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.043575,0.4289942,5.420624,447.6334,18.65162,45.83277,28.14019,787.9,NAN,NAN,12.78042,0.7534,0.1811942,-0.709876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,2.005913,0.426341,5.376831,444.8725,18.67993,45.79566,28.14101,787.8,NAN,NAN,12.78042,-2.0075,0.178541,-0.753669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.967369,0.4354105,5.418423,442.7251,18.6673,45.7467,28.14154,787.8,NAN,NAN,12.58568,-4.1549,0.1876105,-0.712077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.933064,0.4276752,5.317818,438.4304,18.76011,45.69601,28.14244,787.8,13.85162,-89.6285,12.58568,-8.4496,0.1798752,-0.812682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.906334,0.437789,5.101433,441.1913,18.71532,45.63577,28.14339,787.8,NAN,NAN,12.58568,-5.6887,0.189989,-1.029067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.887524,0.4504356,5.038948,446.0996,18.71937,45.57753,28.14354,787.8,NAN,NAN,12.58568,-0.7804,0.2026356,-1.091552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.879074,0.4479732,4.876301,445.7928,18.63574,45.54061,28.14507,787.8,NAN,NAN,12.58568,-1.0872,0.2001732,-1.254199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.874199,0.4391632,4.91336,445.1793,18.6419,45.4975,28.14587,787.8,NAN,NAN,12.58568,-1.7007,0.1913632,-1.21714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.870674,0.4293366,4.770931,447.6334,18.64662,45.47493,28.14677,787.8,13.85161,-89.62854,12.58568,0.7534,0.1815366,-1.359569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.856899,0.4275904,4.857311,449.4741,18.68051,45.44091,28.14684,787.7,NAN,NAN,12.58568,2.5941,0.1797904,-1.273189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.841038,0.4239406,4.8349,446.7131,18.70756,45.41151,28.14847,787.7,NAN,NAN,12.78057,-0.1669,0.1761406,-1.2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.821323,0.4125309,4.806213,444.259,18.5721,45.37414,28.14864,787.7,NAN,NAN,12.78057,-2.621,0.1647309,-1.324287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.79821,0.4086523,4.69014,444.5658,18.57448,45.31242,28.14957,787.7,NAN,NAN,12.78057,-2.3142,0.1608523,-1.44036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.786999,0.410572,4.666958,444.5658,18.64205,45.26017,28.14985,787.7,13.8516,-89.62861,12.78057,-2.3142,0.162772,-1.463542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.76099,0.4068441,4.646225,444.8725,18.66503,45.2031,28.15106,787.7,NAN,NAN,12.78057,-2.0075,0.1590441,-1.484275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.758499,0.4028883,4.812038,443.6454,18.63076,45.16752,28.1524,787.7,NAN,NAN,12.78057,-3.2346,0.1550883,-1.318462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.748657,0.4030304,4.63446,445.1793,18.64449,45.15025,28.15299,787.7,NAN,NAN,12.78057,-1.7007,0.1552304,-1.49604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.748722,0.4088078,4.498482,439.0439,18.59317,45.16012,28.15312,787.7,NAN,NAN,12.78057,-7.8361,0.1610078,-1.632018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.741772,0.4047127,4.59446,443.6454,18.53481,45.18622,28.15395,787.7,13.85158,-89.62866,12.58579,-3.2346,0.1569127,-1.53604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:32,1.733166,0.397129,4.790306,445.1793,18.57878,45.19898,28.15514,787.7,NAN,NAN,12.58579,-1.7007,0.149329,-1.340194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.727478,0.4025612,5.103207,444.5658,18.41357,45.19438,28.15611,787.7,NAN,NAN,12.58579,-2.3142,0.1547612,-1.027293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.725613,0.3834591,4.86552,447.9402,18.08613,45.19684,28.15646,787.7,NAN,NAN,12.58579,1.0602,0.1356591,-1.26498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.718822,0.3829546,4.948025,447.3267,18.39281,45.15214,28.15706,787.7,NAN,NAN,12.58579,0.4467,0.1351546,-1.182475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.717834,0.394207,4.773441,448.8605,18.69949,45.09671,28.1588,787.7,13.85157,-89.6287,12.58579,1.9805,0.146407,-1.357059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.713783,0.4052219,4.900951,447.3267,18.78482,45.03501,28.15934,787.7,NAN,NAN,12.58579,0.4467,0.1574219,-1.229549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.723083,0.4095297,5.066067,447.0199,18.82472,44.95627,28.16,787.7,NAN,NAN,12.58579,0.1399,0.1617297,-1.064433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.731155,0.3928957,5.319897,444.5658,18.84355,44.88428,28.16074,787.7,NAN,NAN,12.70272,-2.3142,0.1450957,-0.810603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.746372,0.38939,4.826729,445.486,18.88918,44.81318,28.16147,787.7,NAN,NAN,12.70272,-1.394,0.14159,-1.303771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.759716,0.3925056,4.900387,443.0319,18.86136,44.74986,28.1623,787.7,13.85156,-89.62877,12.70272,-3.8481,0.1447056,-1.230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.782856,0.3875561,4.895718,447.3267,18.80135,44.69201,28.16307,787.7,NAN,NAN,12.70272,0.4467,0.1397561,-1.234782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.800701,0.3942108,4.878864,449.4741,18.79224,44.63294,28.16357,787.7,NAN,NAN,12.70272,2.5941,0.1464108,-1.251636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.815716,0.3929014,4.77116,446.0996,18.77646,44.58513,28.16452,787.7,NAN,NAN,12.70272,-0.7804,0.1451014,-1.35934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.828846,0.3982477,4.856972,446.0996,18.80967,44.53139,28.16525,787.7,NAN,NAN,12.70272,-0.7804,0.1504477,-1.273528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.85387,0.3931084,4.705547,448.5538,18.89841,44.4891,28.16636,787.7,13.85155,-89.62883,12.70272,1.6738,0.1453084,-1.424953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.873325,0.3804855,4.773044,449.7808,18.90072,44.42639,28.16677,787.6,NAN,NAN,12.71249,2.9008,0.1326855,-1.357456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.899078,0.3668461,4.647816,451.0079,18.81355,44.39759,28.16749,787.4,NAN,NAN,12.71249,4.1279,0.1190461,-1.482684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.919888,0.3733006,4.823383,452.235,18.77905,44.36995,28.16904,787.4,NAN,NAN,12.71249,5.355,0.1255006,-1.307117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.940823,0.3735676,4.789642,450.7011,18.85056,44.37424,28.16933,787.5,NAN,NAN,12.71249,3.8211,0.1257676,-1.340858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2019 18:33,1.962742,0.3894253,4.853241,453.1553,18.89908,44.34722,28.1703,787.6,13.85153,-89.62887,12.71249,6.2753,0.1416253,-1.277259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
