Time;SO2;H2S;H2;CO2serial;Ext;Rh;Tair;Pressure;Lat;Long;VBatt
2018/02/09 18:09:03;0.2220612;0.1272488;3.197395;430.8948;18.44635;24.54831;27.4802;781.6;13.85283;-89.63267;12.98269
2018/02/09 18:09:04;0.222805;0.115078;3.114792;433.0055;18.58704;24.54052;27.48132;781.6;13.85283;-89.63268;12.98269
2018/02/09 18:09:05;0.2204666;0.1239758;3.383988;432.1009;18.63188;24.5424;27.48307;781.6;13.85282;-89.63269;12.98269
2018/02/09 18:09:06;0.2195778;0.1327782;3.007626;432.1009;18.78836;24.53873;27.48575;781.5;13.85281;-89.6327;12.98269
2018/02/09 18:09:07;0.2135544;0.1335716;3.179623;432.7039;18.84359;24.53056;27.48731;781.6;13.8528;-89.6327;13.06067
2018/02/09 18:09:08;0.2112465;0.137373;2.914192;431.1963;18.77472;24.51595;27.48914;781.6;13.8528;-89.6327;13.06067
2018/02/09 18:09:09;0.2235146;0.1321211;2.774685;429.6886;18.78678;24.49904;27.49146;781.6;13.85279;-89.63271;13.06067
2018/02/09 18:09:10;0.2159729;0.1276426;2.676662;424.5627;18.73814;24.49049;27.49304;781.6;13.85278;-89.63271;13.06067
2018/02/09 18:09:11;0.2165794;0.1191492;2.813068;422.1505;18.61381;24.47373;27.49579;781.6;13.85278;-89.63272;13.06067
2018/02/09 18:09:12;0.2159081;0.1253872;2.967747;423.0551;18.60172;24.46329;27.49649;781.6;13.85277;-89.63273;13.06067
2018/02/09 18:09:13;0.2100525;0.1209526;2.751606;420.9444;18.63857;24.44208;27.50063;781.6;13.85276;-89.63273;13.06067
2018/02/09 18:09:14;0.2219086;0.1097126;2.839546;420.6429;18.68078;24.43976;27.50072;781.6;13.85276;-89.63274;13.06067
2018/02/09 18:09:15;0.2250366;0.1055269;2.90435;422.7536;18.7208;24.42093;27.50436;781.5;13.85275;-89.63274;13.02169
2018/02/09 18:09:16;0.2197647;0.1122837;3.143955;424.5627;18.68825;24.38938;27.50539;781.5;13.85274;-89.63274;13.02169
2018/02/09 18:09:17;0.2180176;0.1042776;2.782505;419.7383;18.49327;24.35658;27.50717;781.5;13.85274;-89.63275;13.02169
2018/02/09 18:09:18;0.2202225;0.1286116;2.774559;423.6582;18.51946;24.30902;27.50829;781.6;13.85273;-89.63275;13.02169
2018/02/09 18:09:19;0.2223473;0.127574;2.996952;422.1505;18.45664;24.26266;27.51273;781.6;13.85272;-89.63276;13.02169
2018/02/09 18:09:20;0.2225189;0.114954;2.896469;426.3719;18.42259;24.20596;27.51345;781.6;13.85272;-89.63277;13.02169
2018/02/09 18:09:21;0.2213554;0.1105499;2.319324;425.1658;18.39591;24.14356;27.51446;781.6;13.85271;-89.63277;13.02169
2018/02/09 18:09:22;0.2186279;0.1102772;2.734219;423.3566;18.38261;24.09348;27.51661;781.6;13.8527;-89.63278;13.02169
2018/02/09 18:09:23;0.2239304;0.1195469;2.702961;422.7536;18.25548;24.05495;27.51888;781.6;13.8527;-89.63279;13.06068
2018/02/09 18:09:24;0.2288628;0.1220551;3.051777;420.9444;18.33711;24.02768;27.52096;781.6;13.85269;-89.63279;13.06068
2018/02/09 18:09:25;0.2237892;0.1185961;2.709484;424.5627;18.35083;24.00417;27.52213;781.6;13.85269;-89.63281;13.06068
2018/02/09 18:09:26;0.227314;0.1346426;2.783218;423.3566;18.40003;23.97573;27.52436;781.6;13.85268;-89.63281;13.06068
2018/02/09 18:09:27;0.2252541;0.1141987;2.583977;422.452;18.43565;23.95454;27.52642;781.5;13.85267;-89.63282;13.06068
2018/02/09 18:09:28;0.220932;0.115634;2.388393;423.9597;18.43555;23.92966;27.52886;781.6;13.85267;-89.63282;13.06068
2018/02/09 18:09:29;0.2255363;0.1166143;2.291809;422.452;18.43999;23.91301;27.53043;781.6;13.85266;-89.63282;13.06068
2018/02/09 18:09:30;0.2197495;0.1150274;2.584572;422.7536;18.39773;23.89887;27.5325;781.6;13.85265;-89.63283;13.06068
2018/02/09 18:09:31;0.2144699;0.1294041;2.505661;423.3566;18.40148;23.89609;27.53411;781.6;13.85265;-89.63283;13.0217
2018/02/09 18:09:32;0.223877;0.126298;2.196354;425.1658;18.38305;23.9008;27.53648;781.6;13.85264;-89.63284;13.0217
2018/02/09 18:09:33;0.2255363;0.1165857;1.955261;426.0704;18.28589;23.91813;27.53823;781.6;13.85264;-89.63285;13.0217
2018/02/09 18:09:34;0.2220078;0.1229076;2.264641;424.2612;18.38183;23.92996;27.5408;781.6;13.85263;-89.63286;13.0217
2018/02/09 18:09:35;0.2178078;0.1170359;2.560261;426.975;18.31059;23.95111;27.54249;781.6;13.85262;-89.63286;13.0217
2018/02/09 18:09:36;0.2226295;0.123786;2.614697;426.6734;18.33737;23.97712;27.54448;781.6;13.85262;-89.63286;13.0217
2018/02/09 18:09:37;0.2147484;0.12572;2.534321;428.7841;18.24435;23.98516;27.54755;781.6;13.85261;-89.63287;13.0217
2018/02/09 18:09:38;0.2141418;0.1296597;3.003624;427.8795;18.2514;23.98524;27.54812;781.6;13.8526;-89.63288;13.0217
2018/02/09 18:09:39;0.2165985;0.1207056;3.047161;429.3872;18.21492;23.98744;27.54989;781.6;13.85259;-89.63288;13.0217
2018/02/09 18:09:40;0.2077141;0.1209431;2.849781;429.3872;18.31744;23.96515;27.5527;781.6;13.85259;-89.63289;13.0217
2018/02/09 18:09:41;0.2135239;0.1386261;2.420574;430.5933;18.33012;23.96239;27.55498;781.6;13.85258;-89.6329;13.0217
2018/02/09 18:09:42;0.210743;0.1239176;2.3204;432.4024;18.42338;23.93172;27.5557;781.6;13.85257;-89.6329;13.0217
2018/02/09 18:09:43;0.2117386;0.1208258;2.831932;432.1009;18.45455;23.91067;27.55827;781.6;13.85256;-89.6329;13.0217
2018/02/09 18:09:44;0.2061234;0.1239815;2.760426;431.4978;18.5498;23.87289;27.56033;781.6;13.85256;-89.63291;13.0217
2018/02/09 18:09:45;0.2048302;0.109952;2.685528;426.0704;18.47639;23.85469;27.5629;781.6;13.85255;-89.63292;13.0217
2018/02/09 18:09:46;0.2051735;0.1176577;3.018932;429.3872;18.44846;23.85449;27.56406;781.6;13.85254;-89.63292;13.0217
2018/02/09 18:09:47;0.2068863;0.1121626;2.615124;432.4024;18.40523;23.86046;27.56571;781.6;13.85254;-89.63293;13.05095
2018/02/09 18:09:48;0.2057686;0.1146822;2.457401;433.6085;18.34324;23.86918;27.5683;781.6;13.85253;-89.63294;13.05095
2018/02/09 18:09:49;0.2027092;0.1301603;2.451042;429.3872;18.30908;23.87972;27.57076;781.6;13.85252;-89.63294;13.05095
2018/02/09 18:09:50;0.205658;0.1274338;2.534557;429.0856;18.47401;23.87144;27.57349;781.6;13.85251;-89.63294;13.05095
2018/02/09 18:09:51;0.207592;0.1348877;2.745445;428.181;18.43594;23.85453;27.57456;781.6;13.8525;-89.63294;13.05095
2018/02/09 18:09:52;0.2051964;0.1239529;2.367077;429.3872;18.44137;23.82033;27.57655;781.6;13.8525;-89.63295;13.05095
2018/02/09 18:09:53;0.2003212;0.129302;2.594521;431.1963;18.40332;23.77512;27.57973;781.6;13.85249;-89.63296;13.05095
2018/02/09 18:09:54;0.2084122;0.1168184;2.776535;429.3872;18.40248;23.74382;27.58088;781.6;13.85248;-89.63297;13.05095
2018/02/09 18:09:55;0.2127495;0.1147261;2.923805;432.4024;18.43675;23.705;27.58253;781.6;13.85247;-89.63298;13.02171
2018/02/09 18:09:56;0.2090492;0.1180677;2.629993;430.5933;18.32112;23.67794;27.58479;781.6;13.85247;-89.63298;13.02171
2018/02/09 18:09:57;0.2099609;0.1076393;2.769642;431.4978;18.45523;23.65468;27.58686;781.6;13.85246;-89.63298;13.02171
2018/02/09 18:09:58;0.2104111;0.1142473;2.652973;430.2917;18.2138;23.63303;27.58898;781.6;13.85245;-89.63298;13.02171
2018/02/09 18:09:59;0.211792;0.1205158;2.869785;431.7994;18.23344;23.62496;27.59103;781.6;13.85244;-89.63298;13.02171
2018/02/09 18:10:00;0.2185173;0.1098042;2.811253;425.4673;18.2068;23.59985;27.59249;781.6;13.85243;-89.63299;13.02171
2018/02/09 18:10:01;0.2209587;0.1174793;2.911526;423.0551;17.87466;23.58451;27.59455;781.6;13.85242;-89.63299;13.02171
2018/02/09 18:10:02;0.2293549;0.1370125;2.815598;422.1505;18.15398;23.57096;27.59695;781.6;13.85242;-89.633;13.02171
2018/02/09 18:10:03;0.2270203;0.1263599;2.825188;427.2764;18.4227;23.55769;27.59973;781.6;13.85241;-89.63301;13.03146
2018/02/09 18:10:04;0.2272301;0.1349945;2.75478;424.8642;18.52723;23.55378;27.60146;781.6;13.8524;-89.63302;13.03146
2018/02/09 18:10:05;0.2361374;0.1335192;2.745808;425.1658;18.66589;23.55602;27.60282;781.6;13.85239;-89.63302;13.03146
2018/02/09 18:10:06;0.2481079;0.1231003;2.685349;422.452;18.64863;23.57513;27.60603;781.6;13.85238;-89.63302;13.03146
2018/02/09 18:10:07;0.267849;0.1210823;2.36602;421.246;18.54138;23.60929;27.60756;781.6;13.85237;-89.63303;13.03146
2018/02/09 18:10:08;0.2833939;0.1202469;2.335068;425.4673;18.5559;23.65043;27.60966;781.6;13.85237;-89.63303;13.03146
2018/02/09 18:10:09;0.313076;0.1222;2.66415;429.0856;18.65738;23.71157;27.61122;781.6;13.85236;-89.63304;13.03146
2018/02/09 18:10:10;0.3398285;0.1211033;2.659386;431.4978;18.7332;23.77531;27.61365;781.6;13.85235;-89.63304;13.03146
2018/02/09 18:10:11;0.3636208;0.1311579;2.594265;428.7841;18.70639;23.83733;27.61662;781.5;13.85235;-89.63305;13.01196
2018/02/09 18:10:12;0.3928337;0.1364279;2.659393;432.1009;18.71007;23.91545;27.61807;781.5;13.85234;-89.63305;13.01196
2018/02/09 18:10:13;0.4209862;0.1442604;2.767387;433.6085;18.65517;23.98364;27.61983;781.6;13.85233;-89.63306;13.01196
2018/02/09 18:10:14;0.4496078;0.1448097;2.7645;431.7994;18.6709;24.04952;27.62263;781.5;13.85232;-89.63306;13.01196
2018/02/09 18:10:15;0.4758453;0.1354818;2.559029;432.7039;18.47251;24.12121;27.62489;781.5;13.85231;-89.63306;13.01196
2018/02/09 18:10:16;0.4963074;0.1380987;2.890747;432.4024;18.51064;24.17748;27.62632;781.5;13.8523;-89.63306;13.01196
2018/02/09 18:10:17;0.5083084;0.1617394;2.970211;437.2269;18.58808;24.23212;27.62848;781.5;13.8523;-89.63307;13.01196
2018/02/09 18:10:18;0.52454;0.1628599;3.042782;437.8299;18.59285;24.29178;27.63049;781.5;13.85229;-89.63307;13.01196
2018/02/09 18:10:19;0.5348702;0.1684599;2.884338;437.8299;18.50766;24.33854;27.63248;781.6;13.85229;-89.63307;13.05339
2018/02/09 18:10:20;0.5396538;0.1643257;2.399403;437.5284;18.50654;24.3882;27.63488;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:21;0.5484886;0.1757393;2.275875;435.4177;18.58188;24.41508;27.63674;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:22;0.5497398;0.178895;2.244926;435.1162;18.46436;24.44265;27.63928;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:23;0.5581093;0.201086;2.534428;433.9101;18.47285;24.48648;27.6427;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:24;0.561943;0.2147179;2.726559;432.1009;18.44021;24.49658;27.64487;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:25;0.5691261;0.2366562;2.484707;433.0055;18.47858;24.53033;27.64552;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:26;0.5818901;0.2676916;2.57571;429.6886;18.48142;24.54925;27.64763;781.7;13.85228;-89.63307;13.05339
2018/02/09 18:10:27;0.5917511;0.2860212;2.88385;431.4978;18.50247;24.56933;27.65076;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:28;0.6084976;0.2867384;2.962711;432.4024;18.51077;24.59628;27.65279;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:29;0.620636;0.2825813;2.701271;433.0055;18.48491;24.59284;27.6539;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:30;0.6320839;0.2852068;2.424709;434.5131;18.43181;24.58968;27.65648;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:31;0.6398468;0.3109426;2.511032;437.2269;18.45979;24.60069;27.65831;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:32;0.6570206;0.3084211;2.625355;440.8452;18.46052;24.5908;27.66065;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:33;0.6685753;0.3063765;2.720657;439.036;18.5158;24.61075;27.66353;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:34;0.6685676;0.3112221;2.77663;434.2116;18.51943;24.60455;27.66483;781.7;13.85228;-89.63307;13.01623
2018/02/09 18:10:35;0.6707268;0.3099966;2.789726;435.4177;18.51299;24.60865;27.66691;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:36;0.6645203;0.2980862;2.85104;432.7039;18.5708;24.62349;27.66957;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:37;0.6549301;0.2915583;2.778332;429.0856;18.64253;24.64914;27.67223;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:38;0.6374817;0.2893944;2.878826;428.7841;18.64419;24.68169;27.67543;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:39;0.6374626;0.2986469;2.885902;433.6085;18.55508;24.68558;27.6757;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:40;0.6347504;0.3003998;2.549522;432.4024;18.61051;24.71383;27.6792;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:41;0.6430282;0.291708;2.883141;434.5131;18.52305;24.72659;27.68034;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:42;0.653225;0.2874336;2.832615;433.307;18.46519;24.75516;27.68226;781.7;13.85228;-89.63307;13.0176
2018/02/09 18:10:43;0.6580887;0.2832918;2.66074;434.8147;18.45335;24.78025;27.6855;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:44;0.6785812;0.2782536;2.590691;436.6238;18.51386;24.78749;27.68693;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:45;0.6829224;0.2862625;2.4958;438.433;18.54993;24.80633;27.68923;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:46;0.6874542;0.2730312;2.582432;440.8452;18.54182;24.83529;27.69053;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:47;0.687275;0.2620621;2.487629;433.9101;18.59389;24.85093;27.69247;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:48;0.6804886;0.2418022;2.291218;429.3872;18.5036;24.89013;27.69648;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:49;0.6914177;0.2449884;2.149223;426.975;18.55062;24.8929;27.69754;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:50;0.6876984;0.2375002;2.322681;428.7841;18.55676;24.91584;27.69945;781.7;13.85228;-89.63307;13.01863
2018/02/09 18:10:51;0.6911659;0.2331362;2.207508;422.7536;18.63388;24.93587;27.70151;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:52;0.6976853;0.2447672;2.308868;432.1009;18.63673;24.9539;27.70343;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:53;0.6948967;0.2367353;2.263447;434.2116;18.56505;24.97691;27.70657;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:54;0.7028351;0.248889;2.443836;434.5131;18.5306;24.96549;27.70904;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:55;0.7080193;0.2431707;2.344326;429.9902;18.49375;24.96732;27.70998;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:56;0.7146187;0.2462654;2.257885;429.3872;18.38319;24.96;27.71275;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:57;0.7278138;0.2395582;2.100967;428.181;18.29795;24.95354;27.71504;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:58;0.724163;0.2367592;2.114605;428.181;18.33714;24.93853;27.71752;781.7;13.85228;-89.63307;13.0194
2018/02/09 18:10:59;0.7410774;0.2460661;2.037205;429.9902;18.27232;24.90626;27.71828;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:00;0.754406;0.2298765;2.265266;427.8795;18.3608;24.86963;27.72123;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:01;0.7700157;0.2238436;2.528343;432.1009;17.98957;24.83524;27.72334;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:02;0.7911262;0.22295;2.462067;435.1162;18.39973;24.7996;27.72527;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:03;0.8042679;0.2244606;2.245491;436.9253;18.60071;24.77124;27.72881;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:04;0.8433762;0.2199755;2.285206;436.6238;18.7943;24.72141;27.72999;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:05;0.8659897;0.2326717;2.281887;433.6085;18.8325;24.68952;27.73164;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:06;0.8800812;0.229248;2.137207;437.5284;18.76902;24.6615;27.73457;781.7;13.85228;-89.63307;13.01699
2018/02/09 18:11:07;0.896553;0.229826;2.455429;438.7345;18.78574;24.64749;27.73502;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:08;0.8936119;0.2345781;2.348057;438.7345;18.80921;24.64581;27.73956;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:09;0.9053841;0.2348013;2.243404;437.8299;18.81883;24.61874;27.74011;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:10;0.9018021;0.2327623;2.283356;436.9253;18.90119;24.62018;27.74284;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:11;0.8917313;0.2325811;2.285374;437.5284;18.87584;24.61739;27.74496;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:12;0.8819962;0.2394295;2.364094;435.7192;18.76443;24.61756;27.74697;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:13;0.860447;0.2496433;2.461761;435.1162;18.79221;24.62778;27.75013;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:14;0.8724518;0.2475033;2.39106;435.4177;18.86077;24.62121;27.75193;781.7;13.85228;-89.63307;13.01743
2018/02/09 18:11:15;0.865139;0.2429428;2.28273;437.5284;18.85057;24.62323;27.75348;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:16;0.8594551;0.243144;2.519337;440.2421;18.90954;24.62069;27.75519;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:17;0.8562431;0.2486315;2.728409;439.6391;18.88206;24.62368;27.75716;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:18;0.8511772;0.2445679;2.665466;442.6544;18.88638;24.65195;27.76092;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:19;0.8538513;0.2587252;2.566593;439.9406;18.80682;24.65794;27.76239;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:20;0.8532219;0.2399912;2.392372;440.2421;18.77795;24.67482;27.7636;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:21;0.8502884;0.2302713;2.374874;436.9253;18.71906;24.69268;27.76674;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:22;0.8455849;0.2440786;2.476574;437.2269;18.73526;24.71837;27.76822;781.7;13.85228;-89.63307;13.01775
2018/02/09 18:11:23;0.8351326;0.2343817;2.435867;434.5131;18.65819;24.74884;27.77187;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:24;0.8486938;0.2372541;2.493958;428.181;18.58671;24.76558;27.77321;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:25;0.8575249;0.2488413;2.511002;428.4826;18.49887;24.77496;27.77451;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:26;0.85429;0.2468548;2.710239;428.7841;18.39597;24.80198;27.77724;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:27;0.8568954;0.2443027;2.67688;429.9902;18.50312;24.83182;27.77982;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:28;0.8452682;0.2400846;2.819294;431.4978;18.59044;24.86615;27.78242;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:29;0.8576431;0.2267933;2.736694;433.9101;18.60552;24.87616;27.78326;781.6;13.85228;-89.63307;13.018
2018/02/09 18:11:30;0.8559761;0.2331104;2.679958;432.7039;18.50664;24.90349;27.78686;781.7;13.85228;-89.63307;13.018
2018/02/09 18:11:31;0.8578911;0.2223873;2.878433;436.9253;18.55413;24.93097;27.78736;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:32;0.8521576;0.2388153;2.936169;434.8147;18.54461;24.95491;27.79092;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:33;0.8397751;0.2437162;2.928459;430.8948;18.55715;24.98701;27.79399;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:34;0.8457298;0.2386475;2.880852;425.4673;18.52615;24.99672;27.79445;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:35;0.8326378;0.2467356;2.959759;427.578;18.48584;25.02682;27.79684;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:36;0.8224487;0.2379475;3.095142;428.181;18.55909;25.06486;27.79974;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:37;0.8133774;0.2511234;2.938843;429.9902;18.49393;25.08665;27.80135;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:38;0.7847138;0.2535019;2.714993;427.578;18.51735;25.11858;27.80489;781.7;13.85228;-89.63307;13.01818
2018/02/09 18:11:39;0.7830162;0.2505045;2.71418;426.6734;18.45944;25.12091;27.80529;781.7;13.85228;-89.63307;13.01832
2018/02/09 18:11:40;0.7801209;0.2481203;2.705402;427.578;18.32071;25.12913;27.80853;781.7;13.85228;-89.63307;13.01832
2018/02/09 18:11:41;0.7684708;0.2406816;2.723175;424.2612;18.41518;25.12874;27.81043;781.7;13.85228;-89.63307;13.01832
2018/02/09 18:11:42;0.75877;0.2280455;2.699257;423.3566;18.48173;25.12775;27.81169;781.7;13.85228;-89.63307;13.01832
2018/02/09 18:11:43;0.7410011;0.2245121;2.597691;420.6429;18.5215;25.13806;27.81567;781.6;13.85228;-89.63307;13.01832
2018/02/09 18:11:44;0.7492676;0.2159729;2.393814;424.8642;18.54112;25.11999;27.81734;781.6;13.85228;-89.63307;13.01832
2018/02/09 18:11:45;0.7406959;0.2217407;2.323051;421.8489;18.50855;25.13131;27.81921;781.6;13.85228;-89.63307;13.01832
2018/02/09 18:11:46;0.7357712;0.2322416;2.467644;426.3719;18.37974;25.12876;27.82154;781.6;13.85228;-89.63307;13.01832
2018/02/09 18:11:47;0.7334214;0.2283592;2.60326;426.975;18.33163;25.12958;27.82366;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:48;0.7148209;0.2372599;2.485008;430.5933;18.47477;25.15175;27.82631;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:49;0.721489;0.2423563;2.477352;428.4826;18.57306;25.1654;27.82819;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:50;0.7188263;0.2349691;2.436455;429.0856;18.54868;25.19777;27.82983;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:51;0.7219849;0.2348833;2.330597;427.578;18.49794;25.2525;27.83154;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:52;0.7175255;0.2278461;2.403011;429.3872;18.48056;25.30769;27.83405;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:53;0.7011261;0.2278986;2.436615;429.6886;18.42295;25.38693;27.83723;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:54;0.7127228;0.2309475;2.61227;423.9597;18.41982;25.44548;27.83897;781.6;13.85228;-89.63307;13.01842
2018/02/09 18:11:55;0.7132568;0.2320957;2.524761;428.7841;18.41606;25.52438;27.84074;781.6;13.85228;-89.63307;13.0185
2018/02/09 18:11:56;0.7084694;0.2230387;2.503105;428.7841;18.438;25.59798;27.84317;781.6;13.85228;-89.63307;13.0185
2018/02/09 18:11:57;0.7013435;0.2201147;2.342609;431.1963;18.44596;25.67935;27.84644;781.6;13.85228;-89.63307;13.0185
2018/02/09 18:11:58;0.7028732;0.2348633;2.055176;429.0856;18.39024;25.76151;27.8491;781.6;13.85228;-89.63306;13.0185
2018/02/09 18:11:59;0.6999359;0.2357998;2.083717;428.7841;18.47452;25.82492;27.8498;781.6;13.85228;-89.63306;13.0185
2018/02/09 18:12:00;0.690258;0.2293367;2.06945;428.181;18.38579;25.89405;27.85306;781.6;13.85228;-89.63306;13.0185
2018/02/09 18:12:01;0.6896934;0.2326488;2.351562;426.0704;18.0941;25.95597;27.85601;781.6;13.85228;-89.63306;13.0185
2018/02/09 18:12:02;0.6799889;0.2368193;2.703136;424.8642;18.36119;26.00804;27.85812;781.6;13.85228;-89.63306;13.0185
2018/02/09 18:12:03;0.6624985;0.2239094;2.63533;426.6734;18.59547;26.04916;27.86043;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:04;0.6689987;0.2242489;2.559174;425.7688;18.66313;26.06657;27.86143;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:05;0.6676369;0.2252703;2.520824;425.4673;18.8203;26.09317;27.86406;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:06;0.6590233;0.2298393;2.500767;420.6429;19.01304;26.10009;27.86665;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:07;0.6545639;0.2313004;2.632324;422.1505;18.96263;26.09259;27.86868;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:08;0.6371193;0.2315607;2.585159;423.6582;18.94008;26.06924;27.87071;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:09;0.6483612;0.2430811;2.58577;423.9597;18.87405;26.0266;27.87197;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:10;0.6425667;0.2329998;2.734673;427.2764;18.85941;25.98283;27.87527;781.6;13.85228;-89.63306;13.01855
2018/02/09 18:12:11;0.6437683;0.2177191;2.821144;431.4978;18.96311;25.94554;27.87785;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:12;0.6431656;0.2223225;2.568138;432.7039;18.83646;25.913;27.87924;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:13;0.6386642;0.2222519;2.374096;436.0207;18.74441;25.87403;27.88329;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:14;0.6455765;0.226038;2.297478;433.307;18.69143;25.83343;27.8838;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:15;0.6381493;0.2228937;2.429367;434.2116;18.60674;25.809;27.88663;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:16;0.6458778;0.225728;2.358181;436.3223;18.63351;25.78403;27.8884;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:17;0.6437607;0.2263021;2.482967;436.0207;18.65937;25.76719;27.89117;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:18;0.6342964;0.2260933;2.673649;436.6238;18.64544;25.74413;27.89324;781.6;13.85228;-89.63306;13.0186
2018/02/09 18:12:19;0.6516571;0.2240257;2.566761;432.1009;18.63901;25.7324;27.8952;781.6;13.85228;-89.63306;12.99914
2018/02/09 18:12:20;0.650795;0.2259455;2.585304;430.2917;18.62355;25.70751;27.8966;781.6;13.85228;-89.63306;12.99914
2018/02/09 18:12:21;0.6582756;0.2312641;2.512035;431.4978;18.66399;25.68482;27.89944;781.6;13.85228;-89.63306;12.99914
2018/02/09 18:12:22;0.6634178;0.2387238;2.593365;431.4978;18.61937;25.66794;27.9025;781.6;13.85228;-89.63306;12.99914
