Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,H2O calc
09/02/2018 17:42,0.06596374,0.0716362,4.512035,457.1276,18.79992,26.27648,26.0041,781.1,13.84679,-89.62914,13.0121,11347.06771
09/02/2018 17:42,0.06970215,0.07568931,4.63538,458.0322,18.86428,26.34142,26.00577,781.1,13.84679,-89.62915,13.0121,11376.23508
09/02/2018 17:42,0.0676384,0.07419586,4.668346,455.9215,18.75024,26.40176,26.00732,781,13.8468,-89.62916,13.0121,11403.3403
09/02/2018 17:42,0.07569504,0.08690166,4.687374,452.3032,18.69886,26.4766,26.00806,781,13.8468,-89.62916,13.0121,11436.16562
09/02/2018 17:42,0.07591629,0.07717133,4.592896,448.6848,18.66907,26.53043,26.00941,781,13.8468,-89.62918,13.09084,11460.33207
09/02/2018 17:42,0.06835174,0.08304691,4.628216,448.6848,18.60292,26.60561,26.01042,781,13.8468,-89.62918,13.09084,11493.49436
09/02/2018 17:42,0.07075119,0.08611488,4.561008,447.4788,18.52715,26.66775,26.012,781,13.84681,-89.62919,13.09084,11521.41558
09/02/2018 17:42,0.07007218,0.0752039,4.067848,444.765,18.44302,26.73493,26.01283,780.9,13.84681,-89.62919,13.09084,11551.00697
09/02/2018 17:42,0.07394409,0.08626461,4.211994,450.494,18.51783,26.81229,26.01427,780.9,13.84681,-89.62919,13.09084,11585.41793
09/02/2018 17:42,0.06850434,0.09296703,4.172497,451.0971,18.56207,26.88469,26.01608,780.9,13.84682,-89.6292,13.09084,11617.94562
09/02/2018 17:42,0.07189178,0.08603478,4.007324,446.2726,18.57604,26.96239,26.01711,780.9,13.84682,-89.62921,13.09084,11652.23296
09/02/2018 17:42,0.07226181,0.07949257,4.044086,442.3528,18.4508,27.02697,26.01808,780.8,13.84683,-89.62922,13.09084,11680.8126
09/02/2018 17:42,0.07089615,0.06933212,4.31916,443.5589,18.36579,27.09468,26.02011,780.8,13.84683,-89.62922,13.01311,11711.48277
09/02/2018 17:42,0.07425308,0.0606842,4.236874,446.5742,18.38858,27.17204,26.02148,780.8,13.84683,-89.62922,13.01311,11745.8731
09/02/2018 17:42,0.07252121,0.06639958,4.337467,449.2879,18.33319,27.22667,26.02277,780.8,13.84684,-89.62924,13.01311,11770.38674
09/02/2018 17:42,0.07147598,0.08114434,4.401768,446.5742,18.44172,27.28088,26.02358,780.8,13.84684,-89.62924,13.01311,11794.38751
09/02/2018 17:42,0.07427597,0.08454227,4.258705,444.4635,18.42656,27.32405,26.02515,780.8,13.84685,-89.62925,13.01311,11814.14857
09/02/2018 17:42,0.07163238,0.07242775,4.427551,443.8604,18.43763,27.3574,26.02735,780.8,13.84685,-89.62925,13.01311,11830.10783
09/02/2018 17:42,0.08238602,0.07319832,4.262856,445.9711,18.59012,27.39174,26.02701,780.8,13.84685,-89.62925,13.01311,11844.71915
09/02/2018 17:42,0.06899643,0.08285236,4.199131,444.4635,18.52204,27.41756,26.02937,780.8,13.84685,-89.62926,13.01311,11857.53965
09/02/2018 17:42,0.06995392,0.08970166,4.54184,445.3681,18.51497,27.43597,26.0312,780.8,13.84686,-89.62928,13.0916,11866.78626
09/02/2018 17:42,0.07026291,0.09220505,4.622284,442.9558,18.69433,27.46019,26.03192,780.8,13.84686,-89.62929,13.0916,11877.76797
09/02/2018 17:42,0.06861114,0.07607746,4.47831,446.8757,18.67093,27.47255,26.03307,780.8,13.84686,-89.6293,13.0916,11883.9227
09/02/2018 17:42,0.0742073,0.07831192,4.590359,448.9864,18.70053,27.49202,26.03432,780.9,13.84686,-89.6293,13.0916,11893.22437
09/02/2018 17:42,0.07583618,0.07661342,4.62759,449.891,18.73693,27.49165,26.03558,780.9,13.84686,-89.62931,13.0916,11893.95083
09/02/2018 17:42,0.06990814,0.08646679,4.472061,451.7001,18.72811,27.49894,26.03614,780.9,13.84686,-89.62932,13.0916,11897.4989
09/02/2018 17:42,0.06923294,0.07836628,4.604752,452.0017,18.6644,27.49783,26.03838,780.9,13.84687,-89.62933,13.0916,11898.59525
09/02/2018 17:42,0.07326889,0.0828247,4.76944,452.6047,18.57062,27.4948,26.03965,780.9,13.84687,-89.62934,13.0916,11898.17799
09/02/2018 17:42,0.08196258,0.07949352,4.952122,456.223,18.60529,27.48809,26.04082,780.9,13.84687,-89.62934,13.01332,11896.09761
09/02/2018 17:42,0.06786728,0.07043934,5.18692,455.62,18.63809,27.46283,26.04249,780.9,13.84688,-89.62935,13.01332,11886.33995
09/02/2018 17:42,0.0657196,0.07442188,4.831776,450.7956,18.66261,27.43985,26.04412,780.9,13.84688,-89.62935,13.01332,11877.53904
09/02/2018 17:42,0.06832886,0.07864285,4.999691,449.2879,18.59419,27.40756,26.0444,780.8,13.84689,-89.62936,13.01332,11863.75857
09/02/2018 17:42,0.06941223,0.07238388,4.922493,450.1925,18.66165,27.39454,26.04566,780.8,13.84689,-89.62937,13.01332,11859.00653
09/02/2018 17:42,0.0737915,0.06057072,4.654312,450.494,18.57529,27.38082,26.04728,780.8,13.84689,-89.62937,13.01332,11854.20309
09/02/2018 17:42,0.0683899,0.07386303,4.772716,447.1772,18.65692,27.3824,26.0488,780.8,13.8469,-89.62937,13.01332,11855.95307
09/02/2018 17:42,0.06776428,0.08481502,4.722134,445.6696,18.57139,27.37925,26.05009,780.8,13.8469,-89.62938,13.01332,11855.49379
09/02/2018 17:42,0.06906128,0.08878803,4.649734,449.2879,18.58831,27.37519,26.05099,780.8,13.8469,-89.62938,13.09166,11854.36683
09/02/2018 17:43,0.06808853,0.0803442,4.797855,449.891,18.58928,27.38472,26.05296,780.8,13.84691,-89.62939,13.09166,11859.87554
09/02/2018 17:43,0.07876968,0.07300854,4.750538,448.9864,18.03675,27.37022,26.05402,780.8,13.84691,-89.62939,13.09166,11854.33906
09/02/2018 17:43,0.07228088,0.06201935,4.34922,448.0818,18.36834,27.35627,26.05615,780.8,13.84691,-89.62941,13.09166,11849.78999
09/02/2018 17:43,0.06502914,0.06092548,4.424694,448.6848,18.72824,27.34014,26.05615,780.8,13.84692,-89.62941,13.09166,11842.80303
09/02/2018 17:43,0.07112122,0.07483769,4.456089,447.1772,18.8646,27.32298,26.05648,780.8,13.84692,-89.62942,13.09166,11835.60093
09/02/2018 17:43,0.06997299,0.06610298,4.043846,449.5894,18.9275,27.31412,26.05803,780.8,13.84692,-89.62942,13.09166,11832.84778
09/02/2018 17:43,0.07973862,0.07603931,4.183224,451.3986,19.04939,27.30345,26.06039,780.8,13.84692,-89.62942,13.09166,11829.87658
09/02/2018 17:43,0.08255768,0.07908535,4.5826,452.0017,19.119,27.30534,26.06038,780.8,13.84693,-89.62944,13.01364,11830.68847
09/02/2018 17:43,0.07299805,0.08773899,4.595188,448.9864,19.09799,27.3134,26.06158,780.8,13.84693,-89.62945,13.01364,11835.02062
09/02/2018 17:43,0.07017136,0.08593559,4.855118,452.0017,19.07197,27.32261,26.06308,780.7,13.84693,-89.62946,13.01364,11840.06174
09/02/2018 17:43,0.0679779,0.0775404,4.526462,455.0169,19.0529,27.34914,26.06478,780.7,13.84694,-89.62946,13.01364,11852.75002
09/02/2018 17:43,0.07427978,0.07991314,4.274387,454.7154,19.03325,27.3799,26.06651,780.7,13.84694,-89.62946,13.01364,11867.29519
09/02/2018 17:43,0.07791519,0.07755566,4.174915,455.62,18.9229,27.40074,26.06634,780.7,13.84695,-89.62948,13.01364,11876.20848
09/02/2018 17:43,0.06676865,0.0726633,4.057823,450.494,18.99463,27.4236,26.06816,780.7,13.84695,-89.62948,13.01364,11887.39611
09/02/2018 17:43,0.0737648,0.07471466,3.98711,449.5894,18.84232,27.43655,26.06998,780.7,13.84696,-89.62949,13.01364,11894.28982
09/02/2018 17:43,0.07326889,0.07165909,4.395283,451.7001,18.89862,27.4534,26.07142,780.7,13.84696,-89.6295,13.09191,11902.60827
09/02/2018 17:43,0.08594894,0.07684612,4.453045,449.891,18.8282,27.46879,26.07248,780.6,13.84696,-89.6295,13.09191,11910.02732
09/02/2018 17:43,0.0780487,0.07203865,4.217144,450.1925,18.62493,27.47467,26.07316,780.6,13.84696,-89.62951,13.09191,11913.05588
09/02/2018 17:43,0.0755539,0.07866287,4.290291,451.3986,18.48212,27.49035,26.07487,780.7,13.84696,-89.62952,13.09191,11921.06027
09/02/2018 17:43,0.07420349,0.07840157,4.438106,452.3032,18.37463,27.51256,26.07653,780.6,13.84697,-89.62953,13.09191,11931.86285
09/02/2018 17:43,0.07435226,0.06195259,4.613037,449.891,18.52098,27.54138,26.07719,780.5,13.84697,-89.62953,13.09191,11944.82795
09/02/2018 17:43,0.07643127,0.06227207,4.655376,446.8757,18.53753,27.57396,26.0787,780.5,13.84697,-89.62953,13.09191,11960.02603
09/02/2018 17:43,0.07825851,0.07218361,5.12397,445.0666,18.576,27.60363,26.07955,780.6,13.84697,-89.62954,13.09191,11973.49706
09/02/2018 17:43,0.07384491,0.0781641,5.147953,444.765,18.51737,27.63989,26.0813,780.6,13.84697,-89.62954,13.01382,11990.46623
09/02/2018 17:43,0.07421494,0.08477306,4.778393,443.5589,18.54119,27.66264,26.08199,780.7,13.84697,-89.62955,13.01382,12000.82509
09/02/2018 17:43,0.07683182,0.08383846,4.510654,447.4788,18.52829,27.6836,26.08363,780.6,13.84698,-89.62956,13.01382,12011.08295
09/02/2018 17:43,0.07384491,0.07818318,4.640091,444.162,18.5692,27.707,26.08535,780.6,13.84698,-89.62956,13.01382,12022.45829
09/02/2018 17:43,0.0741539,0.09139633,4.800232,444.765,18.63369,27.70505,26.08717,780.7,13.84698,-89.62957,13.01382,12022.90607
09/02/2018 17:43,0.0775299,0.08320141,4.857144,445.6696,18.65314,27.71211,26.08782,780.6,13.84698,-89.62958,13.01382,12026.43209
09/02/2018 17:43,0.07582092,0.08574962,4.962936,445.6696,18.62512,27.71743,26.08814,780.7,13.84698,-89.62958,13.01382,12028.96847
09/02/2018 17:43,0.07627106,0.08018875,4.843334,444.162,18.47995,27.71882,26.08981,780.7,13.84699,-89.62959,13.01382,12030.75973
09/02/2018 17:43,0.08512115,0.08573437,4.692917,444.162,18.43591,27.72105,26.0916,780.7,13.84699,-89.62959,13.09204,12033.00122
09/02/2018 17:43,0.08365631,0.07653904,4.656776,447.4788,18.59611,27.72599,26.09224,780.7,13.84699,-89.62961,13.09204,12035.60103
09/02/2018 17:43,0.07601547,0.0695591,5.072437,445.9711,18.66954,27.7254,26.09349,780.7,13.84699,-89.62962,13.09204,12036.23454
09/02/2018 17:43,0.07698441,0.07283115,4.746979,446.8757,18.73264,27.72439,26.09451,780.7,13.84699,-89.62962,13.09204,12036.52203
09/02/2018 17:43,0.07681274,0.07042408,4.556312,445.0666,18.69879,27.7265,26.097,780.7,13.84699,-89.62963,13.09204,12039.21055
09/02/2018 17:43,0.07488632,0.08584214,4.64568,445.6696,18.73076,27.73003,26.0984,780.7,13.84699,-89.62963,13.09204,12041.74013
09/02/2018 17:43,0.07576752,0.0824337,4.657188,445.0666,18.77298,27.72764,26.09885,780.7,13.84699,-89.62965,13.09204,12041.02266
09/02/2018 17:43,0.08226394,0.0804348,4.831547,445.3681,18.8646,27.74511,26.09877,780.7,13.84699,-89.62966,13.09204,12048.5522
09/02/2018 17:43,0.07652282,0.07401466,4.15585,442.3528,18.70277,27.76337,26.10068,780.7,13.84699,-89.62967,13.01392,12057.84345
09/02/2018 17:43,0.07024383,0.0705471,4.334267,445.6696,18.75055,27.78993,26.10213,780.7,13.84699,-89.62968,13.01392,12070.41349
09/02/2018 17:43,0.07684708,0.0708723,4.387165,450.494,18.62394,27.81251,26.10465,780.7,13.84699,-89.62968,13.01392,12082.0211
09/02/2018 17:43,0.0819664,0.07263756,4.532631,448.6848,18.67647,27.82639,26.10484,780.7,13.847,-89.6297,13.01392,12088.1865
09/02/2018 17:43,0.0771904,0.07771682,4.394123,452.0017,18.532,27.84449,26.10563,780.7,13.847,-89.6297,13.01392,12096.61443
09/02/2018 17:43,0.07531357,0.07764339,4.69529,452.3032,18.71227,27.85244,26.10736,780.7,13.84699,-89.62971,13.01392,12101.30594
09/02/2018 17:43,0.07356262,0.06198502,4.61132,452.6047,18.70799,27.8549,26.10883,780.7,13.84699,-89.62972,13.01392,12103.42667
09/02/2018 17:43,0.08204651,0.06718158,4.519741,452.0017,18.561,27.85065,26.11005,780.7,13.84699,-89.62972,13.01392,12102.45292
09/02/2018 17:43,0.07815552,0.0732975,4.076767,449.2879,18.61549,27.83374,26.11085,780.7,13.84699,-89.62974,13.09212,12095.67682
09/02/2018 17:43,0.07466126,0.07256413,4.37159,448.9864,18.67288,27.84357,26.11181,780.7,13.847,-89.62975,13.09212,12100.63543
09/02/2018 17:43,0.07606888,0.07147122,4.327084,447.7803,18.65791,27.84684,26.11344,780.7,13.847,-89.62977,13.09212,12103.2229
09/02/2018 17:43,0.08052063,0.06271458,4.273773,445.6696,18.69632,27.8642,26.11443,780.7,13.847,-89.62978,13.09212,12111.47705
09/02/2018 17:43,0.07509613,0.05343342,4.137352,444.4635,18.62691,27.87608,26.11659,780.7,13.847,-89.62978,13.09212,12118.18826
09/02/2018 17:43,0.07551956,0.06636238,4.29961,443.5589,18.65208,27.88755,26.11774,780.7,13.847,-89.62979,13.09212,12123.99873
09/02/2018 17:43,0.07782746,0.07247543,4.419033,447.1772,18.61916,27.895,26.11807,780.8,13.847,-89.62981,13.09212,12127.4742
09/02/2018 17:43,0.0788765,0.07561493,4.529888,446.8757,18.54133,27.89344,26.11939,780.7,13.847,-89.62982,13.09212,12127.74238
09/02/2018 17:43,0.07732391,0.07025146,4.373344,445.3681,18.47353,27.90158,26.12102,780.7,13.847,-89.62982,13.01398,12132.45066
09/02/2018 17:43,0.0759201,0.07700157,4.466583,445.0666,18.45491,27.90863,26.12184,780.7,13.847,-89.62982,13.01398,12136.10453
09/02/2018 17:43,0.07618332,0.08500386,4.505936,447.1772,18.58094,27.90621,26.12347,780.7,13.84701,-89.62985,13.01398,12136.22163
09/02/2018 17:43,0.07458114,0.09860611,4.759594,445.3681,18.6639,27.89158,26.12421,780.7,13.84701,-89.62986,13.01398,12130.3898
09/02/2018 17:43,0.08073044,0.07411575,4.413242,445.6696,18.59324,27.89451,26.12571,780.7,13.84701,-89.62986,13.01398,12132.73994
09/02/2018 17:44,0.07564545,0.07727146,4.483978,447.1772,18.50956,27.90935,26.12682,780.7,13.84701,-89.62987,13.01398,12139.99121
09/02/2018 17:44,0.07778549,0.07038307,4.325031,445.9711,18.04879,27.92973,26.12855,780.7,13.84701,-89.62987,13.01398,12150.09864
09/02/2018 17:44,0.08181382,0.08604813,4.380455,445.0666,18.3492,27.94494,26.12939,780.7,13.84702,-89.62989,13.01398,12157.31905
09/02/2018 17:44,0.08475494,0.08131981,4.336891,442.0513,18.60256,27.95966,26.13083,780.6,13.84702,-89.6299,13.09216,12164.75841
09/02/2018 17:44,0.07017136,0.0834217,4.745022,445.6696,18.72979,27.98611,26.13183,780.6,13.84702,-89.6299,13.09216,12176.98617
09/02/2018 17:44,0.07413101,0.07996941,4.539822,445.3681,18.93529,28.01055,26.133,780.6,13.84702,-89.62991,13.09216,12188.46319
09/02/2018 17:44,0.07747269,0.08468914,4.517525,444.162,19.06886,28.04079,26.13499,780.6,13.84702,-89.62991,13.09216,12203.05721
09/02/2018 17:44,0.08125686,0.09119702,4.565315,446.2726,19.00016,28.07032,26.1353,780.6,13.84703,-89.62994,13.09216,12216.13222
09/02/2018 17:44,0.07498169,0.07412338,4.781944,444.4635,19.04275,28.09008,26.13625,780.6,13.84703,-89.62994,13.09216,12225.41825
09/02/2018 17:44,0.08140182,0.07151508,4.850174,445.3681,19.03265,28.1288,26.13745,780.6,13.84703,-89.62995,13.09216,12243.13848
09/02/2018 17:44,0.07850266,0.06951237,4.72036,443.8604,19.04008,28.1685,26.13873,780.5,13.84703,-89.62996,13.09216,12261.34572
09/02/2018 17:44,0.07523727,0.07914734,4.820316,445.6696,19.042,28.20414,26.14046,780.5,13.84703,-89.62996,13.01401,12278.11483
09/02/2018 17:44,0.07775116,0.08195686,4.744812,442.6544,18.94072,28.21851,26.14099,780.5,13.84704,-89.62998,13.01401,12284.75539
09/02/2018 17:44,0.07700348,0.07298183,4.814247,437.2269,18.83466,28.22826,26.14182,780.5,13.84704,-89.62999,13.01401,12289.60293
09/02/2018 17:44,0.0723114,0.05584049,4.38393,439.3376,18.8143,28.22186,26.14374,780.5,13.84705,-89.63,13.01401,12288.21112
09/02/2018 17:44,0.07638168,0.07049179,4.743416,438.1314,18.70759,28.19479,26.14439,780.5,13.84705,-89.63001,13.01401,12276.89613
09/02/2018 17:44,0.07555008,0.07649898,4.54631,438.7345,18.68467,28.15308,26.14587,780.5,13.84705,-89.63001,13.01401,12259.80674
09/02/2018 17:44,0.07276917,0.07390594,4.129406,440.5436,18.64256,28.08138,26.1467,780.5,13.84706,-89.63002,13.01401,12229.18353
09/02/2018 17:44,0.07144546,0.07403469,4.410915,443.8604,18.71412,28.00772,26.1488,780.5,13.84706,-89.63002,13.01401,12198.61935
09/02/2018 17:44,0.07618332,0.07809066,4.469231,444.765,18.66466,27.93662,26.14957,780.5,13.84706,-89.63003,13.09218,12168.2059
09/02/2018 17:44,0.08054734,0.06700611,4.535252,442.6544,18.73276,27.8858,26.1511,780.6,13.84706,-89.63004,13.09218,12147.16896
09/02/2018 17:44,0.07516479,0.05545807,4.150776,446.2726,18.66847,27.8101,26.15259,780.5,13.84706,-89.63004,13.09218,12115.26065
09/02/2018 17:44,0.07049561,0.07174015,4.534912,444.162,18.70506,27.71614,26.15298,780.5,13.84707,-89.63006,13.09218,12074.60602
09/02/2018 17:44,0.07773971,0.06950378,4.306026,441.4482,18.58314,27.65129,26.1545,780.5,13.84707,-89.63007,13.09218,12047.43624
09/02/2018 17:44,0.07872772,0.07718182,4.316757,440.8452,18.6283,27.5737,26.15498,780.6,13.84707,-89.63008,13.09218,12013.97176
09/02/2018 17:44,0.07944489,0.05873394,4.303421,442.0513,18.51911,27.5105,26.15567,780.6,13.84708,-89.63008,13.09218,11986.92411
09/02/2018 17:44,0.0799675,0.06027126,4.604084,445.6696,18.51031,27.45694,26.15754,780.6,13.84708,-89.63008,13.09218,11964.90919
09/02/2018 17:44,0.07624435,0.05903339,4.338962,445.9711,18.49945,27.40136,26.15917,780.6,13.84709,-89.6301,13.01403,11941.8395
09/02/2018 17:44,0.07769013,0.0555706,4.338341,446.5742,18.62148,27.33876,26.15945,780.6,13.84709,-89.63011,13.01403,11914.75485
09/02/2018 17:44,0.07777405,0.05315494,4.547237,446.8757,18.55934,27.29066,26.16119,780.5,13.84709,-89.63012,13.01403,11895.01514
09/02/2018 17:44,0.07595825,0.05935478,4.429462,448.9864,18.57085,27.24864,26.16161,780.6,13.84709,-89.63013,13.01403,11876.99495
09/02/2018 17:44,0.07783127,0.05506516,4.585461,448.0818,18.56616,27.22326,26.16397,780.6,13.84709,-89.63013,13.01403,11867.58761
09/02/2018 17:44,0.07528686,0.05084992,4.768555,446.8757,18.56036,27.18007,26.16531,780.5,13.8471,-89.63014,13.01403,11849.69795
09/02/2018 17:44,0.0734787,0.04679871,4.821846,444.4635,18.53808,27.16703,26.16576,780.5,13.8471,-89.63015,13.01403,11844.3279
09/02/2018 17:44,0.07675171,0.04453373,4.358128,445.0666,18.49132,27.16236,26.16737,780.5,13.8471,-89.63016,13.01403,11843.41871
09/02/2018 17:44,0.0772667,0.06241417,4.463356,446.8757,18.41029,27.15448,26.16879,780.5,13.84711,-89.63017,13.05311,11840.97651
09/02/2018 17:44,0.07227707,0.05087185,4.543266,448.9864,18.52754,27.1731,26.1708,780.5,13.84711,-89.63017,13.05311,11850.50354
09/02/2018 17:44,0.07141876,0.05316639,4.510532,450.494,18.43566,27.1659,26.17011,780.5,13.84712,-89.63018,13.05311,11846.88044
09/02/2018 17:44,0.07570648,0.05949497,4.718094,449.2879,18.35752,27.17664,26.17099,780.5,13.84712,-89.63018,13.05311,11852.18046
09/02/2018 17:44,0.07530213,0.06925106,4.55365,448.0818,18.50981,27.1786,26.17297,780.5,13.84712,-89.63019,13.05311,11854.42228
09/02/2018 17:44,0.08471298,0.07899094,4.820133,447.7803,18.47192,27.18597,26.17335,780.5,13.84713,-89.6302,13.05311,11857.90312
09/02/2018 17:44,0.07531738,0.06666565,4.570122,445.6696,18.59818,27.20191,26.17547,780.5,13.84713,-89.6302,13.05311,11866.34235
09/02/2018 17:44,0.07590103,0.06511116,4.674946,447.4788,18.50234,27.18539,26.17618,780.5,13.84714,-89.63022,13.05311,11859.63339
09/02/2018 17:44,0.0744133,0.07467651,4.629009,448.3833,18.48862,27.18427,26.17793,780.5,13.84714,-89.63022,13.05312,11860.37128
09/02/2018 17:44,0.07433701,0.07722473,4.486072,448.3833,18.34051,27.17148,26.17853,780.5,13.84714,-89.63024,13.05312,11855.2114
09/02/2018 17:44,0.07478714,0.05714416,4.492317,445.9711,18.29879,27.15839,26.17995,780.5,13.84714,-89.63025,13.05312,11850.49447
09/02/2018 17:44,0.08260727,0.06210327,4.497967,446.8757,18.42341,27.15317,26.18046,780.5,13.84714,-89.63025,13.05312,11848.57382
09/02/2018 17:44,0.07955933,0.07016182,4.669792,448.3833,18.58567,27.12792,26.18201,780.5,13.84715,-89.63026,13.05312,11838.64001
09/02/2018 17:44,0.07308578,0.08056926,4.407318,447.7803,18.61537,27.10474,26.18345,780.5,13.84715,-89.63027,13.05312,11829.53082
09/02/2018 17:44,0.07114792,0.06966972,4.527012,447.4788,18.64708,27.06869,26.18412,780.5,13.84716,-89.63028,13.05312,11814.26497
09/02/2018 17:44,0.07387162,0.07357121,4.470574,445.0666,18.59591,27.04827,26.18494,780.5,13.84716,-89.63029,13.05312,11805.9246
09/02/2018 17:44,0.07680893,0.06887913,4.111012,442.9558,18.66959,27.03327,26.1862,780.5,13.84716,-89.63029,13.01404,11800.25602
09/02/2018 17:44,0.07509231,0.06280994,3.903969,443.5589,18.73897,26.99859,26.18774,780.5,13.84716,-89.6303,13.01404,11786.19038
09/02/2018 17:44,0.06878662,0.0581398,4.273312,441.4482,18.71396,26.97681,26.18864,780.5,13.84716,-89.63031,13.01404,11777.30867
09/02/2018 17:44,0.07051468,0.0704813,4.169907,441.4482,18.74506,26.96624,26.18861,780.5,13.84716,-89.63033,13.01404,11772.67324
09/02/2018 17:44,0.07261658,0.05249691,3.859589,439.6391,18.70961,26.95214,26.18998,780.5,13.84716,-89.63034,13.01404,11767.47016
09/02/2018 17:44,0.0712471,0.05322361,4.154468,439.9406,18.62352,26.96476,26.19195,780.5,13.84716,-89.63034,13.01404,11774.35064
09/02/2018 17:44,0.07830429,0.04578018,4.215374,440.5436,18.61609,26.97618,26.19305,780.5,13.84717,-89.63035,13.01404,11780.10291
09/02/2018 17:44,0.07519913,0.05583382,4.4347,438.1314,18.66484,26.9908,26.1939,780.5,13.84717,-89.63035,13.01404,11787.07923
09/02/2018 17:44,0.07496643,0.05558109,4.079342,440.5436,18.55036,27.01637,26.19482,780.5,13.84718,-89.63036,13.09221,11798.88721
09/02/2018 17:45,0.07706833,0.0629797,4.286549,443.2574,18.58755,27.05457,26.19654,780.5,13.84718,-89.63037,13.09221,11816.7712
09/02/2018 17:45,0.07453918,0.07150841,4.459374,443.8604,18.28652,27.09335,26.19801,780.5,13.84718,-89.63037,13.09221,11834.73723
09/02/2018 17:45,0.07669067,0.07811355,4.215584,447.4788,18.56933,27.13286,26.19861,780.5,13.84718,-89.63038,13.09221,11852.4159
09/02/2018 17:45,0.07614518,0.06299972,4.101051,448.0818,18.6973,27.1883,26.19933,780.5,13.84718,-89.63039,13.09221,11877.13895
09/02/2018 17:45,0.07307815,0.06647396,4.329414,452.6047,18.7506,27.24075,26.20029,780.5,13.84719,-89.6304,13.09221,11900.72661
09/02/2018 17:45,0.07572555,0.06584835,4.391003,450.1925,18.91993,27.30761,26.20242,780.6,13.84719,-89.63042,13.09221,11931.43735
09/02/2018 17:45,0.07327652,0.05038357,4.362396,451.0971,18.99727,27.38754,26.20367,780.6,13.84719,-89.63042,13.09221,11967.24474
09/02/2018 17:45,0.07750321,0.05627251,4.547775,451.0971,19.03805,27.44442,26.20461,780.6,13.84719,-89.63043,13.01405,11992.76503
09/02/2018 17:45,0.07211304,0.06167889,4.325882,448.6848,19.01015,27.51697,26.2052,780.6,13.8472,-89.63044,13.01405,12024.88736
09/02/2018 17:45,0.07649613,0.06538963,4.53643,446.8757,18.78735,27.57984,26.20742,780.6,13.8472,-89.63045,13.01405,12053.9424
09/02/2018 17:45,0.07904053,0.06500912,4.554188,448.9864,18.86949,27.62798,26.2078,780.6,13.8472,-89.63046,13.01405,12075.25339
09/02/2018 17:45,0.06182861,0.07157612,4.325718,450.494,18.84038,27.67531,26.20965,780.6,13.8472,-89.63046,13.01405,12097.26188
09/02/2018 17:45,0.07720566,0.07527542,4.172146,449.5894,18.70675,27.6975,26.2093,780.6,13.84721,-89.63047,13.01405,12106.71109
09/02/2018 17:45,0.07434463,0.06978226,4.504883,450.494,18.78406,27.73073,26.21039,780.6,13.84721,-89.63048,13.01405,12122.01669
09/02/2018 17:45,0.07565689,0.06202412,4.462803,451.3986,18.72348,27.76188,26.21301,780.6,13.84721,-89.6305,13.01405,12137.51198
09/02/2018 17:45,0.07751846,0.06466484,4.211944,451.7001,18.75929,27.79259,26.21313,780.6,13.84722,-89.6305,13.09221,12151.02456
09/02/2018 17:45,0.07439041,0.058115,4.106384,453.2078,18.75007,27.82642,26.21429,780.6,13.84722,-89.6305,13.09221,12166.64893
09/02/2018 17:45,0.06751251,0.06620884,4.397682,455.0169,18.62583,27.85225,26.21495,780.6,13.84723,-89.63052,13.09221,12178.41752
09/02/2018 17:45,0.07245636,0.06492042,4.3675,452.9062,18.55305,27.89703,26.21647,780.6,13.84723,-89.63053,13.09221,12199.09302
09/02/2018 17:45,0.07296753,0.06219387,4.491612,453.2078,18.56177,27.9282,26.21761,780.7,13.84723,-89.63054,13.09221,12213.54588
09/02/2018 17:45,0.07819366,0.0644207,4.16563,455.9215,18.46269,27.96724,26.2186,780.6,13.84723,-89.63054,13.09221,12231.33417
09/02/2018 17:45,0.07144546,0.0679493,4.322235,450.7956,18.48301,28.00423,26.22014,780.7,13.84723,-89.63054,13.09221,12248.62586
09/02/2018 17:45,0.07435226,0.06032848,4.34285,455.0169,18.47956,28.01233,26.22113,780.7,13.84724,-89.63056,13.09221,12252.88527
09/02/2018 17:45,0.07686997,0.05807114,4.280888,456.5246,18.50276,28.03484,26.22181,780.7,13.84725,-89.63057,13.01405,12263.22399
09/02/2018 17:45,0.07556915,0.05617905,4.137642,450.1925,18.41271,28.03339,26.22267,780.7,13.84725,-89.63058,13.01405,12263.21273
09/02/2018 17:45,0.07715606,0.05649948,4.379837,447.7803,18.29862,28.02986,26.22356,780.7,13.84725,-89.63058,13.01405,12262.31322
09/02/2018 17:45,0.06591797,0.06163597,4.522648,447.4788,18.36164,28.03756,26.22507,780.7,13.84725,-89.63058,13.01405,12266.77594
09/02/2018 17:45,0.07618332,0.05624199,4.290543,449.2879,18.38984,28.02106,26.2265,780.7,13.84726,-89.6306,13.01405,12260.59265
09/02/2018 17:45,0.07414627,0.04202747,4.543942,448.3833,18.35317,28.02092,26.22713,780.7,13.84727,-89.63062,13.01405,12260.98769
09/02/2018 17:45,0.07446289,0.04449082,4.632057,451.0971,18.32784,28.01394,26.22839,780.6,13.84727,-89.63062,13.01405,12258.84589
09/02/2018 17:45,0.07364654,0.06057262,4.570648,447.4788,18.2009,28.00943,26.22993,780.6,13.84727,-89.63063,13.01405,12257.98739
09/02/2018 17:45,0.07319641,0.05377388,4.423382,446.8757,18.29085,28.01427,26.23104,780.6,13.84727,-89.63063,13.09221,12260.90947
