Date,Time,Time_corr,-6,,Time_,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X2,d,d2,D,sy,sm,sb
1/29/2019 20:35,8:35:30 PM,43494.86,6:00:00 AM,0.25,2:35:30 PM,56838,822,21.39,22.99,77278,50.94,1.362376738,1.61397E-05,0.71030673,0.01800673,0.000409151,1.30357E-05,13.03571037,,,,,,,
1/29/2019 20:35,8:35:31 PM,43494.86,6:00:00 AM,0.25,2:35:31 PM,57339,816,21.15,23.01,77286,50.9,1.334825682,1.59397E-05,0.70150473,0.00920473,0.000209151,6.66339E-06,6.66339067,,,,,,,
1/29/2019 20:35,8:35:31 PM,43494.86,6:00:00 AM,0.25,2:35:31 PM,57841,814,21,23.01,77292,50.9,1.317606272,0.000015873,0.69857073,0.00627073,0.000142484,4.53909E-06,4.539088072,,,,,,,
1/29/2019 20:35,8:35:32 PM,43494.86,6:00:00 AM,0.25,2:35:32 PM,58343,799,20.8,22.99,77306,50.9,1.294647059,0.000015373,0.67656573,-0.01573427,-0.000357516,-1.13865E-05,-11.38647035,,,,,,,
1/29/2019 20:35,8:35:32 PM,43494.86,6:00:00 AM,0.25,2:35:32 PM,58845,819,20.34,23.01,77309,50.87,1.24184087,1.60397E-05,0.70590573,0.01360573,0.000309151,9.84639E-06,9.846385742,,,,,,,
1/29/2019 20:35,8:35:33 PM,43494.86,6:00:00 AM,0.25,2:35:33 PM,59346,821,20.07,23.01,77310,50.87,1.210845932,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19695E-05,11.96954923,,,,,,,
1/29/2019 20:35,8:35:33 PM,43494.86,6:00:00 AM,0.25,2:35:33 PM,59848,796,19.66,23.01,77316,50.87,1.163779546,0.000015273,0.67216473,-0.02013527,-0.000457516,-1.45705E-05,-14.57045565,,,,,,,
1/29/2019 20:35,8:35:34 PM,43494.86,6:00:00 AM,0.25,2:35:34 PM,60350,813,19.29,23.02,77326,50.83,1.121305002,1.58397E-05,0.69710373,0.00480373,0.000109151,3.47578E-06,3.475783851,,,,,,,
1/29/2019 20:35,8:35:34 PM,43494.86,6:00:00 AM,0.25,2:35:34 PM,60852,832,19.06,23.01,77331,50.83,1.094901907,0.000016473,0.72497673,0.03267673,0.000742484,2.36412E-05,23.64122718,,,,,,,
1/29/2019 20:35,8:35:35 PM,43494.86,6:00:00 AM,0.25,2:35:35 PM,61353,808,18.82,23.01,77333,50.83,1.067350851,0.000015673,0.68976873,-0.00253127,-5.75158E-05,-1.8313E-06,-1.831296506,,,,,,,
1/29/2019 20:35,8:35:35 PM,43494.86,6:00:00 AM,0.25,2:35:35 PM,61855,810,18.46,22.99,77343,50.8,1.026024268,1.57397E-05,0.69270273,0.00040273,9.15087E-06,2.91306E-07,0.291305505,,,,,,,
1/29/2019 20:35,8:35:36 PM,43494.86,6:00:00 AM,0.25,2:35:36 PM,62357,794,18.23,23.01,77347,50.8,0.999621173,1.52063E-05,0.66923073,-0.02306927,-0.000524182,-1.66869E-05,-16.68689108,,,,,,,
1/29/2019 20:35,8:35:36 PM,43494.86,6:00:00 AM,0.25,2:35:36 PM,62859,794,18.04,23.02,77366,50.8,0.977809921,1.52063E-05,0.66923073,-0.02306927,-0.000524182,-1.66834E-05,-16.68335632,,,,,,,
1/29/2019 20:35,8:35:37 PM,43494.86,6:00:00 AM,0.25,2:35:37 PM,63361,820,17.78,23.01,77372,50.76,0.947962944,0.000016073,0.70737273,0.01507273,0.000342484,1.08992E-05,10.89916305,,,,,,,
1/29/2019 20:35,8:35:37 PM,43494.86,6:00:00 AM,0.25,2:35:37 PM,63862,821,17.37,23.01,77384,50.76,0.900896557,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19581E-05,11.95810311,,,,,,,
1/29/2019 20:35,8:35:38 PM,43494.86,6:00:00 AM,0.25,2:35:38 PM,64364,817,17.33,23.01,77399,50.76,0.896304715,0.000015973,0.70297173,0.01067173,0.000242484,7.71409E-06,7.714086995,,,,,,,
1/29/2019 20:35,8:35:38 PM,43494.86,6:00:00 AM,0.25,2:35:38 PM,64867,814,17.22,23.01,77399,50.73,0.883677148,0.000015873,0.69857073,0.00627073,0.000142484,4.53281E-06,4.532813025,,,,,,,
1/29/2019 20:35,8:35:39 PM,43494.86,6:00:00 AM,0.25,2:35:39 PM,65369,821,17.14,22.99,77406,50.73,0.874493462,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19539E-05,11.95389712,,,,,,,
1/29/2019 20:35,8:35:39 PM,43494.86,6:00:00 AM,0.25,2:35:39 PM,65870,823,16.99,23.02,77414,50.73,0.857274053,0.000016173,0.71177373,0.01947373,0.000442484,1.40744E-05,14.07438261,,,,,,,
1/29/2019 20:35,8:35:40 PM,43494.86,6:00:00 AM,0.25,2:35:40 PM,66372,798,16.9,22.99,77422,50.73,0.846942407,1.53397E-05,0.67509873,-0.01720127,-0.000390849,-1.24294E-05,-12.42944825,,,,,,,
1/29/2019 20:35,8:35:40 PM,43494.86,6:00:00 AM,0.25,2:35:40 PM,66874,834,16.6,23.01,77433,50.7,0.812503587,1.65397E-05,0.72791073,0.03561073,0.000809151,2.573E-05,25.73000343,,,,,,,
1/29/2019 20:35,8:35:41 PM,43494.86,6:00:00 AM,0.25,2:35:41 PM,67301,817,16.32,23.01,77434,50.7,0.780360689,0.000015973,0.70297173,0.01067173,0.000242484,7.7106E-06,7.710600244,,,,,,,
1/29/2019 20:35,8:35:41 PM,43494.86,6:00:00 AM,0.25,2:35:41 PM,67803,803,16.14,23.01,77436,50.7,0.759697398,1.55063E-05,0.68243373,-0.00986627,-0.000224182,-7.12845E-06,-7.128450497,,,,,,,
1/29/2019 20:35,8:35:42 PM,43494.86,6:00:00 AM,0.25,2:35:42 PM,68304,837,16.01,23.01,77437,50.7,0.744773909,1.66397E-05,0.73231173,0.04001173,0.000909151,2.89084E-05,28.9083872,,,,,,,
1/29/2019 20:35,8:35:42 PM,43494.86,6:00:00 AM,0.25,2:35:42 PM,68806,822,15.88,23.01,77444,50.7,0.729850421,1.61397E-05,0.71030673,0.01800673,0.000409151,1.30086E-05,13.00864701,,,,,,,
1/29/2019 20:35,8:35:43 PM,43494.86,6:00:00 AM,0.25,2:35:43 PM,69310,797,15.93,23.02,77451,50.7,0.735590224,1.53063E-05,0.67363173,-0.01866827,-0.000424182,-1.34858E-05,-13.48580144,,,,,,,
1/29/2019 20:35,8:35:43 PM,43494.86,6:00:00 AM,0.25,2:35:43 PM,69810,798,15.88,23.01,77452,50.7,0.729850421,1.53397E-05,0.67509873,-0.01720127,-0.000390849,-1.24255E-05,-12.42547297,,,,,,,
1/29/2019 20:35,8:35:44 PM,43494.86,6:00:00 AM,0.25,2:35:44 PM,70311,812,15.88,23.01,77451,50.66,0.729850421,1.58063E-05,0.69563673,0.00333673,7.58175E-05,2.41034E-06,2.410344338,,,,,,,
1/29/2019 20:35,8:35:44 PM,43494.86,6:00:00 AM,0.25,2:35:44 PM,70813,807,16.04,23.02,77448,50.66,0.748217791,1.56397E-05,0.68830173,-0.00399827,-9.08491E-05,-2.88843E-06,-2.888428544,,,,,,,
1/29/2019 20:35,8:35:45 PM,43494.86,6:00:00 AM,0.25,2:35:45 PM,71315,818,16.24,23.01,77441,50.66,0.771177004,1.60063E-05,0.70443873,0.01213873,0.000275818,8.76975E-06,8.769752809,,,,,,,
1/29/2019 20:35,8:35:45 PM,43494.86,6:00:00 AM,0.25,2:35:45 PM,71817,805,16.54,23.01,77439,50.63,0.805615823,0.000015573,0.68536773,-0.00693227,-0.000157516,-5.00842E-06,-5.008420521,,,,,,,
1/29/2019 20:35,8:35:46 PM,43494.86,6:00:00 AM,0.25,2:35:46 PM,72318,824,16.85,23.01,77439,50.63,0.841202604,1.62063E-05,0.71324073,0.02094073,0.000475818,1.51292E-05,15.12924076,,,,,,,
1/29/2019 20:35,8:35:46 PM,43494.86,6:00:00 AM,0.25,2:35:46 PM,72820,821,17.1,23.01,77440,50.63,0.86990162,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19495E-05,11.94945572,,,,,,,
1/29/2019 20:35,8:35:47 PM,43494.86,6:00:00 AM,0.25,2:35:47 PM,73322,819,17.12,23.02,77439,50.63,0.872197541,1.60397E-05,0.70590573,0.01360573,0.000309151,9.83019E-06,9.830188124,,,,,,,
1/29/2019 20:35,8:35:47 PM,43494.86,6:00:00 AM,0.25,2:35:47 PM,73824,821,17.24,23.02,77451,50.63,0.885973069,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19482E-05,11.94816202,,,,,,,
1/29/2019 20:35,8:35:48 PM,43494.86,6:00:00 AM,0.25,2:35:48 PM,74326,812,17.44,23.02,77463,50.63,0.908932282,1.58063E-05,0.69563673,0.00333673,7.58175E-05,2.41005E-06,2.410052319,,,,,,,
1/29/2019 20:35,8:35:48 PM,43494.86,6:00:00 AM,0.25,2:35:48 PM,74827,823,17.64,23.01,77474,50.63,0.931891495,0.000016173,0.71177373,0.01947373,0.000442484,1.4063E-05,14.06300781,,,,,,,
1/29/2019 20:35,8:35:49 PM,43494.86,6:00:00 AM,0.25,2:35:49 PM,75329,825,17.67,23.02,77480,50.59,0.935335377,1.62397E-05,0.71470773,0.02240773,0.000509151,1.61811E-05,16.18109724,,,,,,,
1/29/2019 20:35,8:35:49 PM,43494.86,6:00:00 AM,0.25,2:35:49 PM,75831,809,17.81,23.01,77474,50.59,0.951406826,1.57063E-05,0.69123573,-0.00106427,-2.41825E-05,-7.68566E-07,-0.768565515,,,,,,,
1/29/2019 20:35,8:35:50 PM,43494.86,6:00:00 AM,0.25,2:35:50 PM,76334,837,17.8,23.02,77468,50.63,0.950258865,1.66397E-05,0.73231173,0.04001173,0.000909151,2.88978E-05,28.89779478,,,,,,,
1/29/2019 20:35,8:35:50 PM,43494.86,6:00:00 AM,0.25,2:35:50 PM,76834,812,17.59,23.01,77475,50.59,0.926151692,1.58063E-05,0.69563673,0.00333673,7.58175E-05,2.4096E-06,2.409597668,,,,,,,
1/29/2019 20:35,8:35:51 PM,43494.86,6:00:00 AM,0.25,2:35:51 PM,77336,801,17.27,23.01,77493,50.63,0.889416951,1.54397E-05,0.67949973,-0.01280027,-0.000290849,-9.24148E-06,-9.241483859,,,,,,,
1/29/2019 20:35,8:35:51 PM,43494.86,6:00:00 AM,0.25,2:35:51 PM,77839,818,16.99,23.01,77487,50.59,0.857274053,1.60063E-05,0.70443873,0.01213873,0.000275818,8.76455E-06,8.764546663,,,,,,,
1/29/2019 20:35,8:35:52 PM,43494.86,6:00:00 AM,0.25,2:35:52 PM,78341,824,16.73,23.02,77493,50.59,0.827427076,1.62063E-05,0.71324073,0.02094073,0.000475818,1.51192E-05,15.11920864,,,,,,,
1/29/2019 20:35,8:35:52 PM,43494.86,6:00:00 AM,0.25,2:35:52 PM,78842,826,16.13,23.02,77493,50.63,0.758549437,0.000016273,0.71617473,0.02387473,0.000542484,1.72376E-05,17.23755686,,,,,,,
1/29/2019 20:35,8:35:53 PM,43494.86,6:00:00 AM,0.25,2:35:53 PM,79344,820,15.89,23.01,77498,50.63,0.730998381,0.000016073,0.70737273,0.01507273,0.000342484,1.08814E-05,10.88144266,,,,,,,
1/29/2019 20:35,8:35:53 PM,43494.86,6:00:00 AM,0.25,2:35:53 PM,79846,817,15.66,23.02,77513,50.59,0.704595286,0.000015973,0.70297173,0.01067173,0.000242484,7.703E-06,7.703001812,,,,,,,
1/29/2019 20:35,8:35:54 PM,43494.86,6:00:00 AM,0.25,2:35:54 PM,80348,819,15.58,23.01,77523,50.63,0.695411601,1.60397E-05,0.70590573,0.01360573,0.000309151,9.81921E-06,9.819205078,,,,,,,
1/29/2019 20:35,8:35:54 PM,43494.86,6:00:00 AM,0.25,2:35:54 PM,80849,802,15.72,23.02,77539,50.63,0.71148305,0.000015473,0.68096673,-0.01133327,-0.000257516,-8.17777E-06,-8.177767453,,,,,,,
1/29/2019 20:35,8:35:55 PM,43494.86,6:00:00 AM,0.25,2:35:55 PM,81338,826,15.88,23.01,77518,50.63,0.729850421,0.000016273,0.71617473,0.02387473,0.000542484,1.72314E-05,17.23141582,,,,,,,
1/29/2019 20:35,8:35:55 PM,43494.86,6:00:00 AM,0.25,2:35:55 PM,81840,805,16.14,23.02,77527,50.59,0.759697398,0.000015573,0.68536773,-0.00693227,-0.000157516,-5.0029E-06,-5.002904441,,,,,,,
1/29/2019 20:35,8:35:56 PM,43494.86,6:00:00 AM,0.25,2:35:56 PM,82341,837,16.76,23.02,77533,50.63,0.830870958,1.66397E-05,0.73231173,0.04001173,0.000909151,2.88736E-05,28.87356824,,,,,,,
1/29/2019 20:35,8:35:56 PM,43494.86,6:00:00 AM,0.25,2:35:56 PM,82843,807,17.03,23.02,77539,50.59,0.861865895,1.56397E-05,0.68830173,-0.00399827,-9.08491E-05,-2.88504E-06,-2.885038676,,,,,,,
1/29/2019 20:35,8:35:57 PM,43494.86,6:00:00 AM,0.25,2:35:57 PM,83345,822,17.27,23.01,77542,50.59,0.889416951,1.61397E-05,0.71030673,0.01800673,0.000409151,1.29922E-05,12.99220628,,,,,,,
1/29/2019 20:35,8:35:57 PM,43494.86,6:00:00 AM,0.25,2:35:57 PM,83847,816,17.83,23.02,77564,50.59,0.953702747,1.59397E-05,0.70150473,0.00920473,0.000209151,6.63973E-06,6.639732351,,,,,,,
1/29/2019 20:35,8:35:58 PM,43494.86,6:00:00 AM,0.25,2:35:58 PM,84348,811,18.05,23.02,77587,50.59,0.978957881,0.000015773,0.69416973,0.00186973,4.24842E-05,1.34831E-06,1.348309684,,,,,,,
1/29/2019 20:35,8:35:58 PM,43494.86,6:00:00 AM,0.25,2:35:58 PM,84772,825,18.19,23.02,77603,50.59,0.99502933,1.62397E-05,0.71470773,0.02240773,0.000509151,1.61555E-05,16.15545036,,,,,,,
1/29/2019 20:35,8:35:59 PM,43494.86,6:00:00 AM,0.25,2:35:59 PM,85275,807,18.32,23.02,77624,50.59,1.009952819,1.56397E-05,0.68830173,-0.00399827,-9.08491E-05,-2.88188E-06,-2.881879495,,,,,,,
1/29/2019 20:35,8:35:59 PM,43494.86,6:00:00 AM,0.25,2:35:59 PM,85772,815,18.1,23.02,77630,50.59,0.984697685,1.59063E-05,0.70003773,0.00773773,0.000175818,5.57678E-06,5.576782439,,,,,,,
1/29/2019 20:36,8:36:00 PM,43494.86,6:00:00 AM,0.25,2:36:00 PM,86273,821,17.82,23.02,77633,50.59,0.952554786,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19202E-05,11.92015118,,,,,,,
1/29/2019 20:36,8:36:00 PM,43494.86,6:00:00 AM,0.25,2:36:00 PM,86772,823,17.23,23.02,77633,50.59,0.884825108,0.000016173,0.71177373,0.01947373,0.000442484,1.40347E-05,14.03467927,,,,,,,
1/29/2019 20:36,8:36:01 PM,43494.86,6:00:00 AM,0.25,2:36:01 PM,87272,806,16.94,23.01,77639,50.59,0.851534249,1.56063E-05,0.68683473,-0.00546527,-0.000124182,-3.93837E-06,-3.938372064,,,,,,,
1/29/2019 20:36,8:36:01 PM,43494.86,6:00:00 AM,0.25,2:36:01 PM,87772,795,16.26,23.02,77645,50.59,0.773472925,1.52397E-05,0.67069773,-0.02160227,-0.000490849,-1.55663E-05,-15.56630776,,,,,,,
1/29/2019 20:36,8:36:02 PM,43494.86,6:00:00 AM,0.25,2:36:02 PM,88272,823,15.93,23.02,77661,50.59,0.735590224,0.000016173,0.71177373,0.01947373,0.000442484,1.40296E-05,14.02961918,,,,,,,
1/29/2019 20:36,8:36:02 PM,43494.86,6:00:00 AM,0.25,2:36:02 PM,88772,825,15.64,23.04,77659,50.59,0.702299365,1.62397E-05,0.71470773,0.02240773,0.000509151,1.61449E-05,16.14489081,,,,,,,
1/29/2019 20:36,8:36:03 PM,43494.86,6:00:00 AM,0.25,2:36:03 PM,89272,822,15.39,23.02,77664,50.63,0.673600349,1.61397E-05,0.71030673,0.01800673,0.000409151,1.29722E-05,12.97223522,,,,,,,
1/29/2019 20:36,8:36:03 PM,43494.86,6:00:00 AM,0.25,2:36:03 PM,89773,812,15.12,23.04,77668,50.59,0.642605411,1.58063E-05,0.69563673,0.00333673,7.58175E-05,2.40385E-06,2.403853449,,,,,,,
1/29/2019 20:36,8:36:04 PM,43494.86,6:00:00 AM,0.25,2:36:04 PM,90272,800,15.11,23.02,77668,50.59,0.641457451,1.54063E-05,0.67803273,-0.01426727,-0.000324182,-1.02778E-05,-10.27776007,,,,,,,
1/29/2019 20:36,8:36:04 PM,43494.86,6:00:00 AM,0.25,2:36:04 PM,90772,814,15.05,23.02,77678,50.59,0.634569687,0.000015873,0.69857073,0.00627073,0.000142484,4.51668E-06,4.516684794,,,,,,,
1/29/2019 20:36,8:36:05 PM,43494.86,6:00:00 AM,0.25,2:36:05 PM,91272,828,15,23.02,77677,50.59,0.628829884,1.63397E-05,0.71910873,0.02680873,0.000609151,1.93101E-05,19.31005513,,,,,,,
1/29/2019 20:36,8:36:05 PM,43494.86,6:00:00 AM,0.25,2:36:05 PM,91772,817,14.95,23.02,77670,50.59,0.62309008,0.000015973,0.70297173,0.01067173,0.000242484,7.68743E-06,7.687431176,,,,,,,
1/29/2019 20:36,8:36:06 PM,43494.86,6:00:00 AM,0.25,2:36:06 PM,92272,821,14.92,23.02,77677,50.59,0.619646199,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19134E-05,11.91339903,,,,,,,
1/29/2019 20:36,8:36:06 PM,43494.86,6:00:00 AM,0.25,2:36:06 PM,92772,801,15,23.02,77672,50.59,0.628829884,1.54397E-05,0.67949973,-0.01280027,-0.000290849,-9.2205E-06,-9.220497604,,,,,,,
1/29/2019 20:36,8:36:07 PM,43494.86,6:00:00 AM,0.25,2:36:07 PM,93273,828,14.91,23.02,77672,50.59,0.618498238,1.63397E-05,0.71910873,0.02680873,0.000609151,1.93113E-05,19.31129818,,,,,,,
1/29/2019 20:36,8:36:07 PM,43494.86,6:00:00 AM,0.25,2:36:07 PM,93772,805,15.02,23.02,77665,50.59,0.631125805,0.000015573,0.68536773,-0.00693227,-0.000157516,-4.99401E-06,-4.994014969,,,,,,,
1/29/2019 20:36,8:36:08 PM,43494.86,6:00:00 AM,0.25,2:36:08 PM,94272,809,15.01,23.02,77663,50.59,0.629977844,1.57063E-05,0.69123573,-0.00106427,-2.41825E-05,-7.66721E-07,-0.766721028,,,,,,,
1/29/2019 20:36,8:36:08 PM,43494.86,6:00:00 AM,0.25,2:36:08 PM,94772,820,14.96,23.02,77664,50.59,0.624238041,0.000016073,0.70737273,0.01507273,0.000342484,1.08586E-05,10.85855116,,,,,,,
1/29/2019 20:36,8:36:09 PM,43494.86,6:00:00 AM,0.25,2:36:09 PM,95272,806,14.96,23.02,77662,50.59,0.624238041,1.56063E-05,0.68683473,-0.00546527,-0.000124182,-3.93734E-06,-3.937338637,,,,,,,
1/29/2019 20:36,8:36:09 PM,43494.86,6:00:00 AM,0.25,2:36:09 PM,95772,833,14.93,23.02,77667,50.59,0.620794159,1.65063E-05,0.72644373,0.03414373,0.000775818,2.45965E-05,24.59654742,,,,,,,
1/29/2019 20:36,8:36:10 PM,43494.86,6:00:00 AM,0.25,2:36:10 PM,96272,817,14.79,23.02,77664,50.59,0.60472271,0.000015973,0.70297173,0.01067173,0.000242484,7.68803E-06,7.688025075,,,,,,,
1/29/2019 20:36,8:36:10 PM,43494.86,6:00:00 AM,0.25,2:36:10 PM,96773,798,14.47,23.02,77667,50.59,0.567987969,1.53397E-05,0.67509873,-0.01720127,-0.000390849,-1.23915E-05,-12.39149482,,,,,,,
1/29/2019 20:36,8:36:11 PM,43494.86,6:00:00 AM,0.25,2:36:11 PM,97272,810,14.17,23.02,77659,50.59,0.53354915,1.57397E-05,0.69270273,0.00040273,9.15087E-06,2.9015E-07,0.290149553,,,,,,,
1/29/2019 20:36,8:36:11 PM,43494.86,6:00:00 AM,0.25,2:36:11 PM,97772,821,14.04,23.02,77660,50.59,0.518625662,1.61063E-05,0.70883973,0.01653973,0.000375818,1.1916E-05,11.91600691,,,,,,,
1/29/2019 20:36,8:36:12 PM,43494.86,6:00:00 AM,0.25,2:36:12 PM,98272,815,13.99,23.02,77663,50.59,0.512885858,1.59063E-05,0.70003773,0.00773773,0.000175818,5.57441E-06,5.574412793,,,,,,,
1/29/2019 20:36,8:36:12 PM,43494.86,6:00:00 AM,0.25,2:36:12 PM,98775,808,13.96,23.02,77660,50.59,0.509441976,0.000015673,0.68976873,-0.00253127,-5.75158E-05,-1.82365E-06,-1.82364711,,,,,,,
1/29/2019 20:36,8:36:13 PM,43494.86,6:00:00 AM,0.25,2:36:13 PM,99272,796,13.88,23.02,77665,50.59,0.500258291,0.000015273,0.67216473,-0.02013527,-0.000457516,-1.45055E-05,-14.50547076,,,,,,,
1/29/2019 20:36,8:36:13 PM,43494.86,6:00:00 AM,0.25,2:36:13 PM,99775,821,13.67,23.02,77663,50.59,0.476151118,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19155E-05,11.91554662,,,,,,,
1/29/2019 20:36,8:36:14 PM,43494.86,6:00:00 AM,0.25,2:36:14 PM,100272,824,13.56,23.02,77673,50.59,0.46352355,1.62063E-05,0.71324073,0.02094073,0.000475818,1.50842E-05,15.08417127,,,,,,,
1/29/2019 20:36,8:36:14 PM,43494.86,6:00:00 AM,0.25,2:36:14 PM,100772,821,13.33,23.02,77674,50.59,0.437120456,1.61063E-05,0.70883973,0.01653973,0.000375818,1.19139E-05,11.91385916,,,,,,,
1/29/2019 20:36,8:36:15 PM,43494.86,6:00:00 AM,0.25,2:36:15 PM,101272,793,13.13,23.04,77674,50.59,0.414161243,0.000015173,0.66776373,-0.02453627,-0.000557516,-1.76751E-05,-17.67510143,,,,,,,
1/29/2019 20:36,8:36:15 PM,43494.86,6:00:00 AM,0.25,2:36:15 PM,101772,806,13.12,23.04,77681,50.59,0.413013282,1.56063E-05,0.68683473,-0.00546527,-0.000124182,-3.93664E-06,-3.936641422,,,,,,,
1/29/2019 20:36,8:36:16 PM,43494.86,6:00:00 AM,0.25,2:36:16 PM,102273,811,13.07,23.02,77686,50.59,0.407273479,0.000015773,0.69416973,0.00186973,4.24842E-05,1.34659E-06,1.346591451,,,,,,,
1/29/2019 20:36,8:36:16 PM,43494.86,6:00:00 AM,0.25,2:36:16 PM,102772,794,13.09,23.04,77685,50.59,0.4095694,1.52063E-05,0.66923073,-0.02306927,-0.000524182,-1.6616E-05,-16.61597099,,,,,,,
1/29/2019 20:36,8:36:17 PM,43494.86,6:00:00 AM,0.25,2:36:17 PM,103272,811,13.05,23.04,77686,50.56,0.404977557,0.000015773,0.69416973,0.00186973,4.24842E-05,1.34668E-06,1.346682384,,,,,,,
1/29/2019 20:36,8:36:17 PM,43494.86,6:00:00 AM,0.25,2:36:17 PM,103772,808,12.99,23.02,77692,50.56,0.398089793,0.000015673,0.68976873,-0.00253127,-5.75158E-05,-1.8229E-06,-1.822895981,,,,,,,
1/29/2019 20:36,8:36:18 PM,43494.86,6:00:00 AM,0.25,2:36:18 PM,104272,799,12.97,23.02,77697,50.56,0.395793872,0.000015373,0.67656573,-0.01573427,-0.000357516,-1.13303E-05,-11.33031711,,,,,,,
1/29/2019 20:36,8:36:18 PM,43494.86,6:00:00 AM,0.25,2:36:18 PM,104772,794,12.98,23.04,77702,50.56,0.396941833,1.52063E-05,0.66923073,-0.02306927,-0.000524182,-1.66123E-05,-16.61233567,,,,,,,
1/29/2019 20:36,8:36:19 PM,43494.86,6:00:00 AM,0.25,2:36:19 PM,105272,817,12.94,23.02,77703,50.56,0.39234999,0.000015973,0.70297173,0.01067173,0.000242484,7.68417E-06,7.68416637,,,,,,,
1/29/2019 20:36,8:36:19 PM,43494.86,6:00:00 AM,0.25,2:36:19 PM,105773,827,12.98,23.02,77706,50.56,0.396941833,1.63063E-05,0.71764173,0.02534173,0.000575818,1.82466E-05,18.24657778,,,,,,,
1/29/2019 20:36,8:36:20 PM,43494.86,6:00:00 AM,0.25,2:36:20 PM,106272,809,13.03,23.04,77712,50.56,0.402681636,1.57063E-05,0.69123573,-0.00106427,-2.41825E-05,-7.66289E-07,-0.766289328,,,,,,,
1/29/2019 20:36,8:36:20 PM,43494.86,6:00:00 AM,0.25,2:36:20 PM,106772,796,13.23,23.04,77708,50.56,0.425640849,0.000015273,0.67216473,-0.02013527,-0.000457516,-1.44984E-05,-14.4984231,,,,,,,
1/29/2019 20:36,8:36:21 PM,43494.86,6:00:00 AM,0.25,2:36:21 PM,107272,797,13.56,23.04,77716,50.56,0.46352355,1.53063E-05,0.67363173,-0.01866827,-0.000424182,-1.34407E-05,-13.44072444,,,,,,,
1/29/2019 20:36,8:36:21 PM,43494.86,6:00:00 AM,0.25,2:36:21 PM,107772,798,13.87,23.04,77719,50.56,0.49911033,1.53397E-05,0.67509873,-0.01720127,-0.000390849,-1.2384E-05,-12.38404017,,,,,,,
1/29/2019 20:36,8:36:22 PM,43494.86,6:00:00 AM,0.25,2:36:22 PM,108272,790,14.05,23.02,77725,50.56,0.519773622,0.000015073,0.66336273,-0.02893727,-0.000657516,-2.08303E-05,-20.83034883,,,,,,,
1/29/2019 20:36,8:36:22 PM,43494.86,6:00:00 AM,0.25,2:36:22 PM,108772,808,14.29,23.02,77723,50.56,0.547324678,0.000015673,0.68976873,-0.00253127,-5.75158E-05,-1.82217E-06,-1.822168915,,,,,,,
1/29/2019 20:36,8:36:23 PM,43494.86,6:00:00 AM,0.25,2:36:23 PM,109273,811,14.76,23.04,77723,50.56,0.601278828,0.000015773,0.69416973,0.00186973,4.24842E-05,1.34604E-06,1.346041297,,,,,,,
1/29/2019 20:36,8:36:23 PM,43494.86,6:00:00 AM,0.25,2:36:23 PM,109772,823,14.9,23.02,77729,50.56,0.617350277,0.000016173,0.71177373,0.01947373,0.000442484,1.40173E-05,14.01734559,,,,,,,
1/29/2019 20:36,8:36:24 PM,43494.86,6:00:00 AM,0.25,2:36:24 PM,110272,802,15.04,23.04,77730,50.56,0.633421726,0.000015473,0.68096673,-0.01133327,-0.000257516,-8.15822E-06,-8.158223727,,,,,,,
1/29/2019 20:36,8:36:24 PM,43494.86,6:00:00 AM,0.25,2:36:24 PM,110772,810,15.13,23.04,77737,50.56,0.643753372,1.57397E-05,0.69270273,0.00040273,9.15087E-06,2.89878E-07,0.289877995,,,,,,,
1/29/2019 20:36,8:36:25 PM,43494.86,6:00:00 AM,0.25,2:36:25 PM,111272,804,15.34,23.02,77737,50.56,0.667860546,1.55397E-05,0.68390073,-0.00839927,-0.000190849,-6.04524E-06,-6.0452391,,,,,,,
1/29/2019 20:36,8:36:25 PM,43494.86,6:00:00 AM,0.25,2:36:25 PM,111772,810,15.48,23.04,77743,50.56,0.683931995,1.57397E-05,0.69270273,0.00040273,9.15087E-06,2.89856E-07,0.289855623,,,,,,,
1/29/2019 20:36,8:36:26 PM,43494.86,6:00:00 AM,0.25,2:36:26 PM,112272,810,15.66,23.05,77741,50.56,0.704595286,1.57397E-05,0.69270273,0.00040273,9.15087E-06,2.89873E-07,0.289872866,,,,,,,
1/29/2019 20:36,8:36:26 PM,43494.86,6:00:00 AM,0.25,2:36:26 PM,112773,806,15.84,23.05,77747,50.56,0.725258578,1.56063E-05,0.68683473,-0.00546527,-0.000124182,-3.93343E-06,-3.933432375,,,,,,,
1/29/2019 20:36,8:36:27 PM,43494.86,6:00:00 AM,0.25,2:36:27 PM,113272,824,15.9,23.04,77752,50.56,0.732146342,1.62063E-05,0.71324073,0.02094073,0.000475818,1.50699E-05,15.06986256,,,,,,,
