Date,Time,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
2/5/2019,18:26:12,3370292,819,12.95,33.88,78764,36.79,0.393497951,1.60397E-05,0.7059,0.0062,0.000141007,4.56988E-06,4.569877694,,,,,,,
2/5/2019,18:26:13,3370793,799,12.94,33.88,78771,36.76,0.39234999,0.000015373,0.6766,-0.0231,-0.000525659,-1.70345E-05,-17.03448096,,,,,,,
2/5/2019,18:26:13,3371295,802,12.98,33.88,78765,36.76,0.396941833,0.000015473,0.6810,-0.0187,-0.000425659,-1.37949E-05,-13.79493884,,,,,,,
2/5/2019,18:26:14,3371797,813,12.98,33.88,78761,36.76,0.396941833,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91196E-06,-1.911956899,,,,,,,
2/5/2019,18:26:14,3372299,834,12.92,33.87,78769,36.76,0.390054069,1.65397E-05,0.7279,0.0282,0.000641007,2.07723E-05,20.77228686,,,,,,,
2/5/2019,18:26:15,3372802,807,12.96,33.88,78765,36.76,0.394645912,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39354E-06,-8.393539279,,,,,,,
2/5/2019,18:26:15,3373303,807,12.96,33.88,78762,36.76,0.394645912,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39386E-06,-8.393858984,,,,,,,
2/5/2019,18:26:16,3373802,802,12.93,33.88,78763,36.72,0.39120203,0.000015473,0.6810,-0.0187,-0.000425659,-1.37953E-05,-13.79528913,,,,,,,
2/5/2019,18:26:16,3374305,814,12.96,33.88,78763,36.72,0.394645912,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.31601E-07,-0.831601005,,,,,,,
2/5/2019,18:26:17,3374778,810,12.96,33.89,78763,36.72,0.394645912,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.153E-06,-5.152998209,,,,,,,
2/5/2019,18:26:17,3375279,819,12.96,33.89,78763,36.72,0.394645912,1.60397E-05,0.7059,0.0062,0.000141007,4.57008E-06,4.570084558,,,,,,,
2/5/2019,18:26:18,3375777,804,12.98,33.89,78765,36.72,0.396941833,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16348E-05,-11.63475795,,,,,,,
2/5/2019,18:26:18,3376277,806,13,33.89,78767,36.72,0.399237754,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.47389E-06,-9.473887194,,,,,,,
2/5/2019,18:26:19,3376778,806,12.97,33.9,78767,36.72,0.395793872,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.4742E-06,-9.474195749,,,,,,,
2/5/2019,18:26:19,3377277,811,12.99,33.89,78764,36.72,0.398089793,0.000015773,0.6942,-0.0055,-0.000125659,-4.0726E-06,-4.072603972,,,,,,,
2/5/2019,18:26:20,3377777,802,12.93,33.89,78761,36.76,0.39120203,0.000015473,0.6810,-0.0187,-0.000425659,-1.37961E-05,-13.79608877,,,,,,,
2/5/2019,18:26:20,3378286,817,12.97,33.91,78757,36.76,0.395793872,0.000015973,0.7030,0.0033,7.43406E-05,2.40974E-06,2.409740011,,,,,,,
2/5/2019,18:26:21,3378778,801,12.98,33.9,78765,36.76,0.396941833,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.48762E-05,-14.87618773,,,,,,,
2/5/2019,18:26:21,3379277,810,12.97,33.89,78764,36.76,0.395793872,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15293E-06,-5.152932786,,,,,,,
2/5/2019,18:26:22,3379777,802,12.98,33.89,78762,36.76,0.396941833,0.000015473,0.6810,-0.0187,-0.000425659,-1.37959E-05,-13.7959136,,,,,,,
2/5/2019,18:26:22,3380279,821,12.98,33.89,78765,36.76,0.396941833,1.61063E-05,0.7088,0.0091,0.000207674,6.7306E-06,6.73059871,,,,,,,
2/5/2019,18:26:23,3380781,820,12.99,33.9,78771,36.76,0.398089793,0.000016073,0.7074,0.0077,0.000174341,5.65004E-06,5.65003724,,,,,,,
2/5/2019,18:26:23,3381282,808,12.95,33.89,78764,36.76,0.393497951,0.000015673,0.6898,-0.0099,-0.000225659,-7.31359E-06,-7.313590413,,,,,,,
2/5/2019,18:26:24,3381784,802,12.99,33.9,78762,36.76,0.398089793,0.000015473,0.6810,-0.0187,-0.000425659,-1.37964E-05,-13.79636292,,,,,,,
2/5/2019,18:26:24,3382286,804,12.95,33.9,78768,36.76,0.393497951,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16347E-05,-11.63469374,,,,,,,
2/5/2019,18:26:25,3382788,834,12.93,33.9,78772,36.76,0.39120203,1.65397E-05,0.7279,0.0282,0.000641007,2.07735E-05,20.77352541,,,,,,,
2/5/2019,18:26:25,3383289,817,12.95,33.91,78773,36.76,0.393497951,0.000015973,0.7030,0.0033,7.43406E-05,2.40925E-06,2.409250556,,,,,,,
2/5/2019,18:26:26,3383791,811,13,33.91,78765,36.76,0.399237754,0.000015773,0.6942,-0.0055,-0.000125659,-4.07282E-06,-4.072817545,,,,,,,
2/5/2019,18:26:26,3384293,807,12.97,33.91,78767,36.72,0.395793872,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39415E-06,-8.39414627,,,,,,,
2/5/2019,18:26:27,3384795,811,12.93,33.92,78761,36.72,0.39120203,0.000015773,0.6942,-0.0055,-0.000125659,-4.07316E-06,-4.073157035,,,,,,,
2/5/2019,18:26:27,3385296,808,12.94,33.91,78765,36.72,0.39234999,0.000015673,0.6898,-0.0099,-0.000225659,-7.31397E-06,-7.313973947,,,,,,,
2/5/2019,18:26:28,3385798,813,12.94,33.91,78771,36.68,0.39234999,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.9119E-06,-1.911900969,,,,,,,
2/5/2019,18:26:28,3386300,805,12.94,33.91,78766,36.68,0.39234999,0.000015573,0.6854,-0.0143,-0.000325659,-1.0555E-05,-10.55499634,,,,,,,
2/5/2019,18:26:29,3386802,816,12.89,33.91,78768,36.68,0.386610187,1.59397E-05,0.7015,0.0018,4.10073E-05,1.32906E-06,1.329059171,,,,,,,
2/5/2019,18:26:29,3387303,807,12.94,33.91,78762,36.65,0.39234999,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39468E-06,-8.394679151,,,,,,,
2/5/2019,18:26:30,3387805,809,12.92,33.92,78764,36.65,0.390054069,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23387E-06,-6.233870634,,,,,,,
2/5/2019,18:26:30,3388307,809,12.86,33.91,78761,36.65,0.383166305,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23391E-06,-6.233905062,,,,,,,
2/5/2019,18:26:31,3388809,805,12.77,33.91,78765,36.65,0.372834659,0.000015573,0.6854,-0.0143,-0.000325659,-1.05551E-05,-10.55513035,,,,,,,
2/5/2019,18:26:31,3389310,807,12.89,33.92,78766,36.65,0.386610187,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39453E-06,-8.394526216,,,,,,,
2/5/2019,18:26:32,3389812,809,12.84,33.91,78767,36.61,0.380870384,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23343E-06,-6.2334302,,,,,,,
2/5/2019,18:26:32,3390314,817,12.92,33.92,78762,36.61,0.390054069,0.000015973,0.7030,0.0033,7.43406E-05,2.40967E-06,2.409665508,,,,,,,
2/5/2019,18:26:33,3390817,814,12.92,33.92,78765,36.61,0.390054069,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.31688E-07,-0.831688228,,,,,,,
2/5/2019,18:26:33,3391319,812,12.92,33.94,78764,36.61,0.390054069,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.99276E-06,-2.992762437,,,,,,,
2/5/2019,18:26:34,3391820,804,12.92,33.92,78760,36.57,0.390054069,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16366E-05,-11.63663344,,,,,,,
2/5/2019,18:26:34,3392325,805,12.96,33.93,78762,36.57,0.394645912,0.000015573,0.6854,-0.0143,-0.000325659,-1.05562E-05,-10.55621991,,,,,,,
2/5/2019,18:26:35,3392824,820,12.89,33.93,78763,36.57,0.386610187,0.000016073,0.7074,0.0077,0.000174341,5.65116E-06,5.651163204,,,,,,,
2/5/2019,18:26:35,3393326,810,12.92,33.94,78765,36.57,0.390054069,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15371E-06,-5.153706484,,,,,,,
2/5/2019,18:26:36,3393827,799,12.92,33.94,78768,36.59,0.390054069,0.000015373,0.6766,-0.0231,-0.000525659,-1.70385E-05,-17.03845876,,,,,,,
2/5/2019,18:26:36,3394329,810,12.92,33.92,78764,36.57,0.390054069,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15344E-06,-5.153436264,,,,,,,
2/5/2019,18:26:37,3394831,811,12.93,33.93,78759,36.57,0.39120203,0.000015773,0.6942,-0.0055,-0.000125659,-4.07339E-06,-4.073393118,,,,,,,
2/5/2019,18:26:37,3395333,812,12.93,33.94,78763,36.59,0.39120203,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.9928E-06,-2.992800434,,,,,,,
2/5/2019,18:26:38,3395834,811,12.94,33.94,78761,36.57,0.39234999,0.000015773,0.6942,-0.0055,-0.000125659,-4.07342E-06,-4.073422327,,,,,,,
2/5/2019,18:26:38,3396336,799,12.95,33.94,78766,36.59,0.393497951,0.000015373,0.6766,-0.0231,-0.000525659,-1.70389E-05,-17.0388914,,,,,,,
2/5/2019,18:26:39,3396838,809,12.94,33.94,78768,36.59,0.39234999,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23396E-06,-6.233960067,,,,,,,
2/5/2019,18:26:39,3397340,810,12.88,33.95,78767,36.59,0.385462226,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15374E-06,-5.153743444,,,,,,,
2/5/2019,18:26:40,3397841,800,12.97,33.94,78770,36.59,0.395793872,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.59576E-05,-15.95760371,,,,,,,
2/5/2019,18:26:40,3398343,807,12.86,33.94,78765,36.56,0.383166305,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39518E-06,-8.39517955,,,,,,,
2/5/2019,18:26:41,3398845,808,12.94,33.94,78769,36.56,0.39234999,0.000015673,0.6898,-0.0099,-0.000225659,-7.31432E-06,-7.314317078,,,,,,,
2/5/2019,18:26:41,3399347,814,12.93,33.94,78767,36.56,0.39120203,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.31721E-07,-0.831721278,,,,,,,
2/5/2019,18:26:42,3399848,816,12.95,33.95,78769,36.52,0.393497951,1.59397E-05,0.7015,0.0018,4.10073E-05,1.32922E-06,1.329215429,,,,,,,
2/5/2019,18:26:42,3400350,812,12.84,33.94,78769,36.52,0.380870384,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.99257E-06,-2.992572466,,,,,,,
2/5/2019,18:26:43,3400852,815,12.91,33.94,78770,36.49,0.388906108,1.59063E-05,0.7000,0.0003,7.67394E-06,2.48733E-07,0.248732835,,,,,,,
2/5/2019,18:26:43,3401349,803,12.89,33.95,78765,36.49,0.386610187,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.27176E-05,-12.71755775,,,,,,,
2/5/2019,18:26:44,3401850,801,12.93,33.95,78765,36.49,0.39120203,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.48786E-05,-14.87861017,,,,,,,
2/5/2019,18:26:44,3402352,804,12.92,33.94,78768,36.49,0.390054069,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16362E-05,-11.63620942,,,,,,,
2/5/2019,18:26:45,3402854,820,12.89,33.95,78769,36.45,0.386610187,0.000016073,0.7074,0.0077,0.000174341,5.6511E-06,5.651100773,,,,,,,
2/5/2019,18:26:45,3403350,802,12.87,33.96,78768,36.45,0.384314266,0.000015473,0.6810,-0.0187,-0.000425659,-1.3798E-05,-13.79800773,,,,,,,
2/5/2019,18:26:46,3403851,813,12.84,33.96,78771,36.45,0.380870384,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91221E-06,-1.912212293,,,,,,,
2/5/2019,18:26:46,3404353,811,12.85,33.96,78772,36.45,0.382018344,0.000015773,0.6942,-0.0055,-0.000125659,-4.07312E-06,-4.073118755,,,,,,,
2/5/2019,18:26:47,3404853,823,12.82,33.97,78765,36.41,0.378574462,0.000016173,0.7118,0.0121,0.000274341,8.89355E-06,8.893545536,,,,,,,
2/5/2019,18:26:47,3405355,810,12.83,33.96,78760,36.41,0.379722423,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15437E-06,-5.154369331,,,,,,,
2/5/2019,18:26:48,3405856,805,12.91,33.97,78769,36.41,0.388906108,0.000015573,0.6854,-0.0143,-0.000325659,-1.05567E-05,-10.55665673,,,,,,,
2/5/2019,18:26:48,3406361,807,12.9,33.97,78764,36.41,0.387758148,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39611E-06,-8.396106282,,,,,,,
2/5/2019,18:26:49,3406860,799,12.83,33.96,78766,36.41,0.379722423,0.000015373,0.6766,-0.0231,-0.000525659,-1.704E-05,-17.0400011,,,,,,,
2/5/2019,18:26:49,3407362,797,12.82,33.96,78768,36.41,0.378574462,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.92006E-05,-19.20060891,,,,,,,
2/5/2019,18:26:50,3407863,811,12.91,33.97,78766,36.41,0.388906108,0.000015773,0.6942,-0.0055,-0.000125659,-4.07356E-06,-4.073561662,,,,,,,
2/5/2019,18:26:50,3408365,804,12.91,33.97,78765,36.41,0.388906108,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16378E-05,-11.63778941,,,,,,,
2/5/2019,18:26:51,3408867,814,12.94,33.97,78763,36.41,0.39234999,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.31845E-07,-0.831844773,,,,,,,
2/5/2019,18:26:51,3409369,814,12.92,33.97,78766,36.37,0.390054069,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.31813E-07,-0.83181309,,,,,,,
2/5/2019,18:26:52,3409870,812,12.92,33.97,78764,36.41,0.390054069,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.99305E-06,-2.993054803,,,,,,,
2/5/2019,18:26:52,3410372,810,12.96,33.97,78771,36.37,0.394645912,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15382E-06,-5.153817359,,,,,,,
2/5/2019,18:26:53,3410874,809,12.91,33.98,78768,36.37,0.388906108,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23477E-06,-6.234772071,,,,,,,
2/5/2019,18:26:53,3411376,799,12.92,33.97,78765,36.37,0.390054069,0.000015373,0.6766,-0.0231,-0.000525659,-1.70408E-05,-17.0407723,,,,,,,
2/5/2019,18:26:54,3411877,809,12.9,33.98,78765,36.37,0.387758148,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23501E-06,-6.235009541,,,,,,,
2/5/2019,18:26:54,3412379,800,12.92,33.98,78763,36.37,0.390054069,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.59611E-05,-15.96110068,,,,,,,
2/5/2019,18:26:55,3412817,808,12.96,33.97,78762,36.37,0.394645912,0.000015673,0.6898,-0.0099,-0.000225659,-7.31568E-06,-7.315681748,,,,,,,
2/5/2019,18:26:55,3413319,807,12.97,33.98,78763,36.37,0.395793872,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39649E-06,-8.396486267,,,,,,,
2/5/2019,18:26:56,3413821,813,13,33.98,78764,36.37,0.399237754,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91251E-06,-1.912506778,,,,,,,
2/5/2019,18:26:56,3414323,805,12.97,33.97,78765,36.37,0.395793872,0.000015573,0.6854,-0.0143,-0.000325659,-1.05572E-05,-10.55719284,,,,,,,
2/5/2019,18:26:57,3414824,824,12.98,33.98,78763,36.37,0.396941833,1.62063E-05,0.7132,0.0135,0.000307674,9.97472E-06,9.974720154,,,,,,,
2/5/2019,18:26:57,3415326,816,12.96,33.99,78759,36.37,0.394645912,1.59397E-05,0.7015,0.0018,4.10073E-05,1.32956E-06,1.329557352,,,,,,,
2/5/2019,18:26:58,3415828,822,12.95,33.98,78766,36.37,0.393497951,1.61397E-05,0.7103,0.0106,0.000241007,7.8131E-06,7.813104159,,,,,,,
2/5/2019,18:26:58,3416330,810,12.97,33.99,78763,36.37,0.395793872,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15468E-06,-5.154676492,,,,,,,
2/5/2019,18:26:59,3416832,807,12.98,34,78765,36.37,0.396941833,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39682E-06,-8.39681982,,,,,,,
2/5/2019,18:26:59,3417333,801,12.98,33.99,78763,36.37,0.396941833,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.48809E-05,-14.88092597,,,,,,,
2/5/2019,18:27:00,3417835,818,12.96,33.99,78761,36.37,0.394645912,1.60063E-05,0.7044,0.0047,0.000107674,3.49097E-06,3.490967249,,,,,,,
2/5/2019,18:27:00,3418337,807,12.95,33.99,78767,36.37,0.393497951,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39633E-06,-8.396333242,,,,,,,
2/5/2019,18:27:01,3418839,821,12.95,34,78762,36.37,0.393497951,1.61063E-05,0.7088,0.0091,0.000207674,6.73327E-06,6.733266467,,,,,,,
2/5/2019,18:27:01,3419340,805,12.95,34.01,78764,36.37,0.393497951,0.000015573,0.6854,-0.0143,-0.000325659,-1.05587E-05,-10.55870188,,,,,,,
2/5/2019,18:27:02,3419842,805,12.97,34.01,78766,36.41,0.395793872,0.000015573,0.6854,-0.0143,-0.000325659,-1.05584E-05,-10.55843378,,,,,,,
2/5/2019,18:27:02,3420347,812,12.98,33.99,78768,36.41,0.396941833,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.9931E-06,-2.993097711,,,,,,,
2/5/2019,18:27:03,3420846,815,12.96,34.01,78764,36.41,0.394645912,1.59063E-05,0.7000,0.0003,7.67394E-06,2.48808E-07,0.248808485,,,,,,,
2/5/2019,18:27:03,3421347,810,12.97,34,78762,36.41,0.395793872,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15491E-06,-5.154909768,,,,,,,
2/5/2019,18:27:04,3421849,799,12.98,33.99,78766,36.41,0.396941833,0.000015373,0.6766,-0.0231,-0.000525659,-1.70417E-05,-17.04166565,,,,,,,
2/5/2019,18:27:04,3422352,811,12.96,34.01,78763,36.41,0.394645912,0.000015773,0.6942,-0.0055,-0.000125659,-4.07425E-06,-4.07424739,,,,,,,
2/5/2019,18:27:05,3422854,817,12.95,34.01,78765,36.41,0.393497951,0.000015973,0.7030,0.0033,7.43406E-05,2.41028E-06,2.410279958,,,,,,,
2/5/2019,18:27:05,3423355,813,12.94,34.01,78765,36.41,0.39234999,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91267E-06,-1.912669305,,,,,,,
2/5/2019,18:27:06,3423857,811,12.97,34.02,78764,36.41,0.395793872,0.000015773,0.6942,-0.0055,-0.000125659,-4.07433E-06,-4.074328303,,,,,,,
2/5/2019,18:27:06,3424359,807,12.99,34.01,78763,36.41,0.398089793,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39731E-06,-8.397306423,,,,,,,
2/5/2019,18:27:07,3424861,816,12.98,34.01,78769,36.41,0.396941833,1.59397E-05,0.7015,0.0018,4.10073E-05,1.32948E-06,1.329475126,,,,,,,
2/5/2019,18:27:07,3425362,807,13,34.01,78766,36.37,0.399237754,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39699E-06,-8.396986591,,,,,,,
2/5/2019,18:27:08,3425864,820,13,34.01,78761,36.37,0.399237754,0.000016073,0.7074,0.0077,0.000174341,5.65278E-06,5.652778975,,,,,,,
2/5/2019,18:27:08,3426366,809,12.97,34.01,78765,36.37,0.395793872,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23562E-06,-6.235618568,,,,,,,
2/5/2019,18:27:09,3426868,808,12.99,34.03,78763,36.37,0.398089793,0.000015673,0.6898,-0.0099,-0.000225659,-7.31702E-06,-7.317018064,,,,,,,
2/5/2019,18:27:09,3427369,802,12.95,34.01,78763,36.37,0.393497951,0.000015473,0.6810,-0.0187,-0.000425659,-1.38011E-05,-13.80113022,,,,,,,
2/5/2019,18:27:10,3427871,807,12.98,34.03,78759,36.37,0.396941833,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39828E-06,-8.398279703,,,,,,,
2/5/2019,18:27:10,3428373,808,12.94,34.02,78766,36.37,0.39234999,0.000015673,0.6898,-0.0099,-0.000225659,-7.3165E-06,-7.316501187,,,,,,,
2/5/2019,18:27:11,3428875,807,12.98,34.02,78763,36.37,0.396941833,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39758E-06,-8.397579809,,,,,,,
2/5/2019,18:27:11,3429377,813,12.94,34.01,78762,36.37,0.39234999,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91274E-06,-1.912742158,,,,,,,
2/5/2019,18:27:12,3429807,797,12.95,34.02,78763,36.37,0.393497951,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.92056E-05,-19.20557925,,,,,,,
2/5/2019,18:27:12,3430305,804,12.97,34.02,78756,36.37,0.395793872,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.1641E-05,-11.64101423,,,,,,,
2/5/2019,18:27:13,3430807,812,13,34.02,78765,36.37,0.399237754,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.9935E-06,-2.993504075,,,,,,,
2/5/2019,18:27:13,3431309,804,12.94,34.04,78759,36.37,0.39234999,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16413E-05,-11.64132873,,,,,,,
2/5/2019,18:27:14,3431811,810,12.95,34.03,78761,36.37,0.393497951,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15548E-06,-5.155478716,,,,,,,
2/5/2019,18:27:14,3432312,804,12.93,34.04,78761,36.37,0.39120203,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.1641E-05,-11.64103312,,,,,,,
2/5/2019,18:27:15,3432814,814,12.97,34.03,78760,36.37,0.395793872,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.32039E-07,-0.832038976,,,,,,,
2/5/2019,18:27:15,3433316,813,12.95,34.04,78759,36.37,0.393497951,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.913E-06,-1.913001838,,,,,,,
2/5/2019,18:27:16,3433819,810,12.92,34.03,78762,36.37,0.390054069,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15541E-06,-5.155413259,,,,,,,
2/5/2019,18:27:16,3434320,813,12.93,34.04,78757,36.37,0.39120203,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91305E-06,-1.913050418,,,,,,,
2/5/2019,18:27:17,3434822,827,12.95,34.03,78757,36.37,0.393497951,1.63063E-05,0.7176,0.0179,0.000407674,1.32199E-05,13.21985646,,,,,,,
2/5/2019,18:27:17,3435324,802,12.99,34.04,78755,36.37,0.398089793,0.000015473,0.6810,-0.0187,-0.000425659,-1.38039E-05,-13.80388022,,,,,,,
2/5/2019,18:27:18,3435826,818,12.95,34.03,78760,36.37,0.393497951,1.60063E-05,0.7044,0.0047,0.000107674,3.49147E-06,3.491466221,,,,,,,
2/5/2019,18:27:18,3436327,809,12.94,34.04,78757,36.37,0.39234999,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23686E-06,-6.236861059,,,,,,,
2/5/2019,18:27:19,3436829,809,12.97,34.04,78763,36.37,0.395793872,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23639E-06,-6.236385948,,,,,,,
2/5/2019,18:27:19,3437333,807,12.94,34.04,78760,36.37,0.39234999,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.39845E-06,-8.398446467,,,,,,,
2/5/2019,18:27:20,3437833,804,12.95,34.04,78761,36.37,0.393497951,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.1641E-05,-11.64103312,,,,,,,
2/5/2019,18:27:20,3438334,808,12.99,34.04,78762,36.37,0.398089793,0.000015673,0.6898,-0.0099,-0.000225659,-7.31735E-06,-7.317349167,,,,,,,
2/5/2019,18:27:21,3438836,813,12.98,34.05,78761,36.41,0.396941833,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.91302E-06,-1.913015533,,,,,,,
2/5/2019,18:27:21,3439338,814,12.96,34.05,78763,36.41,0.394645912,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.32061E-07,-0.832061456,,,,,,,
2/5/2019,18:27:22,3439840,804,12.95,34.05,78761,36.41,0.393497951,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16414E-05,-11.64141207,,,,,,,
2/5/2019,18:27:22,3440342,815,12.97,34.05,78755,36.41,0.395793872,1.59063E-05,0.7000,0.0003,7.67394E-06,2.48869E-07,0.248869323,,,,,,,
2/5/2019,18:27:23,3440843,810,13,34.05,78760,36.49,0.399237754,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.15588E-06,-5.155879843,,,,,,,
2/5/2019,18:27:23,3441345,820,13,34.05,78759,36.49,0.399237754,0.000016073,0.7074,0.0077,0.000174341,5.65366E-06,5.653658675,,,,,,,
2/5/2019,18:27:24,3441847,804,12.97,34.05,78759,36.52,0.395793872,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16417E-05,-11.6417077,,,,,,,
2/5/2019,18:27:24,3442349,800,12.98,34.06,78763,36.52,0.396941833,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.59653E-05,-15.96525816,,,,,,,
2/5/2019,18:27:25,3442850,809,12.99,34.04,78758,36.52,0.398089793,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23678E-06,-6.236781869,,,,,,,
2/5/2019,18:27:25,3443352,809,12.98,34.04,78760,36.52,0.396941833,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23662E-06,-6.236623495,,,,,,,
2/5/2019,18:27:26,3443838,804,12.96,34.05,78760,36.56,0.394645912,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.16416E-05,-11.64155988,,,,,,,
2/5/2019,18:27:26,3444342,812,12.97,34.04,78758,36.56,0.395793872,1.58063E-05,0.6956,-0.0041,-9.23261E-05,-2.99397E-06,-2.993965063,,,,,,,
2/5/2019,18:27:27,3444844,814,12.97,34.06,78760,36.56,0.395793872,0.000015873,0.6986,-0.0011,-2.56594E-05,-8.3212E-07,-0.832120236,,,,,,,
2/5/2019,18:27:27,3445346,799,12.94,34.07,78759,36.56,0.39234999,0.000015373,0.6766,-0.0231,-0.000525659,-1.70476E-05,-17.04761949,,,,,,,
2/5/2019,18:27:28,3445848,821,12.98,34.07,78759,36.59,0.396941833,1.61063E-05,0.7088,0.0091,0.000207674,6.73506E-06,6.735057525,,,,,,,
2/5/2019,18:27:28,3446349,809,12.99,34.07,78764,36.59,0.398089793,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.23692E-06,-6.236915804,,,,,,,
2/5/2019,18:27:29,3446851,799,12.92,34.06,78765,36.59,0.390054069,0.000015373,0.6766,-0.0231,-0.000525659,-1.70458E-05,-17.04576601,,,,,,,
2/5/2019,18:27:29,3447353,806,12.94,34.07,78756,36.59,0.39234999,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.48077E-06,-9.480765204,,,,,,,
2/5/2019,18:27:30,3447778,802,12.98,34.07,78761,36.59,0.396941833,0.000015473,0.6810,-0.0187,-0.000425659,-1.38042E-05,-13.80417662,,,,,,,
2/5/2019,18:27:30,3448282,799,12.95,34.07,78758,36.59,0.393497951,0.000015373,0.6766,-0.0231,-0.000525659,-1.70478E-05,-17.04783594,,,,,,,
