Date,Time,,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb,
1/31/2019,19:47:49,0.8249,0.25,13:47:49,123262,815,21.16,26.74,78498,42.28,1.335973643,1.59063E-05,0.7000,0.0143,3.25783E-07,9.43423E-07,0.943423341,1.784825574,0.382747216,0.146495431,,,,,
1/31/2019,19:47:50,0.8249,0.25,13:47:50,123764,803,21.17,26.72,78506,42.28,1.337121603,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.14899E-07,-0.214898669,1.787894182,-0.776057166,0.602264726,,,,,
1/31/2019,19:47:50,0.8249,0.25,13:47:50,124266,811,21.18,26.72,78517,42.28,1.338269564,0.000015773,0.6942,0.0085,1.9245E-07,5.57173E-07,0.557173383,1.790965426,-0.004467488,1.99584E-05,,,,,
1/31/2019,19:47:51,0.8249,0.25,13:47:51,124762,814,21.1,26.73,78529,42.28,1.329085879,0.000015873,0.6986,0.0129,2.9245E-07,8.4656E-07,0.84656004,1.766469274,0.288778153,0.083392822,,,,,
1/31/2019,19:47:51,0.8249,0.25,13:47:51,125263,809,21.12,26.74,78530,42.31,1.3313818,1.57063E-05,0.6912,0.0055,1.25783E-07,3.64103E-07,0.364102879,1.772577498,-0.194643754,0.037886191,,,,,
1/31/2019,19:47:52,0.8249,0.25,13:47:52,125766,793,21.08,26.74,78533,42.28,1.326789958,0.000015173,0.6678,-0.0179,-4.0755E-07,-1.17968E-06,-1.179681464,1.760371592,-1.736498604,3.015427402,,,,,
1/31/2019,19:47:52,0.8249,0.25,13:47:52,126261,803,21.04,26.74,78556,42.31,1.322198115,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.14762E-07,-0.214762045,1.748207855,-0.769649693,0.59236065,,,,,
1/31/2019,19:47:53,0.8249,0.25,13:47:53,126763,819,21.06,26.74,78565,42.31,1.324494036,1.60397E-05,0.7059,0.0202,4.59117E-07,1.3284E-06,1.328404204,1.754284452,0.77255181,0.596836298,,,,,
1/31/2019,19:47:53,0.8249,0.25,13:47:53,127264,799,21.01,26.74,78565,42.31,1.318754233,0.000015373,0.6766,-0.0091,-2.0755E-07,-6.00523E-07,-0.600522855,1.739112727,-1.153963384,1.331631491,,,,,
1/31/2019,19:47:54,0.8249,0.25,13:47:54,127739,821,21,26.75,78564,42.31,1.317606272,1.61063E-05,0.7088,0.0231,5.25783E-07,1.52132E-06,1.52131683,1.736086289,0.968358674,0.937718521,,,,,
1/31/2019,19:47:54,0.8249,0.25,13:47:54,128241,826,20.99,26.73,78569,42.31,1.316458312,0.000016273,0.7162,0.0305,6.9245E-07,2.00343E-06,2.00342594,1.733062487,1.450950158,2.10525636,,,,,
1/31/2019,19:47:55,0.8249,0.25,13:47:55,128743,824,21.01,26.74,78570,42.31,1.318754233,1.62063E-05,0.7132,0.0275,6.25783E-07,1.81052E-06,1.810520744,1.739112727,1.257080215,1.580250667,,,,,
1/31/2019,19:47:55,0.8249,0.25,13:47:55,129245,804,21,26.74,78573,42.28,1.317606272,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.18279E-07,-0.118279046,1.736086289,-0.671237202,0.450559381,,,,,
1/31/2019,19:47:56,0.8250,0.25,13:47:56,129746,819,21.02,26.74,78575,42.28,1.319902194,1.60397E-05,0.7059,0.0202,4.59117E-07,1.32824E-06,1.328235142,1.742141801,0.77431224,0.599559445,,,,,
1/31/2019,19:47:56,0.8250,0.25,13:47:56,130248,812,21.05,26.75,78589,42.28,1.323346076,1.58063E-05,0.6956,0.0099,2.25783E-07,6.5308E-07,0.653080469,1.751244836,0.097710448,0.009547332,,,,,
1/31/2019,19:47:57,0.8250,0.25,13:47:57,130750,798,21.06,26.74,78598,42.28,1.324494036,1.53397E-05,0.6751,-0.0106,-2.40883E-07,-6.96677E-07,-0.69667658,1.754284452,-1.252528974,1.56882883,,,,,
1/31/2019,19:47:57,0.8250,0.25,13:47:57,131252,822,21.05,26.74,78613,42.28,1.323346076,1.61397E-05,0.7103,0.0246,5.59117E-07,1.61676E-06,1.616755491,1.751244836,1.06138547,1.126539116,,,,,
1/31/2019,19:47:58,0.8250,0.25,13:47:58,131753,818,21.1,26.75,78614,42.28,1.329085879,1.60063E-05,0.7044,0.0187,4.25783E-07,1.23119E-06,1.231190423,1.766469274,0.673408537,0.453479058,,,,,
1/31/2019,19:47:58,0.8250,0.25,13:47:58,132255,803,21.05,26.74,78625,42.28,1.323346076,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.14574E-07,-0.214573574,1.751244836,-0.769943595,0.592813139,,,,,
1/31/2019,19:47:59,0.8250,0.25,13:47:59,132757,823,21.08,26.76,78633,42.28,1.326789958,0.000016173,0.7118,0.0261,5.9245E-07,1.71271E-06,1.712708477,1.760371592,1.155891336,1.336084781,,,,,
1/31/2019,19:47:59,0.8250,0.25,13:47:59,133262,814,21.09,26.74,78637,42.28,1.327937918,0.000015873,0.6986,0.0129,2.9245E-07,8.45398E-07,0.845397684,1.763419115,0.288098171,0.083000556,,,,,
1/31/2019,19:48:00,0.8250,0.25,13:48:00,133761,828,21.13,26.73,78644,42.28,1.332529761,1.63397E-05,0.7191,0.0334,7.59117E-07,2.19421E-06,2.194214213,1.775635564,1.634985208,2.67317663,,,,,
1/31/2019,19:48:00,0.8250,0.25,13:48:00,134262,800,21.13,26.74,78655,42.28,1.332529761,1.54063E-05,0.6780,-0.0077,-1.74217E-07,-5.035E-07,-0.503499719,1.775635564,-1.062728724,1.129392341,,,,,
1/31/2019,19:48:01,0.8250,0.25,13:48:01,134764,821,21.18,26.74,78658,42.28,1.338269564,1.61063E-05,0.7088,0.0231,5.25783E-07,1.5195E-06,1.519498229,1.790965426,0.957857358,0.917490718,,,,,
1/31/2019,19:48:01,0.8250,0.25,13:48:01,135265,800,21.2,26.74,78673,42.28,1.340565485,1.54063E-05,0.6780,-0.0077,-1.74217E-07,-5.03385E-07,-0.50338452,1.797115821,-1.065990137,1.136334973,,,,,
1/31/2019,19:48:02,0.8250,0.25,13:48:02,135738,819,21.21,26.75,78680,42.28,1.341713446,1.60397E-05,0.7059,0.0202,4.59117E-07,1.32646E-06,1.326463071,1.800194971,0.763375081,0.582741514,,,,,
1/31/2019,19:48:02,0.8250,0.25,13:48:02,136239,803,21.18,26.75,78682,42.28,1.338269564,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.14418E-07,-0.214418207,1.790965426,-0.776059078,0.602267693,,,,,
1/31/2019,19:48:03,0.8250,0.25,13:48:03,136738,823,21.22,26.75,78696,42.28,1.342861407,0.000016173,0.7118,0.0261,5.9245E-07,1.71134E-06,1.711336744,1.803276758,1.147766381,1.317367664,,,,,
1/31/2019,19:48:03,0.8250,0.25,13:48:03,137238,807,21.2,26.74,78703,42.28,1.340565485,1.56397E-05,0.6883,0.0026,5.91168E-08,1.70748E-07,0.170748048,1.797115821,-0.391857569,0.153552354,,,,,
1/31/2019,19:48:04,0.8250,0.25,13:48:04,137738,807,21.19,26.74,78704,42.28,1.339417525,1.56397E-05,0.6883,0.0026,5.91168E-08,1.70746E-07,0.170745879,1.794039306,-0.391377365,0.153176242,,,,,
1/31/2019,19:48:04,0.8250,0.25,13:48:04,138238,799,21.22,26.75,78717,42.28,1.342861407,0.000015373,0.6766,-0.0091,-2.0755E-07,-5.99363E-07,-0.599363484,1.803276758,-1.162933847,1.352415132,,,,,
1/31/2019,19:48:05,0.8251,0.25,13:48:05,138738,805,21.2,26.75,78721,42.28,1.340565485,0.000015573,0.6854,-0.0003,-7.54988E-09,-2.18015E-08,-0.021801456,1.797115821,-0.584407073,0.341531627,,,,,
1/31/2019,19:48:05,0.8251,0.25,13:48:05,139238,812,21.13,26.75,78711,42.28,1.332529761,1.58063E-05,0.6956,0.0099,2.25783E-07,6.52068E-07,0.652068212,1.775635564,0.092839206,0.008619118,,,,,
1/31/2019,19:48:06,0.8251,0.25,13:48:06,139739,831,21.18,26.75,78726,42.28,1.338269564,1.64397E-05,0.7235,0.0378,8.59117E-07,2.48068E-06,2.480677798,1.790965426,1.919036927,3.682702726,,,,,
1/31/2019,19:48:06,0.8251,0.25,13:48:06,140238,825,21.18,26.74,78737,42.28,1.338269564,1.62397E-05,0.7147,0.0290,6.59117E-07,1.90292E-06,1.902916323,1.790965426,1.341275453,1.79901984,,,,,
1/31/2019,19:48:07,0.8251,0.25,13:48:07,140738,803,21.09,26.74,78732,42.28,1.327937918,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.14282E-07,-0.214281959,1.763419115,-0.771581473,0.595337969,,,,,
1/31/2019,19:48:07,0.8251,0.25,13:48:07,141238,828,21.06,26.74,78741,42.28,1.324494036,1.63397E-05,0.7191,0.0334,7.59117E-07,2.19151E-06,2.191511991,1.754284452,1.635659597,2.675382318,,,,,
1/31/2019,19:48:08,0.8251,0.25,13:48:08,141740,806,21.02,26.75,78739,42.28,1.319902194,1.56063E-05,0.6868,0.0011,2.57835E-08,7.44368E-08,0.074436786,1.742141801,-0.479486116,0.229906936,,,,,
1/31/2019,19:48:08,0.8251,0.25,13:48:08,142241,802,21.02,26.75,78743,42.28,1.319902194,0.000015473,0.6810,-0.0047,-1.0755E-07,-3.1048E-07,-0.310480473,1.742141801,-0.864403375,0.747193194,,,,,
1/31/2019,19:48:09,0.8251,0.25,13:48:09,142743,805,20.97,26.75,78744,42.28,1.314162391,0.000015573,0.6854,-0.0003,-7.54988E-09,-2.17951E-08,-0.021795088,1.727022789,-0.573306125,0.328679912,,,,,
1/31/2019,19:48:09,0.8251,0.25,13:48:09,143245,814,20.94,26.75,78748,42.28,1.310718509,0.000015873,0.6986,0.0129,2.9245E-07,8.44206E-07,0.844206354,1.717983009,0.294142437,0.086519773,,,,,
1/31/2019,19:48:10,0.8251,0.25,13:48:10,143748,798,20.94,26.75,78756,42.28,1.310718509,1.53397E-05,0.6751,-0.0106,-2.40883E-07,-6.95279E-07,-0.695279164,1.717983009,-1.245343081,1.55087939,,,,,
1/31/2019,19:48:10,0.8251,0.25,13:48:10,144249,806,20.95,26.75,78749,42.28,1.311866469,1.56063E-05,0.6868,0.0011,2.57835E-08,7.44273E-08,0.074427333,1.720993633,-0.476118957,0.226689261,,,,,
1/31/2019,19:48:11,0.8251,0.25,13:48:11,144751,823,20.97,26.74,78756,42.28,1.314162391,0.000016173,0.7118,0.0261,5.9245E-07,1.71003E-06,1.710032342,1.727022789,1.158521305,1.342171615,,,,,
1/31/2019,19:48:11,0.8251,0.25,13:48:11,145253,809,20.94,26.74,78763,42.28,1.310718509,1.57063E-05,0.6912,0.0055,1.25783E-07,3.63026E-07,0.363025775,1.717983009,-0.187038143,0.034983267,,,,,
1/31/2019,19:48:12,0.8251,0.25,13:48:12,145755,823,20.95,26.75,78769,42.28,1.311866469,0.000016173,0.7118,0.0261,5.9245E-07,1.70975E-06,1.709750744,1.720993633,1.159204454,1.343754966,,,,,
1/31/2019,19:48:12,0.8251,0.25,13:48:12,146256,797,20.95,26.75,78771,42.28,1.311866469,1.53063E-05,0.6736,-0.0121,-2.74217E-07,-7.91341E-07,-0.791340929,1.720993633,-1.341887219,1.80066131,,,,,
1/31/2019,19:48:13,0.8252,0.25,13:48:13,146758,815,20.99,26.75,78777,42.28,1.316458312,1.59063E-05,0.7000,0.0143,3.25783E-07,9.40082E-07,0.940082416,1.733062487,0.387606633,0.150238902,,,,,
1/31/2019,19:48:13,0.8252,0.25,13:48:13,147263,818,20.98,26.74,78790,42.28,1.315310351,1.60063E-05,0.7044,0.0187,4.25783E-07,1.22844E-06,1.228439758,1.73004132,0.676446349,0.457579662,,,,,
1/31/2019,19:48:14,0.8252,0.25,13:48:14,147762,812,21.02,26.75,78793,42.28,1.319902194,1.58063E-05,0.6956,0.0099,2.25783E-07,6.5139E-07,0.651389603,1.742141801,0.097466701,0.009499758,,,,,
1/31/2019,19:48:14,0.8252,0.25,13:48:14,148263,803,21,26.74,78801,42.28,1.317606272,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.14094E-07,-0.214094329,1.736086289,-0.767052485,0.588369514,,,,,
1/31/2019,19:48:15,0.8252,0.25,13:48:15,148765,810,21.02,26.76,78813,42.28,1.319902194,1.57397E-05,0.6927,0.0070,1.59117E-07,4.58939E-07,0.458938668,1.742141801,-0.094984234,0.009022005,,,,,
1/31/2019,19:48:15,0.8252,0.25,13:48:15,149267,804,21.01,26.75,78815,42.28,1.318754233,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.17916E-07,-0.117915916,1.739112727,-0.671356445,0.450719476,,,,,
1/31/2019,19:48:16,0.8252,0.25,13:48:16,149769,797,21.02,26.75,78826,42.28,1.319902194,1.53063E-05,0.6736,-0.0121,-2.74217E-07,-7.90789E-07,-0.790788779,1.742141801,-1.344711681,1.808249506,,,,,
1/31/2019,19:48:16,0.8252,0.25,13:48:16,150270,832,21.04,26.76,78818,42.28,1.322198115,0.000016473,0.7250,0.0393,8.9245E-07,2.57392E-06,2.57391998,1.748207855,2.019032332,4.076491558,,,,,
1/31/2019,19:48:17,0.8252,0.25,13:48:17,150772,797,21.05,26.75,78821,42.28,1.323346076,1.53063E-05,0.6736,-0.0121,-2.74217E-07,-7.90839E-07,-0.790838943,1.751244836,-1.346208964,1.812278575,,,,,
1/31/2019,19:48:17,0.8252,0.25,13:48:17,151274,817,21.02,26.75,78818,42.28,1.319902194,0.000015973,0.7030,0.0173,3.9245E-07,1.13187E-06,1.131867003,1.742141801,0.577944101,0.334019384,,,,,
1/31/2019,19:48:18,0.8252,0.25,13:48:18,151776,806,21.04,26.75,78813,42.28,1.322198115,1.56063E-05,0.6868,0.0011,2.57835E-08,7.43669E-08,0.074366895,1.748207855,-0.480520753,0.230900194,,,,,
1/31/2019,19:48:18,0.8252,0.25,13:48:18,152278,804,21.07,26.75,78819,42.28,1.325641997,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.1791E-07,-0.117909932,1.757326704,-0.674244699,0.454605914,,,,,
1/31/2019,19:48:19,0.8252,0.25,13:48:19,152779,818,21.07,26.76,78828,42.28,1.325641997,1.60063E-05,0.7044,0.0187,4.25783E-07,1.22785E-06,1.227848472,1.757326704,0.671513705,0.450930656,,,,,
1/31/2019,19:48:19,0.8252,0.25,13:48:19,153281,826,21.11,26.75,78810,42.28,1.33023384,0.000016273,0.7162,0.0305,6.9245E-07,1.9973E-06,1.99730095,1.769522068,1.43903669,2.070826596,,,,,
1/31/2019,19:48:20,0.8252,0.25,13:48:20,153783,820,21.12,26.76,78809,42.28,1.3313818,0.000016073,0.7074,0.0217,4.9245E-07,1.42044E-06,1.420440126,1.772577498,0.861693493,0.742515676,,,,,
1/31/2019,19:48:20,0.8252,0.25,13:48:20,154285,826,21.08,26.75,78803,42.28,1.326789958,0.000016273,0.7162,0.0305,6.9245E-07,1.99748E-06,1.997478368,1.760371592,1.440661228,2.075504774,,,,,
1/31/2019,19:48:21,0.8252,0.25,13:48:21,154786,804,21.15,26.76,78799,42.28,1.334825682,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.1794E-07,-0.117939902,1.781759602,-0.678133653,0.459865252,,,,,
1/31/2019,19:48:21,0.8252,0.25,13:48:21,155288,826,21.08,26.76,78799,42.28,1.326789958,0.000016273,0.7162,0.0305,6.9245E-07,1.99758E-06,1.997580495,1.760371592,1.440763355,2.075799044,,,,,
1/31/2019,19:48:22,0.8253,0.25,13:48:22,155791,807,21.16,26.76,78801,42.28,1.335973643,1.56397E-05,0.6883,0.0026,5.91168E-08,1.70536E-07,0.170535824,1.784825574,-0.390140301,0.152209454,,,,,
1/31/2019,19:48:22,0.8253,0.25,13:48:22,156293,803,21.11,26.76,78799,42.24,1.33023384,1.55063E-05,0.6824,-0.0033,-7.42165E-08,-2.141E-07,-0.21409992,1.769522068,-0.772364179,0.596546425,,,,,
1/31/2019,19:48:23,0.8253,0.25,13:48:23,156794,802,21.19,26.75,78797,42.24,1.339417525,0.000015473,0.6810,-0.0047,-1.0755E-07,-3.10268E-07,-0.310267699,1.794039306,-0.872390943,0.761065957,,,,,
1/31/2019,19:48:23,0.8253,0.25,13:48:23,157296,819,21.15,26.74,78797,42.24,1.334825682,1.60397E-05,0.7059,0.0202,4.59117E-07,1.32449E-06,1.324493017,1.781759602,0.764299265,0.584153367,,,,,
1/31/2019,19:48:24,0.8253,0.25,13:48:24,157798,802,21.23,26.75,78798,42.24,1.344009367,0.000015473,0.6810,-0.0047,-1.0755E-07,-3.10264E-07,-0.310263762,1.80636118,-0.874316498,0.764429338,,,,,
1/31/2019,19:48:24,0.8253,0.25,13:48:24,158300,807,21.26,26.75,78795,42.24,1.347453249,1.56397E-05,0.6883,0.0026,5.91168E-08,1.70549E-07,0.170548748,1.815630259,-0.394951108,0.155986378,,,,,
1/31/2019,19:48:25,0.8253,0.25,13:48:25,158803,827,21.22,26.76,78795,42.24,1.342861407,1.63063E-05,0.7176,0.0319,7.25783E-07,2.09385E-06,2.093846801,1.803276758,1.530276438,2.341745976,,,,,
1/31/2019,19:48:25,0.8253,0.25,13:48:25,159303,808,21.33,26.76,78802,42.24,1.355488974,0.000015673,0.6898,0.0041,9.24501E-08,2.6669E-07,0.266690017,1.837350358,-0.30218645,0.09131665,,,,,
1/31/2019,19:48:26,0.8253,0.25,13:48:26,159805,796,21.41,26.76,78796,42.24,1.364672659,0.000015273,0.6722,-0.0135,-3.0755E-07,-8.87254E-07,-0.887253825,1.862331466,-1.459989276,2.131568687,,,,,
1/31/2019,19:48:26,0.8253,0.25,13:48:26,160307,804,21.46,26.76,78807,42.24,1.370412462,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.17928E-07,-0.117927929,1.878030317,-0.693075246,0.480353296,,,,,
1/31/2019,19:48:27,0.8253,0.25,13:48:27,160808,798,21.63,26.75,78801,42.24,1.389927793,1.53397E-05,0.6751,-0.0106,-2.40883E-07,-6.94882E-07,-0.694882119,1.931899271,-1.278229777,1.633871364,,,,,
1/31/2019,19:48:27,0.8253,0.25,13:48:27,161313,796,21.66,26.76,78806,42.24,1.393371675,0.000015273,0.6722,-0.0135,-3.0755E-07,-8.87141E-07,-0.887141238,1.941484625,-1.471936016,2.166595634,,,,,
1/31/2019,19:48:28,0.8253,0.25,13:48:28,161812,818,21.68,26.75,78806,42.24,1.395667597,1.60063E-05,0.7044,0.0187,4.25783E-07,1.22819E-06,1.228190797,1.94788804,0.642431273,0.41271794,,,,,
1/31/2019,19:48:28,0.8253,0.25,13:48:28,162309,811,21.83,26.75,78798,42.24,1.412887006,0.000015773,0.6942,0.0085,1.9245E-07,5.55187E-07,0.555187067,1.996249692,-0.037808053,0.001429449,,,,,
1/31/2019,19:48:29,0.8253,0.25,13:48:29,162810,804,21.82,26.76,78813,42.24,1.411739046,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.17919E-07,-0.117918951,1.993007133,-0.710431698,0.504713198,,,,,
1/31/2019,19:48:29,0.8253,0.25,13:48:29,163312,802,21.85,26.76,78809,42.24,1.415182928,0.000015473,0.6810,-0.0047,-1.0755E-07,-3.10221E-07,-0.310220569,2.002742718,-0.904180435,0.817542259,,,,,
1/31/2019,19:48:30,0.8253,0.25,13:48:30,163814,798,21.88,26.76,78807,42.24,1.418626809,1.53397E-05,0.6751,-0.0106,-2.40883E-07,-6.94829E-07,-0.694829468,2.012502025,-1.290236453,1.664710105,,,,,
1/31/2019,19:48:30,0.8253,0.25,13:48:30,164310,815,21.95,26.76,78803,42.21,1.426662534,1.59063E-05,0.7000,0.0143,3.25783E-07,9.39773E-07,0.939772592,2.035365986,0.340988995,0.116273495,,,,,
1/31/2019,19:48:31,0.8254,0.25,13:48:31,164811,808,21.96,26.76,78802,42.21,1.427810495,0.000015673,0.6898,0.0041,9.24501E-08,2.6669E-07,0.266690017,2.038642809,-0.332575953,0.110606764,,,,,
1/31/2019,19:48:31,0.8254,0.25,13:48:31,165313,820,21.95,26.76,78810,42.21,1.426662534,0.000016073,0.7074,0.0217,4.9245E-07,1.42042E-06,1.420422102,2.035365986,0.821638505,0.675089833,,,,,
1/31/2019,19:48:32,0.8254,0.25,13:48:32,165812,812,21.99,26.76,78811,42.21,1.431254377,1.58063E-05,0.6956,0.0099,2.25783E-07,6.51241E-07,0.651241068,2.048489091,0.050527979,0.002553077,,,,,
1/31/2019,19:48:32,0.8254,0.25,13:48:32,166315,805,22,26.76,78807,42.21,1.432402337,0.000015573,0.6854,-0.0003,-7.54988E-09,-2.17777E-08,-0.021777673,2.051776456,-0.622973135,0.388095527,,,,,
1/31/2019,19:48:33,0.8254,0.25,13:48:33,166816,800,21.95,26.76,78803,42.21,1.426662534,1.54063E-05,0.6780,-0.0077,-1.74217E-07,-5.02554E-07,-0.502554463,2.035365986,-1.10133806,1.212945522,,,,,
1/31/2019,19:48:33,0.8254,0.25,13:48:33,167318,805,21.75,26.77,78791,42.21,1.403703321,0.000015573,0.6854,-0.0003,-7.54988E-09,-2.17821E-08,-0.021782103,1.970383014,-0.610918238,0.373221094,,,,,
1/31/2019,19:48:34,0.8254,0.25,13:48:34,167820,821,21.5,26.76,78791,42.21,1.375004305,1.61063E-05,0.7088,0.0231,5.25783E-07,1.51693E-06,1.51693441,1.890636838,0.939857601,0.883332311,,,,,
1/31/2019,19:48:34,0.8254,0.25,13:48:34,168322,800,21.19,26.76,78794,42.21,1.339417525,1.54063E-05,0.6780,-0.0077,-1.74217E-07,-5.02612E-07,-0.502611866,1.794039306,-1.06473511,1.133660854,,,,,
1/31/2019,19:48:35,0.8254,0.25,13:48:35,168823,810,21.13,26.76,78799,42.21,1.332529761,1.57397E-05,0.6927,0.0070,1.59117E-07,4.5902E-07,0.459020207,1.775635564,-0.100208799,0.010041803,,,,,
1/31/2019,19:48:35,0.8254,0.25,13:48:35,169325,805,21.13,26.76,78799,42.21,1.332529761,0.000015573,0.6854,-0.0003,-7.54988E-09,-2.17799E-08,-0.021779884,1.775635564,-0.581008889,0.337571329,,,,,
1/31/2019,19:48:36,0.8254,0.25,13:48:36,169827,822,21.09,26.76,78799,42.21,1.327937918,1.61397E-05,0.7103,0.0246,5.59117E-07,1.61294E-06,1.612940423,1.763419115,1.05564091,1.11437773,,,,,
1/31/2019,19:48:36,0.8254,0.25,13:48:36,170329,800,21.11,26.77,78792,42.21,1.33023384,1.54063E-05,0.6780,-0.0077,-1.74217E-07,-5.02625E-07,-0.502624807,1.769522068,-1.060889067,1.125485612,,,,,
1/31/2019,19:48:37,0.8254,0.25,13:48:37,170830,811,21.23,26.76,78800,42.21,1.344009367,0.000015773,0.6942,0.0085,1.9245E-07,5.55173E-07,0.555173179,1.80636118,-0.008879557,7.88465E-05,,,,,
1/31/2019,19:48:37,0.8254,0.25,13:48:37,171332,794,21.29,26.76,78803,42.21,1.350897131,1.52063E-05,0.6692,-0.0165,-3.74217E-07,-1.07949E-06,-1.079485285,1.824923059,-1.646432259,2.710739185,,,,,
1/31/2019,19:48:38,0.8254,0.25,13:48:38,171834,804,21.32,26.76,78808,42.21,1.354341013,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.17926E-07,-0.117926433,1.83423958,-0.686320526,0.471035865,,,,,
1/31/2019,19:48:38,0.8254,0.25,13:48:38,172336,792,21.42,26.76,78808,42.21,1.36582062,1.51397E-05,0.6663,-0.0194,-4.40883E-07,-1.27171E-06,-1.271714869,1.865465965,-1.844932694,3.403776645,,,,,
1/31/2019,19:48:39,0.8255,0.25,13:48:39,172837,798,21.45,26.76,78801,42.21,1.369264502,1.53397E-05,0.6751,-0.0106,-2.40883E-07,-6.94882E-07,-0.694882373,1.874885275,-1.269547316,1.611750389,,,,,
1/31/2019,19:48:40,0.8255,0.25,13:48:40,173339,827,21.38,26.78,78797,42.21,1.361228777,1.63063E-05,0.7176,0.0319,7.25783E-07,2.0938E-06,2.093795187,1.852943784,1.522506855,2.318027124,,,,,
1/31/2019,19:48:40,0.8255,0.25,13:48:40,173776,800,21.54,26.77,78798,42.21,1.379596147,1.54063E-05,0.6780,-0.0077,-1.74217E-07,-5.02587E-07,-0.502586536,1.90328553,-1.081592837,1.169843064,,,,,
1/31/2019,19:48:40,0.8255,0.25,13:48:40,174278,806,21.49,26.77,78799,42.21,1.373856344,1.56063E-05,0.6868,0.0011,2.57835E-08,7.43802E-08,0.074380162,1.887481255,-0.502214274,0.252219177,,,,,
1/31/2019,19:48:41,0.8255,0.25,13:48:41,174781,797,21.53,26.77,78801,42.21,1.378448187,1.53063E-05,0.6736,-0.0121,-2.74217E-07,-7.9104E-07,-0.79104024,1.900119404,-1.369564168,1.87570601,,,,,
1/31/2019,19:48:41,0.8255,0.25,13:48:41,175286,819,21.52,26.76,78801,42.21,1.377300226,1.60397E-05,0.7059,0.0202,4.59117E-07,1.32443E-06,1.324426753,1.896955913,0.746385198,0.557090864,,,,,
1/31/2019,19:48:42,0.8255,0.25,13:48:42,175784,810,21.46,26.77,78797,42.21,1.370412462,1.57397E-05,0.6927,0.0070,1.59117E-07,4.59032E-07,0.459032025,1.878030317,-0.116115292,0.013482761,,,,,
1/31/2019,19:48:42,0.8255,0.25,13:48:42,176286,804,21.29,26.77,78795,42.21,1.350897131,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.17946E-07,-0.117945932,1.824923059,-0.684892906,0.469078293,,,,,
1/31/2019,19:48:43,0.8255,0.25,13:48:43,176788,818,21.27,26.77,78796,42.21,1.34860121,1.60063E-05,0.7044,0.0187,4.25783E-07,1.22835E-06,1.228347565,1.818725223,0.662365337,0.438727839,,,,,
1/31/2019,19:48:43,0.8255,0.25,13:48:43,177290,792,21.22,26.76,78789,42.21,1.342861407,1.51397E-05,0.6663,-0.0194,-4.40883E-07,-1.27202E-06,-1.272021544,1.803276758,-1.835591907,3.369397649,,,,,
1/31/2019,19:48:44,0.8255,0.25,13:48:44,177792,825,21.15,26.77,78797,42.21,1.334825682,1.62397E-05,0.7147,0.0290,6.59117E-07,1.90147E-06,1.901469434,1.781759602,1.341275682,1.799020455,,,,,
1/31/2019,19:48:44,0.8255,0.25,13:48:44,178293,802,21.12,26.77,78794,42.21,1.3313818,0.000015473,0.6810,-0.0047,-1.0755E-07,-3.1028E-07,-0.310279739,1.772577498,-0.869026372,0.755206835,,,,,
1/31/2019,19:48:45,0.8255,0.25,13:48:45,178795,806,21.02,26.76,78798,42.21,1.319902194,1.56063E-05,0.6868,0.0011,2.57835E-08,7.43811E-08,0.074381078,1.742141801,-0.479541823,0.22996036,,,,,
1/31/2019,19:48:45,0.8255,0.25,13:48:45,179297,797,21.04,26.77,78798,42.21,1.322198115,1.53063E-05,0.6736,-0.0121,-2.74217E-07,-7.9107E-07,-0.791070356,1.748207855,-1.345958004,1.811602949,,,,,
1/31/2019,19:48:46,0.8255,0.25,13:48:46,179799,804,20.99,26.77,78806,42.21,1.316458312,1.55397E-05,0.6839,-0.0018,-4.08832E-08,-1.17929E-07,-0.117929469,1.733062487,-0.670405251,0.449443201,,,,,
1/31/2019,19:48:46,0.8255,0.25,13:48:46,180300,802,20.99,26.78,78802,42.21,1.316458312,0.000015473,0.6810,-0.0047,-1.0755E-07,-3.10248E-07,-0.310248353,1.733062487,-0.862724136,0.744292934,,,,,
1/31/2019,19:48:47,0.8255,0.25,13:48:47,180802,814,20.98,26.77,78784,42.21,1.315310351,0.000015873,0.6986,0.0129,2.9245E-07,8.43821E-07,0.843821215,1.73004132,0.291827806,0.085163468,,,,,
