Date,Time,,-6,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
1/30/2019,19:41:02,0.82,6:00:00,0.25,13:41:02,120739,812,29.02,23.98,78149,49.88,2.238293671,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.095979822,5.009958559,-0.193569427,0.037469123,,,,
1/30/2019,19:41:02,0.82,6:00:00,0.25,13:41:02,121241,825,29.07,23.97,78153,49.88,2.244033475,1.62397E-05,0.7147,0.0283,0.00064,0.00000029,0.294123611,5.035686235,0.003838519,1.47342E-05,,,,
1/30/2019,19:41:03,0.82,6:00:00,0.25,13:41:03,121743,827,29.04,23.97,78149,49.88,2.240589593,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.324625138,5.020241722,0.034781552,0.001209756,,,,
1/30/2019,19:41:03,0.82,6:00:00,0.25,13:41:03,122246,824,29.06,23.97,78161,49.88,2.242885514,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.27885261,5.030535428,-0.011285313,0.000127358,,,,
1/30/2019,19:41:04,0.82,6:00:00,0.25,13:41:04,122747,827,29.02,23.97,78159,49.88,2.238293671,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.324583604,5.009958559,0.035034355,0.001227406,,,,
1/30/2019,19:41:04,0.82,6:00:00,0.25,13:41:04,123249,825,29.08,23.97,78173,49.92,2.245181435,1.62397E-05,0.7147,0.0283,0.00064,0.00000029,0.294048361,5.040839677,0.003616101,1.30762E-05,,,,
1/30/2019,19:41:05,0.82,6:00:00,0.25,13:41:05,123745,834,29.07,23.98,78180,49.92,2.244033475,1.65397E-05,0.7279,0.0415,0.00094,0.00000043,0.431171274,5.035686235,0.140886182,0.019848916,,,,
1/30/2019,19:41:05,0.82,6:00:00,0.25,13:41:05,124247,825,29.06,23.98,78178,49.92,2.242885514,1.62397E-05,0.7147,0.0283,0.00064,0.00000029,0.294039451,5.030535428,0.003901528,1.52219E-05,,,,
1/30/2019,19:41:06,0.82,6:00:00,0.25,13:41:06,124751,819,29.02,23.97,78190,49.92,2.238293671,1.60397E-05,0.7059,0.0195,0.00044,0.00000020,0.202572969,5.009958559,-0.08697628,0.007564873,,,,
1/30/2019,19:41:06,0.82,6:00:00,0.25,13:41:06,125244,812,29.05,23.98,78192,49.92,2.241737553,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.095927039,5.025387258,-0.194063715,0.037660725,,,,
1/30/2019,19:41:07,0.82,6:00:00,0.25,13:41:07,125746,827,29.01,23.97,78202,49.92,2.237145711,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.324405129,5.004820931,0.035003049,0.001225213,,,,
1/30/2019,19:41:07,0.82,6:00:00,0.25,13:41:07,126247,836,29,23.97,78200,49.92,2.23599775,1.66063E-05,0.7308,0.0444,0.00101,0.00000046,0.461513083,4.999685938,0.172258171,0.029672878,,,,
1/30/2019,19:41:08,0.82,6:00:00,0.25,13:41:08,126749,827,28.81,23.97,78207,49.95,2.214186498,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.324384389,4.902621847,0.03792568,0.001438357,,,,
1/30/2019,19:41:08,0.82,6:00:00,0.25,13:41:08,127224,812,28.13,23.96,78213,49.95,2.136125174,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.095894828,4.563030757,-0.180556419,0.03260062,,,,
1/30/2019,19:41:09,0.82,6:00:00,0.25,13:41:09,127726,823,27.31,23.97,78220,49.95,2.041992401,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.263412876,4.169732964,-0.00097055,9.41967E-07,,,,
1/30/2019,19:41:09,0.82,6:00:00,0.25,13:41:09,128228,828,26.43,23.97,78230,49.95,1.940971863,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.339516472,3.767371775,0.088083879,0.00775877,,,,
1/30/2019,19:41:10,0.82,6:00:00,0.25,13:41:10,128730,823,25.47,23.98,78235,49.95,1.830767641,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.263371236,3.351710156,0.026066824,0.000679479,,,,
1/30/2019,19:41:10,0.82,6:00:00,0.25,13:41:10,129231,824,24.98,23.97,78238,49.95,1.77451757,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.27857817,3.148912605,0.048485017,0.002350797,,,,
1/30/2019,19:41:11,0.82,6:00:00,0.25,13:41:11,129733,812,24.15,23.98,78241,49.95,1.679236836,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.095866963,2.819836351,-0.122011199,0.014886733,,,,
1/30/2019,19:41:11,0.82,6:00:00,0.25,13:41:11,130235,818,23.56,23.98,78253,49.95,1.611507158,1.60063E-05,0.7044,0.0180,0.00041,0.00000019,0.187193203,2.596955319,-0.022002014,0.000484089,,,,
1/30/2019,19:41:12,0.82,6:00:00,0.25,13:41:12,130737,809,22.94,23.98,78254,49.95,1.540333597,1.57063E-05,0.6912,0.0048,0.00011,0.00000005,0.05018115,2.372627591,-0.149889617,0.022466897,,,,
1/30/2019,19:41:12,0.82,6:00:00,0.25,13:41:12,131238,820,22.02,23.98,78260,49.95,1.434721218,0.000016073,0.7074,0.0210,0.00048,0.00000022,0.217620717,2.058424973,0.031089457,0.000966554,,,,
1/30/2019,19:41:13,0.82,6:00:00,0.25,13:41:13,131740,812,21.4,23.98,78272,49.98,1.363547658,1.58063E-05,0.6956,0.0092,0.00021,0.00000010,0.095828995,1.859262215,-0.081577815,0.00665494,,,,
1/30/2019,19:41:13,0.82,6:00:00,0.25,13:41:13,132242,822,21.09,23.97,78274,49.98,1.327960878,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.248012258,1.763480092,0.075167674,0.005650179,,,,
1/30/2019,19:41:14,0.82,6:00:00,0.25,13:41:14,132744,815,21.15,23.97,78282,49.98,1.334848641,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.141465544,1.781820895,-0.032262052,0.00104084,,,,
1/30/2019,19:41:14,0.82,6:00:00,0.25,13:41:14,133245,834,21.56,23.98,78283,49.98,1.381915028,1.65397E-05,0.7279,0.0415,0.00094,0.00000043,0.430603965,1.909689144,0.250842458,0.062921939,,,,
1/30/2019,19:41:15,0.82,6:00:00,0.25,13:41:15,133747,818,21.91,23.99,78276,49.98,1.422093651,1.60063E-05,0.7044,0.0180,0.00041,0.00000019,0.187144498,2.022350351,0.002232092,4.98224E-06,,,,
1/30/2019,19:41:15,0.82,6:00:00,0.25,13:41:15,134248,822,22.05,23.98,78291,49.98,1.4381651,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.24796675,2.068318854,0.060993985,0.003720266,,,,
1/30/2019,19:41:16,0.82,6:00:00,0.25,13:41:16,134721,825,22.31,23.98,78296,49.98,1.468012077,1.62397E-05,0.7147,0.0283,0.00064,0.00000029,0.293596304,2.155059457,0.102797155,0.010567255,,,,
1/30/2019,19:41:16,0.82,6:00:00,0.25,13:41:16,135221,827,22.82,23.98,78302,49.98,1.52655807,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.324001734,2.33037954,0.125696989,0.015799733,,,,
1/30/2019,19:41:17,0.82,6:00:00,0.25,13:41:17,135721,819,23.04,23.99,78311,49.98,1.551813204,1.60397E-05,0.7059,0.0195,0.00044,0.00000020,0.202273584,2.40812422,0.000731131,5.34552E-07,,,,
1/30/2019,19:41:17,0.82,6:00:00,0.25,13:41:17,136221,823,23.23,23.97,78321,49.98,1.573624456,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.263073188,2.476293929,0.058734533,0.003449745,,,,
1/30/2019,19:41:18,0.82,6:00:00,0.25,13:41:18,136721,823,23.76,23.99,78320,49.98,1.63446637,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.263094256,2.671480316,0.050955667,0.00259648,,,,
1/30/2019,19:41:18,0.82,6:00:00,0.25,13:41:18,137222,827,23.96,23.97,78330,49.98,1.657425583,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.323875015,2.747059565,0.108793055,0.011835929,,,,
1/30/2019,19:41:19,0.82,6:00:00,0.25,13:41:19,137721,823,24.16,23.98,78341,49.98,1.680384796,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.263014879,2.823693064,0.044989548,0.002024059,,,,
1/30/2019,19:41:19,0.82,6:00:00,0.25,13:41:19,138221,810,24.49,23.98,78340,49.98,1.718267498,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.065332646,2.952443194,-0.157549247,0.024821765,,,,
1/30/2019,19:41:20,0.82,6:00:00,0.25,13:41:20,138724,811,24.7,23.98,78349,49.98,1.742374671,0.000015773,0.6942,0.0078,0.00018,0.00000008,0.080529979,3.035869496,-0.145442454,0.021153508,,,,
1/30/2019,19:41:20,0.82,6:00:00,0.25,13:41:20,139222,828,24.86,23.98,78350,49.98,1.760742042,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.339007882,3.100212538,0.110680752,0.012250229,,,,
1/30/2019,19:41:21,0.82,6:00:00,0.25,13:41:21,139721,822,25.04,23.98,78366,49.98,1.781405333,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.247729434,3.173404962,0.016753271,0.000280672,,,,
1/30/2019,19:41:21,0.82,6:00:00,0.25,13:41:21,140221,816,25.66,23.98,78368,49.98,1.852578894,1.59397E-05,0.7015,0.0151,0.00034,0.00000016,0.156516208,3.432048557,-0.083584406,0.006986353,,,,
1/30/2019,19:41:22,0.82,6:00:00,0.25,13:41:22,140724,816,26.09,23.98,78373,49.98,1.901941201,1.59397E-05,0.7015,0.0151,0.00034,0.00000016,0.156506223,3.617380334,-0.089922639,0.008086081,,,,
1/30/2019,19:41:22,0.82,6:00:00,0.25,13:41:22,141224,834,26.88,23.98,78377,49.98,1.992630093,1.65397E-05,0.7279,0.0415,0.00094,0.00000043,0.430087528,3.970574686,0.17203235,0.02959513,,,,
1/30/2019,19:41:23,0.82,6:00:00,0.25,13:41:23,141726,821,27.31,23.98,78380,49.98,2.041992401,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232486362,4.169732964,-0.031897063,0.001017423,,,,
1/30/2019,19:41:23,0.82,6:00:00,0.25,13:41:23,142228,813,28.05,23.98,78389,49.98,2.126941488,1.58397E-05,0.6971,0.0107,0.00024,0.00000011,0.110883043,4.523880095,-0.164390856,0.027024354,,,,
1/30/2019,19:41:24,0.82,6:00:00,0.25,13:41:24,142731,827,28.82,23.99,78391,49.98,2.215334458,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.323644775,4.907706762,0.037038898,0.00137188,,,,
1/30/2019,19:41:24,0.82,6:00:00,0.25,13:41:24,143233,824,28.98,24,78394,49.98,2.233701829,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.278051886,4.98942386,-0.010908689,0.000118999,,,,
1/30/2019,19:41:25,0.82,6:00:00,0.25,13:41:25,143734,825,29.13,23.98,78398,49.98,2.250921238,1.62397E-05,0.7147,0.0283,0.00064,0.00000029,0.293214319,5.066646422,0.002046216,4.187E-06,,,,
1/30/2019,19:41:25,0.82,6:00:00,0.25,13:41:25,144236,821,29.27,23.98,78380,49.98,2.266992687,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232486362,5.139255845,-0.0607421,0.003689603,,,,
1/30/2019,19:41:26,0.82,6:00:00,0.25,13:41:26,144738,828,29.92,23.98,78413,50.02,2.34161013,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.33873551,5.483137999,0.035941091,0.001291762,,,,
1/30/2019,19:41:26,0.82,6:00:00,0.25,13:41:26,145240,815,29.87,24,78403,49.98,2.335870326,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.14126148,5.456290182,-0.160797095,0.025855706,,,,
1/30/2019,19:41:27,0.82,6:00:00,0.25,13:41:27,145741,823,29.64,23.98,78407,50.02,2.309467231,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.262793483,5.333638893,-0.035880216,0.00128739,,,,
1/30/2019,19:41:27,0.82,6:00:00,0.25,13:41:27,146243,828,29.72,23.98,78412,50.02,2.318650917,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.33873983,5.376142073,0.038888782,0.001512337,,,,
1/30/2019,19:41:28,0.82,6:00:00,0.25,13:41:28,146745,824,30.16,23.98,78426,50.02,2.369161185,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.277919726,5.612924721,-0.028406738,0.000806943,,,,
1/30/2019,19:41:28,0.82,6:00:00,0.25,13:41:28,147247,830,31.77,23.98,78420,50.02,2.553982849,1.64063E-05,0.7220,0.0356,0.00081,0.00000037,0.369087415,6.522828395,0.039066814,0.001526216,,,,
1/30/2019,19:41:29,0.82,6:00:00,0.25,13:41:29,147748,837,34,23.98,78418,50.02,2.809978074,1.66397E-05,0.7323,0.0459,0.00104,0.00000048,0.475437037,7.895976776,0.112597847,0.012678275,,,,
1/30/2019,19:41:29,0.82,6:00:00,0.25,13:41:29,148250,844,36.25,24,78432,50.02,3.06826922,0.000016873,0.7426,0.0562,0.00128,0.00000058,0.581712551,9.414276005,0.185760437,0.03450694,,,,
1/30/2019,19:41:30,0.82,6:00:00,0.25,13:41:30,148752,839,37.88,24,78430,50.02,3.255386805,1.67063E-05,0.7352,0.0488,0.00111,0.00000051,0.505776603,10.59754325,0.085836015,0.007367821,,,,
1/30/2019,19:41:30,0.82,6:00:00,0.25,13:41:30,149254,829,38.2,23.98,78424,50.02,3.292121546,0.000016373,0.7206,0.0342,0.00078,0.00000035,0.353878294,10.83806427,-0.070771689,0.005008632,,,,
1/30/2019,19:41:31,0.82,6:00:00,0.25,13:41:31,149755,823,38.7,24,78449,50.05,3.349519578,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.262670468,11.21928141,-0.169337942,0.028675339,,,,
1/30/2019,19:41:31,0.82,6:00:00,0.25,13:41:31,150257,834,39.11,23.98,78444,50.05,3.396585965,1.65397E-05,0.7279,0.0415,0.00094,0.00000043,0.429720185,11.53679622,-0.008322136,6.92579E-05,,,,
1/30/2019,19:41:32,0.82,6:00:00,0.25,13:41:32,150759,827,39.84,23.99,78450,50.05,3.480387092,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.323401371,12.11309431,-0.125384254,0.015721211,,,,
1/30/2019,19:41:32,0.82,6:00:00,0.25,13:41:32,151261,827,39.98,23.98,78456,50.05,3.496458541,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.323365756,12.22522233,-0.127480229,0.016251209,,,,
1/30/2019,19:41:33,0.82,6:00:00,0.25,13:41:33,151762,830,39.69,24,78457,50.08,3.463167683,1.64063E-05,0.7220,0.0356,0.00081,0.00000037,0.368938187,11.9935304,-0.07763991,0.006027956,,,,
1/30/2019,19:41:33,0.82,6:00:00,0.25,13:41:33,152264,831,39.08,24,78460,50.08,3.393142083,1.64397E-05,0.7235,0.0371,0.00084,0.00000038,0.384108428,11.5134132,-0.053492387,0.002861435,,,,
1/30/2019,19:41:34,0.82,6:00:00,0.25,13:41:34,152769,832,38.48,24,78457,50.08,3.324264444,0.000016473,0.7250,0.0386,0.00088,0.00000040,0.399308044,11.0507341,-0.029462657,0.000868048,,,,
1/30/2019,19:41:34,0.82,6:00:00,0.25,13:41:34,153268,830,38.05,24,78469,50.08,3.274902136,1.64063E-05,0.7220,0.0356,0.00081,0.00000037,0.368881766,10.724984,-0.053560688,0.002868747,,,,
1/30/2019,19:41:35,0.82,6:00:00,0.25,13:41:35,153769,831,37.73,23.99,78461,50.08,3.238167396,1.64397E-05,0.7235,0.0371,0.00084,0.00000038,0.384090606,10.48572808,-0.033642454,0.001131815,,,,
1/30/2019,19:41:35,0.82,6:00:00,0.25,13:41:35,154271,824,37.45,23.98,78466,50.08,3.206024497,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.277778049,10.27859308,-0.135834291,0.018450955,,,,
1/30/2019,19:41:36,0.82,6:00:00,0.25,13:41:36,154774,842,37.22,23.98,78469,50.08,3.179621403,1.68063E-05,0.7396,0.0532,0.00121,0.00000055,0.551035956,10.10999226,0.140808492,0.019827031,,,,
1/30/2019,19:41:36,0.82,6:00:00,0.25,13:41:36,155276,828,37.04,24,78461,50.08,3.158958111,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.338551068,9.979016347,-0.069027361,0.004764777,,,,
1/30/2019,19:41:37,0.82,6:00:00,0.25,13:41:37,155778,820,36.85,23.99,78465,50.08,3.137146859,0.000016073,0.7074,0.0210,0.00048,0.00000022,0.217059459,9.841690412,-0.187722768,0.035239838,,,,
1/30/2019,19:41:37,0.82,6:00:00,0.25,13:41:37,156279,830,36.07,23.98,78468,50.12,3.047605928,1.64063E-05,0.7220,0.0356,0.00081,0.00000037,0.368861639,9.287901893,-0.024441441,0.000597384,,,,
1/30/2019,19:41:38,0.82,6:00:00,0.25,13:41:38,156781,826,35.69,24,78457,50.12,3.003983423,0.000016273,0.7162,0.0298,0.00068,0.00000031,0.308198471,9.023916408,-0.079512204,0.006322191,,,,
1/30/2019,19:41:38,0.82,6:00:00,0.25,13:41:38,157286,819,35.68,23.99,78461,50.12,3.002835463,1.60397E-05,0.7059,0.0195,0.00044,0.00000020,0.201886882,9.017020817,-0.185676625,0.034475809,,,,
1/30/2019,19:41:39,0.82,6:00:00,0.25,13:41:39,157785,827,36.06,23.99,78465,50.12,3.046457967,1.63063E-05,0.7176,0.0312,0.00071,0.00000032,0.323339547,9.280906147,-0.069816364,0.004874325,,,,
1/30/2019,19:41:39,0.82,6:00:00,0.25,13:41:39,158286,824,36.98,24,78460,50.12,3.152070347,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.27781799,9.935547473,-0.128877428,0.016609391,,,,
1/30/2019,19:41:40,0.82,6:00:00,0.25,13:41:40,158788,830,38.06,23.98,78460,50.12,3.276050097,1.64063E-05,0.7220,0.0356,0.00081,0.00000037,0.368899249,10.73250424,-0.053690373,0.002882656,,,,
1/30/2019,19:41:40,0.82,6:00:00,0.25,13:41:40,159290,828,39.8,24,78466,50.12,3.47579525,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.338529495,12.08115262,-0.109667456,0.012026951,,,,
1/30/2019,19:41:41,0.82,6:00:00,0.25,13:41:41,159792,833,41.24,24,78459,50.12,3.641101583,1.65063E-05,0.7264,0.0400,0.00091,0.00000041,0.414482407,13.25762074,-0.054906816,0.003014758,,,,
1/30/2019,19:41:41,0.82,6:00:00,0.25,13:41:41,160293,843,42.93,23.99,78459,50.12,3.835106933,1.68397E-05,0.7411,0.0547,0.00124,0.00000057,0.566308767,14.70804518,0.072048058,0.005190923,,,,
1/30/2019,19:41:42,0.82,6:00:00,0.25,13:41:42,160795,838,44.04,24,78462,50.12,3.962530564,0.000016673,0.7338,0.0474,0.00108,0.00000049,0.490386366,15.70164847,-0.020210053,0.000408446,,,,
1/30/2019,19:41:42,0.82,6:00:00,0.25,13:41:42,161297,844,44.68,24,78465,50.15,4.036000046,0.000016873,0.7426,0.0562,0.00128,0.00000058,0.5814679,16.28929637,0.061452695,0.003776434,,,,
1/30/2019,19:41:43,0.82,6:00:00,0.25,13:41:43,161794,831,43.99,24,78462,50.15,3.956790761,1.64397E-05,0.7235,0.0371,0.00084,0.00000038,0.384098637,15.65619313,-0.125761938,0.015816065,,,,
1/30/2019,19:41:43,0.82,6:00:00,0.25,13:41:43,162295,832,42.81,24,78464,50.15,3.821331405,0.000016473,0.7250,0.0386,0.00088,0.00000040,0.399272421,14.60257371,-0.093222265,0.008690391,,,,
1/30/2019,19:41:44,0.82,6:00:00,0.25,13:41:44,162797,826,41.71,24.01,78467,50.15,3.695055733,0.000016273,0.7162,0.0298,0.00068,0.00000031,0.308169564,13.65343687,-0.168136581,0.02826991,,,,
1/30/2019,19:41:44,0.82,6:00:00,0.25,13:41:44,163293,829,41,24,78465,50.15,3.613550527,0.000016373,0.7206,0.0342,0.00078,0.00000035,0.35371719,13.05774741,-0.112139987,0.012575377,,,,
1/30/2019,19:41:45,0.82,6:00:00,0.25,13:41:45,163794,815,40.91,24.01,78472,50.15,3.603218882,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.14114202,12.98318631,-0.323390641,0.104581507,,,,
1/30/2019,19:41:45,0.82,6:00:00,0.25,13:41:45,164296,830,40.87,24,78471,50.15,3.598627039,1.64063E-05,0.7220,0.0356,0.00081,0.00000037,0.368872364,12.95011657,-0.095071622,0.009038613,,,,
1/30/2019,19:41:46,0.82,6:00:00,0.25,13:41:46,164795,826,40.59,24.01,78468,50.15,3.566484141,0.000016273,0.7162,0.0298,0.00068,0.00000031,0.308165637,12.71980913,-0.15165763,0.023000037,,,,
1/30/2019,19:41:46,0.82,6:00:00,0.25,13:41:46,165298,822,39.87,24.01,78470,50.15,3.483830974,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.247426086,12.13707826,-0.201801045,0.040723662,,,,
1/30/2019,19:41:47,0.82,6:00:00,0.25,13:41:47,165799,836,38.87,23.99,78469,50.15,3.369034909,1.66063E-05,0.7308,0.0444,0.00101,0.00000046,0.459961927,11.35039622,0.025451651,0.000647787,,,,
1/30/2019,19:41:47,0.82,6:00:00,0.25,13:41:47,166301,823,37.4,24.02,78469,50.15,3.200284694,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.262621194,10.24182212,-0.150255304,0.022576656,,,,
1/30/2019,19:41:48,0.82,6:00:00,0.25,13:41:48,166803,822,36.1,24.01,78468,50.15,3.05104981,1.61397E-05,0.7103,0.0239,0.00054,0.00000025,0.247432392,9.308904943,-0.146312193,0.021407258,,,,
1/30/2019,19:41:48,0.82,6:00:00,0.25,13:41:48,167305,815,35.35,24.01,78458,50.15,2.964952761,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.141167205,8.790944877,-0.241539739,0.058341446,,,,
1/30/2019,19:41:49,0.82,6:00:00,0.25,13:41:49,167806,821,34.82,24.01,78449,50.15,2.904110847,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232305331,8.433859812,-0.14260168,0.020335239,,,,
1/30/2019,19:41:49,0.82,6:00:00,0.25,13:41:49,168308,831,34.65,24.01,78452,50.15,2.884595516,1.64397E-05,0.7235,0.0371,0.00084,0.00000038,0.384160525,8.320891291,0.011755379,0.000138189,,,,
1/30/2019,19:41:50,0.82,6:00:00,0.25,13:41:50,168810,833,34.59,24.01,78451,50.15,2.877707752,1.65063E-05,0.7264,0.0400,0.00091,0.00000041,0.414538624,8.281201907,0.04301649,0.001850418,,,,
1/30/2019,19:41:50,0.82,6:00:00,0.25,13:41:50,169312,831,34.93,24.01,78460,50.15,2.916738414,1.64397E-05,0.7235,0.0371,0.00084,0.00000038,0.384121355,8.507362977,0.00759549,5.76915E-05,,,,
1/30/2019,19:41:51,0.82,6:00:00,0.25,13:41:51,169814,828,34.96,24.02,78457,50.19,2.920182296,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.338591117,8.527464643,-0.038376254,0.001472737,,,,
1/30/2019,19:41:51,0.82,6:00:00,0.25,13:41:51,170317,831,34.92,24,78464,50.15,2.915590454,1.64397E-05,0.7235,0.0371,0.00084,0.00000038,0.384088847,8.500667693,0.007710151,5.94464E-05,,,,
1/30/2019,19:41:52,0.82,6:00:00,0.25,13:41:52,170817,841,34.75,24.01,78456,50.15,2.896075123,0.000016773,0.7382,0.0518,0.00118,0.00000054,0.535997273,8.387251115,0.162120442,0.026283038,,,,
1/30/2019,19:41:52,0.82,6:00:00,0.25,13:41:52,171322,835,34.68,24.01,78456,50.15,2.888039398,0.000016573,0.7294,0.0430,0.00098,0.00000044,0.444883472,8.340771564,0.072036822,0.005189304,,,,
1/30/2019,19:41:53,0.82,6:00:00,0.25,13:41:53,171821,826,34.57,24.01,78455,50.15,2.875411831,0.000016273,0.7162,0.0298,0.00068,0.00000031,0.3082167,8.267993197,-0.063011097,0.003970398,,,,
1/30/2019,19:41:53,0.82,6:00:00,0.25,13:41:53,172322,834,34.37,24,78446,50.15,2.852452618,1.65397E-05,0.7279,0.0415,0.00094,0.00000043,0.429738153,8.136485938,0.061453728,0.003776561,,,,
1/30/2019,19:41:54,0.82,6:00:00,0.25,13:41:54,172760,821,34.35,24,78441,50.15,2.850156697,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232321205,8.123393195,-0.135668884,0.018406046,,,,
1/30/2019,19:41:54,0.82,6:00:00,0.25,13:41:54,173262,837,34.01,24.01,78434,50.15,2.811126035,1.66397E-05,0.7323,0.0459,0.00104,0.00000048,0.475388044,7.902429582,0.112401686,0.012634139,,,,
1/30/2019,19:41:55,0.82,6:00:00,0.25,13:41:55,173764,821,33.2,24.01,78422,50.15,2.718141222,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232385312,7.388291703,-0.118680393,0.014085036,,,,
1/30/2019,19:41:55,0.82,6:00:00,0.25,13:41:55,174266,835,32.17,24.02,78427,50.15,2.599901275,0.000016573,0.7294,0.0430,0.00098,0.00000045,0.445062954,6.759486642,0.10915561,0.011914947,,,,
1/30/2019,19:41:56,0.82,6:00:00,0.25,13:41:56,174768,810,31.01,24.01,78420,50.15,2.46673784,1.57397E-05,0.6927,0.0063,0.00014,0.00000007,0.065272587,6.084795572,-0.253563204,0.064294298,,,,
1/30/2019,19:41:56,0.82,6:00:00,0.25,13:41:56,175269,819,29.87,24.01,78410,50.15,2.335870326,1.60397E-05,0.7059,0.0195,0.00044,0.00000020,0.202031792,5.456290182,-0.100026784,0.010005358,,,,
1/30/2019,19:41:57,0.82,6:00:00,0.25,13:41:57,175771,821,28.76,24.01,78395,50.15,2.208446694,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232465347,4.877236802,-0.053257519,0.002836363,,,,
1/30/2019,19:41:57,0.82,6:00:00,0.25,13:41:57,176273,839,27.72,24.01,78404,50.15,2.089058787,1.67063E-05,0.7352,0.0488,0.00111,0.00000051,0.505961353,4.364166616,0.235544017,0.055480984,,,,
1/30/2019,19:41:58,0.82,6:00:00,0.25,13:41:58,176775,821,26.92,24.01,78416,50.15,1.997221935,1.61063E-05,0.7088,0.0224,0.00051,0.00000023,0.232403093,3.988895459,-0.02624076,0.000688577,,,,
1/30/2019,19:41:58,0.82,6:00:00,0.25,13:41:58,177276,823,26.02,24.01,78419,50.15,1.893905477,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.262779799,3.586877956,0.017381116,0.000302103,,,,
1/30/2019,19:41:59,0.82,6:00:00,0.25,13:41:59,177778,825,25.67,24.01,78415,50.15,1.853726854,1.62397E-05,0.7147,0.0283,0.00064,0.00000029,0.29318035,3.43630325,0.052932567,0.002801857,,,,
1/30/2019,19:41:59,0.82,6:00:00,0.25,13:41:59,178280,828,25.14,24.01,78409,50.15,1.79288494,1.63397E-05,0.7191,0.0327,0.00074,0.00000034,0.338786993,3.214436408,0.106339143,0.011308013,,,,
1/30/2019,19:42:00,0.82,6:00:00,0.25,13:42:00,178782,823,25,24.02,78412,50.15,1.776813491,0.000016173,0.7118,0.0254,0.00058,0.00000026,0.262812101,3.157066181,0.032424612,0.001051355,,,,
1/30/2019,19:42:00,0.82,6:00:00,0.25,13:42:00,179283,824,24.78,24,78399,50.15,1.751558357,1.62063E-05,0.7132,0.0268,0.00061,0.00000028,0.278034153,3.067956677,0.050884371,0.002589219,,,,
1/30/2019,19:42:01,0.82,6:00:00,0.25,13:42:01,179785,815,24.11,24.01,78393,50.15,1.674644993,1.59063E-05,0.7000,0.0136,0.00031,0.00000014,0.141284254,2.804435853,-0.076005234,0.005776796,,,,
