Date,Time,,-6,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
1/30/2019,19:10:33,0.80,6:00:00,0.25,13:10:33,118232,797,11.6,24.97,77758,50.06,0.238546223,1.53063E-05,0.6736,-0.0149,-0.0003,-0.000011,-10.7687457,0.0569043,-11.59066859,134.3435984,,,,
1/30/2019,19:10:34,0.80,6:00:00,0.25,13:10:34,118733,810,11.39,24.97,77745,50.06,0.214439049,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.044449583,0.045984106,2.303931802,5.308101749,,,,
1/30/2019,19:10:34,0.80,6:00:00,0.25,13:10:34,119235,800,11.39,24.97,77750,50.03,0.214439049,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.581982772,0.045984106,-8.322500553,69.26401545,,,,
1/30/2019,19:10:35,0.80,6:00:00,0.25,13:10:35,119737,802,11.24,24.98,77740,50.03,0.197219639,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.457620441,0.038895586,-6.139991719,37.69949831,,,,
1/30/2019,19:10:35,0.80,6:00:00,0.25,13:10:35,120239,803,11.2,24.97,77732,50.03,0.192627797,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.395129323,0.037105468,-5.061994867,25.62379203,,,,
1/30/2019,19:10:36,0.80,6:00:00,0.25,13:10:36,120740,813,11.16,24.97,77745,50.03,0.188035954,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.232525575,0.03535752,5.581165765,31.1494113,,,,
1/30/2019,19:10:36,0.80,6:00:00,0.25,13:10:36,121242,809,11.12,24.97,77739,50.03,0.183444112,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.98191054,0.033651742,1.346056464,1.811868005,,,,
1/30/2019,19:10:37,0.80,6:00:00,0.25,13:10:37,121744,811,11.06,24.98,77740,49.99,0.176556348,0.000015773,0.6942,0.0057,0.0001,0.000004,4.107543516,0.031172144,3.494948041,12.21466181,,,,
1/30/2019,19:10:37,0.80,6:00:00,0.25,13:10:37,122249,819,11.08,24.97,77747,49.99,0.178852269,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.60835321,0.031988134,11.98800487,143.7122607,,,,
1/30/2019,19:10:38,0.80,6:00:00,0.25,13:10:38,122747,800,11.04,24.97,77742,49.99,0.174260426,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.582762992,0.030366696,-8.1876056,67.03688545,,,,
1/30/2019,19:10:38,0.80,6:00:00,0.25,13:10:38,123244,800,11.07,24.97,77744,49.99,0.177704308,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.582567922,0.031578821,-8.19903983,67.22425414,,,,
1/30/2019,19:10:39,0.80,6:00:00,0.25,13:10:39,123746,811,11.06,24.97,77659,49.99,0.176556348,0.000015773,0.6942,0.0057,0.0001,0.000004,4.111689851,0.031172144,3.499094376,12.24366145,,,,
1/30/2019,19:10:39,0.80,6:00:00,0.25,13:10:39,124248,804,11.17,24.97,77718,49.99,0.189183915,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.332859868,0.035790554,-3.988096111,15.90491059,,,,
1/30/2019,19:10:40,0.80,6:00:00,0.25,13:10:40,124743,809,11.23,24.97,77720,49.99,0.196071679,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.982395053,0.038444103,1.303900208,1.700155752,,,,
1/30/2019,19:10:40,0.80,6:00:00,0.25,13:10:40,125245,804,11.35,24.97,77735,49.99,0.209847206,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.332130999,0.04403585,-4.057143045,16.46040969,,,,
1/30/2019,19:10:41,0.80,6:00:00,0.25,13:10:41,125747,812,11.46,24.98,77760,49.99,0.222474774,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.169009691,0.049495025,4.401356876,19.37194235,,,,
1/30/2019,19:10:41,0.80,6:00:00,0.25,13:10:41,126247,802,11.65,24.97,77722,49.99,0.244286026,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.458701292,0.059675662,-6.300006345,39.69007994,,,,
1/30/2019,19:10:42,0.80,6:00:00,0.25,13:10:42,126723,800,11.85,24.97,77770,49.99,0.267245239,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.580032924,0.071420018,-8.498866647,72.23073428,,,,
1/30/2019,19:10:42,0.80,6:00:00,0.25,13:10:42,127224,815,11.94,24.98,77783,49.99,0.277576885,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.354106625,0.077048927,7.400385001,54.76569816,,,,
1/30/2019,19:10:43,0.80,6:00:00,0.25,13:10:43,127726,804,12.02,24.98,77827,49.99,0.28676057,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.328303696,0.082231624,-4.313036788,18.60228634,,,,
1/30/2019,19:10:43,0.80,6:00:00,0.25,13:10:43,128228,815,12.06,24.98,77835,49.96,0.291352412,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.348525414,0.084886228,7.348286588,53.99731577,,,,
1/30/2019,19:10:44,0.80,6:00:00,0.25,13:10:44,128730,799,12.14,24.98,77850,49.99,0.300536098,0.000015373,0.6766,-0.0119,-0.0003,-0.000009,-8.633791844,0.090321946,-9.665042139,93.41303954,,,,
1/30/2019,19:10:44,0.80,6:00:00,0.25,13:10:44,129232,807,12.25,24.98,77857,49.96,0.313163665,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143424608,0.098071481,-1.217315672,1.481857444,,,,
1/30/2019,19:10:45,0.80,6:00:00,0.25,13:10:45,129734,817,12.49,24.98,77861,49.96,0.34071472,0.000015973,0.7030,0.0145,0.0003,0.000010,10.46802632,0.116086521,9.301100848,86.51047698,,,,
1/30/2019,19:10:45,0.80,6:00:00,0.25,13:10:45,130236,800,12.43,24.98,77869,49.96,0.333826956,1.54063E-05,0.6780,-0.0105,-0.0002,-0.000008,-7.570649866,0.111440437,-8.714316732,75.93931611,,,,
1/30/2019,19:10:46,0.80,6:00:00,0.25,13:10:46,130738,802,12.42,24.98,77873,49.96,0.332678996,0.000015473,0.6810,-0.0075,-0.0002,-0.000005,-5.448299322,0.110675314,-6.588089755,43.40292661,,,,
1/30/2019,19:10:46,0.80,6:00:00,0.25,13:10:46,131239,806,12.37,24.99,77872,49.96,0.326939193,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.204431841,0.106889236,-2.324840106,5.404881518,,,,
1/30/2019,19:10:47,0.80,6:00:00,0.25,13:10:47,131741,804,12.36,24.99,77876,49.92,0.325791232,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.326321078,0.106139927,-4.44285291,19.73894198,,,,
1/30/2019,19:10:47,0.80,6:00:00,0.25,13:10:47,132243,799,12.22,24.99,77880,49.92,0.309719783,0.000015373,0.6766,-0.0119,-0.0003,-0.000009,-8.630755525,0.095926344,-9.693017288,93.95458414,,,,
1/30/2019,19:10:48,0.80,6:00:00,0.25,13:10:48,132745,807,12,24.99,77874,49.92,0.284464649,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143398108,0.080920136,-1.120378334,1.25524761,,,,
1/30/2019,19:10:48,0.80,6:00:00,0.25,13:10:48,133246,806,12.01,25,77876,49.92,0.285612609,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.204410373,0.081574563,-2.185267031,4.775391999,,,,
1/30/2019,19:10:49,0.80,6:00:00,0.25,13:10:49,133748,801,11.99,24.99,77879,49.92,0.283316688,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000007,-6.508996986,0.080268346,-7.482100778,55.98183205,,,,
1/30/2019,19:10:49,0.80,6:00:00,0.25,13:10:49,134248,819,12.02,25,77879,49.89,0.28676057,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.58824948,0.082231624,11.60351639,134.6415925,,,,
1/30/2019,19:10:50,0.80,6:00:00,0.25,13:10:50,134721,821,12.02,24.99,77889,49.89,0.28676057,1.61063E-05,0.7088,0.0203,0.0005,0.000015,14.70780808,0.082231624,13.72307499,188.3227872,,,,
1/30/2019,19:10:50,0.80,6:00:00,0.25,13:10:50,135221,810,12.1,24.99,77895,49.89,0.295944255,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.03879083,0.087583002,2.02304627,4.092716209,,,,
1/30/2019,19:10:51,0.80,6:00:00,0.25,13:10:51,135721,807,12.43,24.99,77908,49.89,0.333826956,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143335528,0.111440437,-1.287002394,1.656375163,,,,
1/30/2019,19:10:51,0.80,6:00:00,0.25,13:10:51,136223,806,12.78,24.99,77909,49.89,0.374005579,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.20385984,0.139880173,-2.48320188,6.166291575,,,,
1/30/2019,19:10:52,0.80,6:00:00,0.25,13:10:52,136721,806,12.98,24.99,77916,49.89,0.396964792,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.203751685,0.157581046,-2.560622395,6.556787049,,,,
1/30/2019,19:10:52,0.80,6:00:00,0.25,13:10:52,137222,822,13,24.99,77928,49.89,0.399260713,1.61397E-05,0.7103,0.0218,0.0005,0.000016,15.76071496,0.159409117,14.39609139,207.2474472,,,,
1/30/2019,19:10:53,0.80,6:00:00,0.25,13:10:53,137721,812,13.11,25.01,77942,49.89,0.41188828,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.157458622,0.169651956,3.750194277,14.06395711,,,,
1/30/2019,19:10:53,0.80,6:00:00,0.25,13:10:53,138221,806,13.25,24.99,77941,49.85,0.42795973,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.203365575,0.18314953,-2.66489999,7.101691956,,,,
1/30/2019,19:10:54,0.80,6:00:00,0.25,13:10:54,138720,817,13.44,25,77942,49.85,0.449770982,0.000015973,0.7030,0.0145,0.0003,0.000010,10.4578491,0.202293936,8.922662448,79.61390515,,,,
1/30/2019,19:10:54,0.80,6:00:00,0.25,13:10:54,139222,807,13.49,25,77946,49.85,0.455510785,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143270455,0.207490075,-1.697839274,2.882658199,,,,
1/30/2019,19:10:55,0.80,6:00:00,0.25,13:10:55,139721,820,13.51,25,77949,49.85,0.457806706,0.000016073,0.7074,0.0189,0.0004,0.000014,13.63696243,0.20958698,12.07464074,145.7969491,,,,
1/30/2019,19:10:55,0.80,6:00:00,0.25,13:10:55,140222,809,13.61,25.01,77960,49.85,0.469286313,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.976557413,0.220229643,0.375471392,0.140978766,,,,
1/30/2019,19:10:56,0.80,6:00:00,0.25,13:10:56,140724,814,13.58,25,77964,49.85,0.465842431,0.000015873,0.6986,0.0101,0.0002,0.000007,7.275457448,0.21700917,5.686000727,32.33060427,,,,
1/30/2019,19:10:56,0.80,6:00:00,0.25,13:10:56,141225,798,13.76,25.02,77972,49.85,0.486505723,1.53397E-05,0.6751,-0.0134,-0.0003,-0.000010,-9.681215333,0.236687818,-11.34044786,128.6057576,,,,
1/30/2019,19:10:57,0.80,6:00:00,0.25,13:10:57,141727,811,13.72,25.01,77975,49.85,0.48191388,0.000015773,0.6942,0.0057,0.0001,0.000004,4.095576342,0.232240988,2.451849552,6.011566226,,,,
1/30/2019,19:10:57,0.80,6:00:00,0.25,13:10:57,142229,803,13.83,25.01,77981,49.85,0.494541447,1.55063E-05,0.6824,-0.0061,-0.0001,-0.000004,-4.381683129,0.244571243,-6.068050687,36.82123915,,,,
1/30/2019,19:10:58,0.80,6:00:00,0.25,13:10:58,142731,806,13.78,25.01,77984,49.85,0.488801644,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.202782726,0.238927047,-2.869768117,8.235569043,,,,
1/30/2019,19:10:58,0.80,6:00:00,0.25,13:10:58,143233,808,13.74,25.01,77988,49.85,0.484209801,0.000015673,0.6898,0.0013,0.0000,0.000001,0.916324835,0.234459132,-0.735154822,0.540452612,,,,
1/30/2019,19:10:59,0.80,6:00:00,0.25,13:10:59,143734,813,13.73,25.02,77997,49.85,0.483061841,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.213430876,0.233348742,4.565827653,20.84678215,,,,
1/30/2019,19:10:59,0.80,6:00:00,0.25,13:10:59,144236,804,13.8,25.01,78008,49.85,0.491097565,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.320915257,0.241176819,-4.995653516,24.95655405,,,,
1/30/2019,19:11:00,0.80,6:00:00,0.25,13:11:00,144739,807,13.75,25.02,78014,49.85,0.485357762,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.143155177,0.235572157,-1.798511267,3.234642778,,,,
1/30/2019,19:11:00,0.80,6:00:00,0.25,13:11:00,145240,808,13.84,25.02,78021,49.85,0.495689408,0.000015673,0.6898,0.0013,0.0000,0.000001,0.915967983,0.245707989,-0.774276009,0.599503338,,,,
1/30/2019,19:11:01,0.80,6:00:00,0.25,13:11:01,145741,817,13.9,25.02,78032,49.85,0.502577172,0.000015973,0.7030,0.0145,0.0003,0.000010,10.44648801,0.252583813,8.732985412,76.26503421,,,,
1/30/2019,19:11:01,0.80,6:00:00,0.25,13:11:01,146243,815,13.92,25.02,78040,49.85,0.504873093,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.327712199,0.25489684,6.606456739,43.64527065,,,,
1/30/2019,19:11:02,0.80,6:00:00,0.25,13:11:02,146745,808,13.94,25.02,78043,49.85,0.507169014,0.000015673,0.6898,0.0013,0.0000,0.000001,0.915709776,0.257220409,-0.813298551,0.661454534,,,,
1/30/2019,19:11:02,0.80,6:00:00,0.25,13:11:02,147247,819,14.01,25.02,78051,49.85,0.515204739,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.56135148,0.265435923,10.80520811,116.7525224,,,,
1/30/2019,19:11:03,0.80,6:00:00,0.25,13:11:03,147748,810,14.01,25.02,78054,49.85,0.515204739,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.032905809,0.265435923,1.276762447,1.630122347,,,,
1/30/2019,19:11:03,0.80,6:00:00,0.25,13:11:03,148250,805,14.01,25.02,78061,49.85,0.515204739,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.260204199,0.265435923,-4.016347561,16.13104773,,,,
1/30/2019,19:11:04,0.80,6:00:00,0.25,13:11:04,148753,810,13.97,25.02,78068,49.85,0.510612896,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.032361916,0.26072553,1.291724288,1.668551636,,,,
1/30/2019,19:11:04,0.80,6:00:00,0.25,13:11:04,149255,815,13.95,25.03,78076,49.85,0.508316975,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.324151547,0.258386147,6.591266786,43.44479784,,,,
1/30/2019,19:11:05,0.80,6:00:00,0.25,13:11:05,149756,813,13.96,25.02,78090,49.85,0.509464936,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.206031093,0.259554521,4.469269899,19.97437343,,,,
1/30/2019,19:11:05,0.80,6:00:00,0.25,13:11:05,150258,804,13.84,25.02,78092,49.85,0.495689408,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.317454361,0.245707989,-5.007698353,25.0770428,,,,
1/30/2019,19:11:06,0.80,6:00:00,0.25,13:11:06,150760,811,13.74,25.02,78100,49.85,0.484209801,0.000015773,0.6942,0.0057,0.0001,0.000004,4.089158464,0.234459132,2.437678807,5.942277966,,,,
1/30/2019,19:11:06,0.80,6:00:00,0.25,13:11:06,151262,813,13.66,25.02,78110,49.85,0.475026116,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.204442044,0.225649811,4.583973855,21.0128163,,,,
1/30/2019,19:11:07,0.80,6:00:00,0.25,13:11:07,151763,807,13.73,25.02,78119,49.85,0.483061841,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.142962761,0.233348742,-1.790565985,3.206126546,,,,
1/30/2019,19:11:07,0.80,6:00:00,0.25,13:11:07,152265,809,13.58,25.03,78128,49.85,0.465842431,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.972439486,0.21700917,0.382982765,0.146675798,,,,
1/30/2019,19:11:08,0.80,6:00:00,0.25,13:11:08,152767,808,13.59,25.03,78131,49.85,0.466990392,0.000015673,0.6898,0.0013,0.0000,0.000001,0.914709076,0.218080026,-0.678624078,0.46053064,,,,
1/30/2019,19:11:08,0.80,6:00:00,0.25,13:11:08,153269,811,13.59,25.03,78144,49.85,0.466990392,0.000015773,0.6942,0.0057,0.0001,0.000004,4.086993075,0.218080026,2.49365992,6.218339798,,,,
1/30/2019,19:11:09,0.80,6:00:00,0.25,13:11:09,153771,806,13.68,25.03,78148,49.85,0.477322037,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.200339098,0.227836327,-2.828560154,8.000752545,,,,
1/30/2019,19:11:09,0.80,6:00:00,0.25,13:11:09,154272,801,13.79,25.03,78162,49.85,0.489949605,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000006,-6.486300076,0.240050615,-8.1571619,66.53929027,,,,
1/30/2019,19:11:10,0.80,6:00:00,0.25,13:11:10,154774,815,13.8,25.03,78172,49.85,0.491097565,1.59063E-05,0.7000,0.0115,0.0003,0.000008,8.313928979,0.241176819,6.639190721,44.07885343,,,,
1/30/2019,19:11:10,0.80,6:00:00,0.25,13:11:10,155276,817,13.88,25.03,78176,49.85,0.50028125,0.000015973,0.7030,0.0145,0.0003,0.000010,10.42759531,0.250281329,8.721845582,76.07059036,,,,
1/30/2019,19:11:11,0.80,6:00:00,0.25,13:11:11,155778,814,13.95,25.03,78184,49.85,0.508316975,0.000015873,0.6986,0.0101,0.0002,0.000007,7.255715221,0.258386147,5.52283046,30.50165629,,,,
1/30/2019,19:11:11,0.80,6:00:00,0.25,13:11:11,156279,813,13.95,25.04,78192,49.85,0.508316975,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.198351173,0.258386147,4.465466412,19.94039028,,,,
1/30/2019,19:11:12,0.80,6:00:00,0.25,13:11:12,156781,808,13.97,25.03,78201,49.85,0.510612896,0.000015673,0.6898,0.0013,0.0000,0.000001,0.913890293,0.26072553,-0.826747335,0.683511155,,,,
1/30/2019,19:11:12,0.80,6:00:00,0.25,13:11:12,157283,807,13.91,25.05,78203,49.85,0.503725132,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.14282357,0.253739009,-1.860202597,3.4603537,,,,
1/30/2019,19:11:13,0.80,6:00:00,0.25,13:11:13,157785,817,13.95,25.05,78205,49.85,0.508316975,0.000015973,0.7030,0.0145,0.0003,0.000010,10.4244277,0.258386147,8.69154294,75.54291869,,,,
1/30/2019,19:11:13,0.80,6:00:00,0.25,13:11:13,158286,811,13.93,25.05,78205,49.85,0.506021054,0.000015773,0.6942,0.0057,0.0001,0.000004,4.08407913,0.256057307,2.358947236,5.564632064,,,,
1/30/2019,19:11:14,0.80,6:00:00,0.25,13:11:14,158788,808,13.91,25.05,78213,49.85,0.503725132,0.000015673,0.6898,0.0013,0.0000,0.000001,0.913811366,0.253739009,-0.803567661,0.645720985,,,,
1/30/2019,19:11:14,0.80,6:00:00,0.25,13:11:14,159290,810,13.77,25.05,78227,49.85,0.487653683,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.026502977,0.237806115,1.363394019,1.858843252,,,,
1/30/2019,19:11:15,0.80,6:00:00,0.25,13:11:15,159795,810,13.76,25.05,78229,49.85,0.486505723,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.026425601,0.236687818,1.367193077,1.869216911,,,,
1/30/2019,19:11:15,0.80,6:00:00,0.25,13:11:15,160294,805,13.62,25.04,78236,49.82,0.470434274,0.000015573,0.6854,-0.0031,-0.0001,-0.000002,-2.25529979,0.221308406,-3.860262245,14.9016246,,,,
1/30/2019,19:11:16,0.80,6:00:00,0.25,13:11:16,160796,813,13.5,25.05,78243,49.82,0.456658746,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.194518722,0.20853721,4.63607347,21.49317721,,,,
1/30/2019,19:11:16,0.80,6:00:00,0.25,13:11:16,161292,811,13.45,25.06,78247,49.82,0.450918942,0.000015773,0.6942,0.0057,0.0001,0.000004,4.082023837,0.203327893,2.542960752,6.466649385,,,,
1/30/2019,19:11:17,0.80,6:00:00,0.25,13:11:17,161794,808,13.35,25.05,78249,49.82,0.439439336,0.000015673,0.6898,0.0013,0.0000,0.000001,0.913390949,0.19310693,-0.586907801,0.344460767,,,,
1/30/2019,19:11:17,0.80,6:00:00,0.25,13:11:17,162295,801,13.24,25.06,78254,49.82,0.426811769,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000006,-6.479326222,0.182168286,-7.936984203,62.99571824,,,,
1/30/2019,19:11:18,0.80,6:00:00,0.25,13:11:18,162797,804,13.13,25.05,78261,49.82,0.414184202,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.310623575,0.171548553,-4.725640788,22.33168086,,,,
1/30/2019,19:11:18,0.80,6:00:00,0.25,13:11:18,163294,809,13.15,25.05,78264,49.82,0.416480123,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.96914403,0.173455693,0.546373951,0.298524494,,,,
1/30/2019,19:11:19,0.80,6:00:00,0.25,13:11:19,163795,816,13.14,25.06,78266,49.82,0.415332162,1.59397E-05,0.7015,0.0130,0.0003,0.000009,9.360715711,0.172500805,7.941822065,63.07253771,,,,
1/30/2019,19:11:19,0.80,6:00:00,0.25,13:11:19,164297,806,13.12,25.05,78269,49.82,0.413036241,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.19856382,0.170598936,-2.609704599,6.810558094,,,,
1/30/2019,19:11:20,0.80,6:00:00,0.25,13:11:20,164796,811,13.17,25.05,78268,49.82,0.418776044,0.000015773,0.6942,0.0057,0.0001,0.000004,4.080791746,0.175373375,2.650268799,7.023924709,,,,
1/30/2019,19:11:20,0.80,6:00:00,0.25,13:11:20,165298,798,13.27,25.06,78273,49.82,0.430255651,1.53397E-05,0.6751,-0.0134,-0.0003,-0.000010,-9.645279831,0.185119925,-11.11456711,123.5336021,,,,
1/30/2019,19:11:21,0.80,6:00:00,0.25,13:11:21,165799,808,13.17,25.05,78277,49.82,0.418776044,0.000015673,0.6898,0.0013,0.0000,0.000001,0.913064225,0.175373375,-0.517458721,0.267763528,,,,
1/30/2019,19:11:21,0.80,6:00:00,0.25,13:11:21,166301,806,13.29,25.07,78282,49.82,0.432551572,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.198445152,0.187100863,-2.675485301,7.158221596,,,,
1/30/2019,19:11:22,0.80,6:00:00,0.25,13:11:22,166803,813,13.42,25.05,78281,49.82,0.447475061,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.191511713,0.20023393,4.664077928,21.75362292,,,,
1/30/2019,19:11:22,0.80,6:00:00,0.25,13:11:22,167305,821,13.51,25.06,78287,49.82,0.457806706,1.61063E-05,0.7088,0.0203,0.0005,0.000015,14.63647135,0.20958698,13.07414966,170.9333894,,,,
1/30/2019,19:11:23,0.80,6:00:00,0.25,13:11:23,167806,808,13.63,25.06,78299,49.82,0.471582234,0.000015673,0.6898,0.0013,0.0000,0.000001,0.912838289,0.222389804,-0.6960006,0.484416835,,,,
1/30/2019,19:11:23,0.80,6:00:00,0.25,13:11:23,168308,801,13.84,25.06,78298,49.82,0.495689408,1.54397E-05,0.6795,-0.0090,-0.0002,-0.000006,-6.475685128,0.245707989,-8.16592912,66.6823984,,,,
1/30/2019,19:11:24,0.80,6:00:00,0.25,13:11:24,168810,813,13.98,25.06,78299,49.82,0.511760857,1.58397E-05,0.6971,0.0086,0.0002,0.000006,6.19029594,0.261899175,4.445781879,19.76497651,,,,
1/30/2019,19:11:24,0.80,6:00:00,0.25,13:11:24,169312,819,14.03,25.08,78303,49.82,0.51750066,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.52344524,0.267806933,10.75954901,115.7678949,,,,
1/30/2019,19:11:25,0.80,6:00:00,0.25,13:11:25,169814,804,14.16,25.07,78319,49.82,0.532424149,1.55397E-05,0.6839,-0.0046,-0.0001,-0.000003,-3.308393732,0.283475474,-5.122683597,26.24188724,,,,
1/30/2019,19:11:25,0.80,6:00:00,0.25,13:11:25,170315,823,14.36,25.07,78322,49.82,0.555383361,0.000016173,0.7118,0.0233,0.0005,0.000017,16.74085521,0.308450678,14.84903668,220.4938902,,,,
1/30/2019,19:11:26,0.80,6:00:00,0.25,13:11:26,170817,814,14.64,25.06,78324,49.82,0.58752626,0.000015873,0.6986,0.0101,0.0002,0.000007,7.24347471,0.345187106,5.243116036,27.49026577,,,,
1/30/2019,19:11:26,0.80,6:00:00,0.25,13:11:26,171320,810,14.91,25.07,78333,49.82,0.618521197,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.022610232,0.382568471,0.917587853,0.841967468,,,,
1/30/2019,19:11:27,0.80,6:00:00,0.25,13:11:27,171822,812,15,25.06,78343,49.82,0.628852843,1.58063E-05,0.6956,0.0071,0.0002,0.000005,5.131920535,0.395455898,2.992010255,8.952125367,,,,
1/30/2019,19:11:27,0.80,6:00:00,0.25,13:11:27,172259,810,15.05,25.08,78352,49.82,0.634592646,1.57397E-05,0.6927,0.0042,0.0001,0.000003,3.021978593,0.402707827,0.862686145,0.744227385,,,,
1/30/2019,19:11:28,0.80,6:00:00,0.25,13:11:28,172761,806,15.05,25.08,78345,49.82,0.634592646,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.197521594,0.402707827,-3.356814042,11.26820051,,,,
1/30/2019,19:11:28,0.80,6:00:00,0.25,13:11:28,173262,807,15.13,25.08,78346,49.82,0.643776331,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.142577225,0.414447965,-2.332881141,5.442334418,,,,
1/30/2019,19:11:29,0.80,6:00:00,0.25,13:11:29,173767,816,15.28,25.08,78356,49.82,0.660995741,1.59397E-05,0.7015,0.0130,0.0003,0.000009,9.35059103,0.43691537,7.102140611,50.44040126,,,,
1/30/2019,19:11:29,0.80,6:00:00,0.25,13:11:29,174268,809,15.42,25.07,78365,49.82,0.67706719,1.57063E-05,0.6912,0.0027,0.0001,0.000002,1.966738016,0.45841998,-0.335982472,0.112884221,,,,
1/30/2019,19:11:30,0.80,6:00:00,0.25,13:11:30,174768,818,15.55,25.08,78368,49.82,0.691990679,1.60063E-05,0.7044,0.0159,0.0004,0.000011,11.45842511,0.478851099,9.105310983,82.90668809,,,,
1/30/2019,19:11:30,0.80,6:00:00,0.25,13:11:30,175269,816,15.57,25.08,78379,49.82,0.6942866,1.59397E-05,0.7015,0.0130,0.0003,0.000009,9.347847136,0.482033883,6.986980146,48.81789156,,,,
1/30/2019,19:11:31,0.80,6:00:00,0.25,13:11:31,175771,807,15.61,25.08,78384,49.82,0.698878442,1.56397E-05,0.6883,-0.0002,0.0000,0.000000,-0.142508105,0.488431077,-2.518880829,6.344760632,,,,
1/30/2019,19:11:31,0.80,6:00:00,0.25,13:11:31,176273,819,15.95,25.07,78385,49.82,0.737909104,1.60397E-05,0.7059,0.0174,0.0004,0.000013,12.50992475,0.544509846,10.00175328,100.0350687,,,,
1/30/2019,19:11:32,0.80,6:00:00,0.25,13:11:32,176775,806,17.48,25.07,78388,49.82,0.913547084,1.56063E-05,0.6868,-0.0017,0.0000,-0.000001,-1.196824557,0.834568274,-4.298090349,18.47358065,,,,
1/30/2019,19:11:32,0.80,6:00:00,0.25,13:11:32,177276,822,21,25.06,78395,49.85,1.317629232,1.61397E-05,0.7103,0.0218,0.0005,0.000016,15.67050659,1.736146792,11.2047362,125.5461132,,,,
