Date,Time,Time_corr,-6,,Time_,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X2,d,d2,D,sy,sm,sb,,,,
1/29/2019 18:34,6:34:55 PM,43494.77,6:00:00 AM,0.25,12:34:55 PM,324357,824,10.7,23.1,77204,43.03,0.135206805,1.62063E-05,0.71324073,0.02034073,0.000462184,1.4745E-05,14.74496492,,,,,,,,,,,
1/29/2019 18:34,6:34:55 PM,43494.77,6:00:00 AM,0.25,12:34:55 PM,324858,811,10.71,23.09,77204,43.03,0.136354766,0.000015773,0.69416973,0.00126973,2.88509E-05,9.20394E-07,0.920394319,,,,,,,,,,,
1/29/2019 18:34,6:34:56 PM,43494.77,6:00:00 AM,0.25,12:34:56 PM,325360,818,10.75,23.09,77204,43,0.140946608,1.60063E-05,0.70443873,0.01153873,0.000262184,8.36413E-06,8.36412587,,,,,,,,,,,
1/29/2019 18:34,6:34:56 PM,43494.77,6:00:00 AM,0.25,12:34:56 PM,325862,805,10.7,23.09,77209,42.97,0.135206805,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.45959E-06,-5.459593428,,,,,,,,,,,
1/29/2019 18:34,6:34:57 PM,43494.77,6:00:00 AM,0.25,12:34:57 PM,326364,812,10.74,23.1,77207,42.93,0.139798648,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.98377E-06,1.98377442,,,,,,,,,,,
1/29/2019 18:34,6:34:57 PM,43494.77,6:00:00 AM,0.25,12:34:57 PM,326801,816,10.68,23.09,77196,42.93,0.132910884,1.59397E-05,0.70150473,0.00860473,0.000195518,6.23799E-06,6.237991817,,,,,,,,,,,
1/29/2019 18:34,6:34:58 PM,43494.77,6:00:00 AM,0.25,12:34:58 PM,327303,821,10.74,23.1,77203,42.9,0.139798648,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15548E-05,11.55483623,,,,,,,,,,,
1/29/2019 18:34,6:34:58 PM,43494.77,6:00:00 AM,0.25,12:34:58 PM,327808,814,10.63,23.1,77209,42.9,0.127171081,0.000015873,0.69857073,0.00567073,0.000128851,4.11044E-06,4.110437535,,,,,,,,,,,
1/29/2019 18:34,6:34:59 PM,43494.77,6:00:00 AM,0.25,12:34:59 PM,328306,821,10.69,23.11,77209,42.87,0.134058844,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15543E-05,11.5543283,,,,,,,,,,,
1/29/2019 18:34,6:34:59 PM,43494.77,6:00:00 AM,0.25,12:34:59 PM,328808,815,10.66,23.11,77209,42.83,0.130614963,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17397E-06,5.173969429,,,,,,,,,,,
1/29/2019 18:35,6:35:00 PM,43494.77,6:00:00 AM,0.25,12:35:00 PM,329310,814,10.67,23.1,77197,42.83,0.131762923,0.000015873,0.69857073,0.00567073,0.000128851,4.11108E-06,4.111076488,,,,,,,,,,,
1/29/2019 18:35,6:35:00 PM,43494.77,6:00:00 AM,0.25,12:35:00 PM,329811,825,10.64,23.11,77197,42.8,0.128319041,1.62397E-05,0.71470773,0.02180773,0.000495518,1.58104E-05,15.81035816,,,,,,,,,,,
1/29/2019 18:35,6:35:01 PM,43494.77,6:00:00 AM,0.25,12:35:01 PM,330313,806,10.66,23.11,77200,42.76,0.130614963,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.39708E-06,-4.397081429,,,,,,,,,,,
1/29/2019 18:35,6:35:01 PM,43494.77,6:00:00 AM,0.25,12:35:01 PM,330816,820,10.7,23.1,77205,42.76,0.135206805,0.000016073,0.70737273,0.01447273,0.000328851,1.04911E-05,10.49112456,,,,,,,,,,,
1/29/2019 18:35,6:35:02 PM,43494.77,6:00:00 AM,0.25,12:35:02 PM,331318,801,10.6,23.1,77196,42.73,0.123727199,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.71484E-06,-9.714842457,,,,,,,,,,,
1/29/2019 18:35,6:35:02 PM,43494.77,6:00:00 AM,0.25,12:35:02 PM,331820,824,10.79,23.11,77192,42.73,0.145538451,1.62063E-05,0.71324073,0.02034073,0.000462184,1.47478E-05,14.74775492,,,,,,,,,,,
1/29/2019 18:35,6:35:03 PM,43494.77,6:00:00 AM,0.25,12:35:03 PM,332321,812,10.75,23.11,77189,42.73,0.140946608,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.9843E-06,1.984304003,,,,,,,,,,,
1/29/2019 18:35,6:35:03 PM,43494.77,6:00:00 AM,0.25,12:35:03 PM,332823,809,10.7,23.1,77187,42.69,0.135206805,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20669E-06,-1.206692556,,,,,,,,,,,
1/29/2019 18:35,6:35:04 PM,43494.77,6:00:00 AM,0.25,12:35:04 PM,333325,825,10.8,23.11,77171,42.69,0.146686412,1.62397E-05,0.71470773,0.02180773,0.000495518,1.58157E-05,15.81568489,,,,,,,,,,,
1/29/2019 18:35,6:35:04 PM,43494.77,6:00:00 AM,0.25,12:35:04 PM,333827,823,10.83,23.11,77177,42.66,0.150130294,0.000016173,0.71177373,0.01887373,0.000428851,1.36868E-05,13.68678721,,,,,,,,,,,
1/29/2019 18:35,6:35:05 PM,43494.77,6:00:00 AM,0.25,12:35:05 PM,334328,822,10.84,23.11,77183,42.66,0.151278254,1.61397E-05,0.71030673,0.01740673,0.000395518,1.2622E-05,12.62197187,,,,,,,,,,,
1/29/2019 18:35,6:35:05 PM,43494.77,6:00:00 AM,0.25,12:35:05 PM,334830,814,10.88,23.11,77186,42.66,0.155870097,0.000015873,0.69857073,0.00567073,0.000128851,4.1118E-06,4.11180116,,,,,,,,,,,
1/29/2019 18:35,6:35:06 PM,43494.77,6:00:00 AM,0.25,12:35:06 PM,335332,811,10.91,23.11,77181,42.62,0.159313979,0.000015773,0.69416973,0.00126973,2.88509E-05,9.20731E-07,0.920730754,,,,,,,,,,,
1/29/2019 18:35,6:35:06 PM,43494.77,6:00:00 AM,0.25,12:35:06 PM,335834,821,10.94,23.11,77180,42.62,0.162757861,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15587E-05,11.55866978,,,,,,,,,,,
1/29/2019 18:35,6:35:07 PM,43494.77,6:00:00 AM,0.25,12:35:07 PM,336335,809,10.96,23.11,77179,42.62,0.165053782,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20686E-06,-1.206858372,,,,,,,,,,,
1/29/2019 18:35,6:35:07 PM,43494.77,6:00:00 AM,0.25,12:35:07 PM,336837,817,10.98,23.11,77181,42.66,0.167349703,0.000015973,0.70297173,0.01007173,0.000228851,7.3034E-06,7.303404314,,,,,,,,,,,
1/29/2019 18:35,6:35:08 PM,43494.77,6:00:00 AM,0.25,12:35:08 PM,337339,811,10.9,23.11,77175,42.66,0.158166018,0.000015773,0.69416973,0.00126973,2.88509E-05,9.20802E-07,0.920802337,,,,,,,,,,,
1/29/2019 18:35,6:35:08 PM,43494.77,6:00:00 AM,0.25,12:35:08 PM,337841,820,10.89,23.12,77171,42.66,0.157018057,0.000016073,0.70737273,0.01447273,0.000328851,1.04965E-05,10.49645531,,,,,,,,,,,
1/29/2019 18:35,6:35:09 PM,43494.77,6:00:00 AM,0.25,12:35:09 PM,338342,812,10.88,23.11,77165,42.69,0.155870097,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.98492E-06,1.984921165,,,,,,,,,,,
1/29/2019 18:35,6:35:09 PM,43494.77,6:00:00 AM,0.25,12:35:09 PM,338844,821,10.8,23.11,77159,42.69,0.146686412,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15618E-05,11.56181565,,,,,,,,,,,
1/29/2019 18:35,6:35:10 PM,43494.77,6:00:00 AM,0.25,12:35:10 PM,339346,806,10.73,23.11,77163,42.69,0.138650687,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.39919E-06,-4.399189849,,,,,,,,,,,
1/29/2019 18:35,6:35:10 PM,43494.77,6:00:00 AM,0.25,12:35:10 PM,339848,805,10.75,23.11,77149,42.73,0.140946608,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.46421E-06,-5.46420832,,,,,,,,,,,
1/29/2019 18:35,6:35:11 PM,43494.77,6:00:00 AM,0.25,12:35:11 PM,340349,813,10.59,23.11,77156,42.73,0.122579238,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.04928E-06,3.04927631,,,,,,,,,,,
1/29/2019 18:35,6:35:11 PM,43494.77,6:00:00 AM,0.25,12:35:11 PM,340851,824,10.64,23.12,77156,42.73,0.128319041,1.62063E-05,0.71324073,0.02034073,0.000462184,1.47551E-05,14.75513406,,,,,,,,,,,
1/29/2019 18:35,6:35:12 PM,43494.77,6:00:00 AM,0.25,12:35:12 PM,341353,820,10.62,23.11,77147,42.73,0.12602312,0.000016073,0.70737273,0.01447273,0.000328851,1.04994E-05,10.49936631,,,,,,,,,,,
1/29/2019 18:35,6:35:12 PM,43494.77,6:00:00 AM,0.25,12:35:12 PM,341859,818,10.49,23.11,77140,42.73,0.111099632,1.60063E-05,0.70443873,0.01153873,0.000262184,8.37163E-06,8.371630408,,,,,,,,,,,
1/29/2019 18:35,6:35:13 PM,43494.77,6:00:00 AM,0.25,12:35:13 PM,342356,814,10.57,23.12,77135,42.73,0.120283317,0.000015873,0.69857073,0.00567073,0.000128851,4.11466E-06,4.114658676,,,,,,,,,,,
1/29/2019 18:35,6:35:13 PM,43494.77,6:00:00 AM,0.25,12:35:13 PM,342859,815,10.47,23.12,77143,42.73,0.10880371,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17857E-06,5.178570832,,,,,,,,,,,
1/29/2019 18:35,6:35:14 PM,43494.77,6:00:00 AM,0.25,12:35:14 PM,343361,816,10.46,23.12,77135,42.69,0.10765575,1.59397E-05,0.70150473,0.00860473,0.000195518,6.24356E-06,6.24355717,,,,,,,,,,,
1/29/2019 18:35,6:35:14 PM,43494.77,6:00:00 AM,0.25,12:35:14 PM,343863,827,10.47,23.12,77132,42.69,0.10880371,1.63063E-05,0.71764173,0.02474173,0.000562184,1.79532E-05,17.95319714,,,,,,,,,,,
1/29/2019 18:35,6:35:15 PM,43494.77,6:00:00 AM,0.25,12:35:15 PM,344290,808,10.43,23.12,77129,42.66,0.104211868,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.27221E-06,-2.272213551,,,,,,,,,,,
1/29/2019 18:35,6:35:15 PM,43494.77,6:00:00 AM,0.25,12:35:15 PM,344792,820,10.42,23.12,77131,42.66,0.103063907,0.000016073,0.70737273,0.01447273,0.000328851,1.05019E-05,10.50189876,,,,,,,,,,,
1/29/2019 18:35,6:35:16 PM,43494.77,6:00:00 AM,0.25,12:35:16 PM,345293,808,10.44,23.12,77129,42.62,0.105359828,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.27221E-06,-2.272213551,,,,,,,,,,,
1/29/2019 18:35,6:35:16 PM,43494.77,6:00:00 AM,0.25,12:35:16 PM,345795,823,10.45,23.12,77135,42.59,0.106507789,0.000016173,0.71177373,0.01887373,0.000428851,1.36947E-05,13.6947019,,,,,,,,,,,
1/29/2019 18:35,6:35:17 PM,43494.77,6:00:00 AM,0.25,12:35:17 PM,346297,812,10.47,23.11,77132,42.55,0.10880371,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.98577E-06,1.985770389,,,,,,,,,,,
1/29/2019 18:35,6:35:17 PM,43494.77,6:00:00 AM,0.25,12:35:17 PM,346799,803,10.4,23.11,77131,42.52,0.100767986,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.59442E-06,-7.594420536,,,,,,,,,,,
1/29/2019 18:35,6:35:18 PM,43494.77,6:00:00 AM,0.25,12:35:18 PM,347300,816,10.34,23.12,77132,42.48,0.093880222,1.59397E-05,0.70150473,0.00860473,0.000195518,6.2438E-06,6.24380001,,,,,,,,,,,
1/29/2019 18:35,6:35:18 PM,43494.77,6:00:00 AM,0.25,12:35:18 PM,347802,814,10.31,23.12,77132,42.42,0.09043634,0.000015873,0.69857073,0.00567073,0.000128851,4.11482E-06,4.114818714,,,,,,,,,,,
1/29/2019 18:35,6:35:19 PM,43494.77,6:00:00 AM,0.25,12:35:19 PM,348304,808,10.37,23.12,77138,42.39,0.097324104,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.27195E-06,-2.271948443,,,,,,,,,,,
1/29/2019 18:35,6:35:19 PM,43494.77,6:00:00 AM,0.25,12:35:19 PM,348806,814,10.31,23.13,77146,42.35,0.09043634,0.000015873,0.69857073,0.00567073,0.000128851,4.11421E-06,4.114210843,,,,,,,,,,,
1/29/2019 18:35,6:35:20 PM,43494.77,6:00:00 AM,0.25,12:35:20 PM,349307,815,10.35,23.13,77147,42.28,0.095028182,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17848E-06,5.178477111,,,,,,,,,,,
1/29/2019 18:35,6:35:20 PM,43494.77,6:00:00 AM,0.25,12:35:20 PM,349809,822,10.29,23.14,77151,42.25,0.088140419,1.61397E-05,0.71030673,0.01740673,0.000395518,1.26285E-05,12.62848576,,,,,,,,,,,
1/29/2019 18:35,6:35:21 PM,43494.77,6:00:00 AM,0.25,12:35:21 PM,350311,827,10.32,23.13,77149,42.21,0.0915843,1.63063E-05,0.71764173,0.02474173,0.000562184,1.79498E-05,17.94984694,,,,,,,,,,,
1/29/2019 18:35,6:35:21 PM,43494.77,6:00:00 AM,0.25,12:35:21 PM,350813,816,10.39,23.13,77159,42.14,0.099620025,1.59397E-05,0.70150473,0.00860473,0.000195518,6.24183E-06,6.24182581,,,,,,,,,,,
1/29/2019 18:35,6:35:22 PM,43494.77,6:00:00 AM,0.25,12:35:22 PM,351314,805,10.32,23.13,77156,42.11,0.0915843,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.46408E-06,-5.464081424,,,,,,,,,,,
1/29/2019 18:35,6:35:22 PM,43494.77,6:00:00 AM,0.25,12:35:22 PM,351816,809,10.3,23.13,77146,42.04,0.089288379,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20746E-06,-1.207456126,,,,,,,,,,,
1/29/2019 18:35,6:35:23 PM,43494.77,6:00:00 AM,0.25,12:35:23 PM,352318,818,10.34,23.14,77149,42,0.093880222,1.60063E-05,0.70443873,0.01153873,0.000262184,8.3715E-06,8.371501428,,,,,,,,,,,
1/29/2019 18:35,6:35:23 PM,43494.77,6:00:00 AM,0.25,12:35:23 PM,352820,813,10.34,23.13,77148,41.97,0.093880222,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.0498E-06,3.049798383,,,,,,,,,,,
1/29/2019 18:35,6:35:24 PM,43494.77,6:00:00 AM,0.25,12:35:24 PM,353321,818,10.34,23.13,77144,41.94,0.093880222,1.60063E-05,0.70443873,0.01153873,0.000262184,8.37176E-06,8.371761455,,,,,,,,,,,
1/29/2019 18:35,6:35:24 PM,43494.77,6:00:00 AM,0.25,12:35:24 PM,353823,812,10.46,23.15,77145,41.9,0.10765575,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.9857E-06,1.985703826,,,,,,,,,,,
1/29/2019 18:35,6:35:25 PM,43494.77,6:00:00 AM,0.25,12:35:25 PM,354325,821,10.35,23.14,77134,41.87,0.095028182,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15667E-05,11.56673412,,,,,,,,,,,
1/29/2019 18:35,6:35:25 PM,43494.77,6:00:00 AM,0.25,12:35:25 PM,354827,806,10.46,23.14,77132,41.84,0.10765575,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.4014E-06,-4.401403572,,,,,,,,,,,
1/29/2019 18:35,6:35:26 PM,43494.77,6:00:00 AM,0.25,12:35:26 PM,355330,814,10.45,23.13,77134,41.81,0.106507789,0.000015873,0.69857073,0.00567073,0.000128851,4.11485E-06,4.114850905,,,,,,,,,,,
1/29/2019 18:35,6:35:26 PM,43494.77,6:00:00 AM,0.25,12:35:26 PM,355834,811,10.5,23.13,77134,41.81,0.112247592,0.000015773,0.69416973,0.00126973,2.88509E-05,9.21354E-07,0.921353977,,,,,,,,,,,
1/29/2019 18:35,6:35:27 PM,43494.77,6:00:00 AM,0.25,12:35:27 PM,356333,819,10.42,23.14,77122,41.77,0.103063907,1.60397E-05,0.70590573,0.01300573,0.000295518,9.43913E-06,9.43913279,,,,,,,,,,,
1/29/2019 18:35,6:35:27 PM,43494.77,6:00:00 AM,0.25,12:35:27 PM,356835,805,10.48,23.13,77119,41.74,0.109951671,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.4667E-06,-5.46670297,,,,,,,,,,,
1/29/2019 18:35,6:35:28 PM,43494.77,6:00:00 AM,0.25,12:35:28 PM,357337,821,10.48,23.14,77122,41.74,0.109951671,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15685E-05,11.56853388,,,,,,,,,,,
1/29/2019 18:35,6:35:28 PM,43494.77,6:00:00 AM,0.25,12:35:28 PM,357838,809,10.5,23.13,77131,41.74,0.112247592,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20769E-06,-1.207690946,,,,,,,,,,,
1/29/2019 18:35,6:35:29 PM,43494.77,6:00:00 AM,0.25,12:35:29 PM,358326,816,10.46,23.14,77129,41.74,0.10765575,1.59397E-05,0.70150473,0.00860473,0.000195518,6.24446E-06,6.244464378,,,,,,,,,,,
1/29/2019 18:35,6:35:29 PM,43494.77,6:00:00 AM,0.25,12:35:29 PM,358828,811,10.47,23.13,77143,41.7,0.10880371,0.000015773,0.69416973,0.00126973,2.88509E-05,9.21246E-07,0.921246486,,,,,,,,,,,
1/29/2019 18:35,6:35:30 PM,43494.77,6:00:00 AM,0.25,12:35:30 PM,359330,814,10.32,23.14,77130,41.74,0.0915843,0.000015873,0.69857073,0.00567073,0.000128851,4.1152E-06,4.115203194,,,,,,,,,,,
1/29/2019 18:35,6:35:30 PM,43494.77,6:00:00 AM,0.25,12:35:30 PM,359832,814,10.34,23.14,77138,41.74,0.093880222,0.000015873,0.69857073,0.00567073,0.000128851,4.11478E-06,4.114776405,,,,,,,,,,,
1/29/2019 18:35,6:35:31 PM,43494.77,6:00:00 AM,0.25,12:35:31 PM,360334,811,10.49,23.13,77134,41.74,0.111099632,0.000015773,0.69416973,0.00126973,2.88509E-05,9.21354E-07,0.921353977,,,,,,,,,,,
1/29/2019 18:35,6:35:31 PM,43494.77,6:00:00 AM,0.25,12:35:31 PM,360838,813,10.52,23.14,77129,41.74,0.114543513,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.05065E-06,3.050652634,,,,,,,,,,,
1/29/2019 18:35,6:35:32 PM,43494.77,6:00:00 AM,0.25,12:35:32 PM,361339,811,10.39,23.14,77136,41.77,0.099620025,0.000015773,0.69416973,0.00126973,2.88509E-05,9.21361E-07,0.921361185,,,,,,,,,,,
1/29/2019 18:35,6:35:32 PM,43494.77,6:00:00 AM,0.25,12:35:32 PM,361764,822,10.43,23.16,77137,41.81,0.104211868,1.61397E-05,0.71030673,0.01740673,0.000395518,1.26316E-05,12.63163037,,,,,,,,,,,
1/29/2019 18:35,6:35:33 PM,43494.77,6:00:00 AM,0.25,12:35:33 PM,362264,808,10.34,23.14,77136,41.81,0.093880222,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.27216E-06,-2.272160725,,,,,,,,,,,
1/29/2019 18:35,6:35:33 PM,43494.77,6:00:00 AM,0.25,12:35:33 PM,362764,804,10.48,23.14,77144,41.84,0.109951671,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.52951E-06,-6.529512742,,,,,,,,,,,
1/29/2019 18:35,6:35:34 PM,43494.77,6:00:00 AM,0.25,12:35:34 PM,363265,804,10.41,23.14,77138,41.87,0.101915946,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.53002E-06,-6.530020625,,,,,,,,,,,
1/29/2019 18:35,6:35:34 PM,43494.77,6:00:00 AM,0.25,12:35:34 PM,363764,801,10.33,23.16,77139,41.87,0.092732261,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.72399E-06,-9.723990022,,,,,,,,,,,
1/29/2019 18:35,6:35:35 PM,43494.77,6:00:00 AM,0.25,12:35:35 PM,364264,818,10.41,23.16,77135,41.9,0.101915946,1.60063E-05,0.70443873,0.01153873,0.000262184,8.37359E-06,8.373586046,,,,,,,,,,,
1/29/2019 18:35,6:35:35 PM,43494.77,6:00:00 AM,0.25,12:35:35 PM,364764,812,10.38,23.14,77123,41.94,0.098472064,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.9862E-06,1.98620323,,,,,,,,,,,
1/29/2019 18:35,6:35:36 PM,43494.77,6:00:00 AM,0.25,12:35:36 PM,365264,810,10.41,23.16,77140,41.94,0.101915946,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.43148E-07,-0.143148358,,,,,,,,,,,
1/29/2019 18:35,6:35:36 PM,43494.77,6:00:00 AM,0.25,12:35:36 PM,365764,812,10.5,23.15,77174,41.94,0.112247592,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.98496E-06,1.98495765,,,,,,,,,,,
1/29/2019 18:35,6:35:37 PM,43494.77,6:00:00 AM,0.25,12:35:37 PM,366264,804,10.41,23.16,77156,41.97,0.101915946,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.52894E-06,-6.528937896,,,,,,,,,,,
1/29/2019 18:35,6:35:37 PM,43494.77,6:00:00 AM,0.25,12:35:37 PM,366765,819,10.44,23.16,77141,41.97,0.105359828,1.60397E-05,0.70590573,0.01300573,0.000295518,9.43744E-06,9.437444908,,,,,,,,,,,
1/29/2019 18:35,6:35:38 PM,43494.77,6:00:00 AM,0.25,12:35:38 PM,367264,817,10.41,23.14,77154,41.97,0.101915946,0.000015973,0.70297173,0.01007173,0.000228851,7.3067E-06,7.306699955,,,,,,,,,,,
1/29/2019 18:35,6:35:38 PM,43494.77,6:00:00 AM,0.25,12:35:38 PM,367764,813,10.44,23.16,77160,41.97,0.105359828,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.04963E-06,3.049632837,,,,,,,,,,,
1/29/2019 18:35,6:35:39 PM,43494.77,6:00:00 AM,0.25,12:35:39 PM,368264,809,10.45,23.17,77162,41.97,0.106507789,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20737E-06,-1.207368735,,,,,,,,,,,
1/29/2019 18:35,6:35:39 PM,43494.77,6:00:00 AM,0.25,12:35:39 PM,368764,803,10.42,23.16,77160,41.97,0.103063907,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.59285E-06,-7.592847464,,,,,,,,,,,
1/29/2019 18:35,6:35:40 PM,43494.77,6:00:00 AM,0.25,12:35:40 PM,369264,809,10.39,23.14,77154,41.97,0.099620025,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20737E-06,-1.207371676,,,,,,,,,,,
1/29/2019 18:35,6:35:40 PM,43494.77,6:00:00 AM,0.25,12:35:40 PM,369767,818,10.39,23.14,77147,42,0.099620025,1.60063E-05,0.70443873,0.01153873,0.000262184,8.37172E-06,8.371718455,,,,,,,,,,,
1/29/2019 18:35,6:35:41 PM,43494.77,6:00:00 AM,0.25,12:35:41 PM,370265,819,10.5,23.15,77139,42,0.112247592,1.60397E-05,0.70590573,0.01300573,0.000295518,9.43737E-06,9.437371088,,,,,,,,,,,
1/29/2019 18:35,6:35:41 PM,43494.77,6:00:00 AM,0.25,12:35:41 PM,370764,813,10.42,23.16,77133,42.04,0.103063907,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.0507E-06,3.050700345,,,,,,,,,,,
1/29/2019 18:35,6:35:42 PM,43494.77,6:00:00 AM,0.25,12:35:42 PM,371264,809,10.45,23.17,77144,42.04,0.106507789,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20765E-06,-1.20765045,,,,,,,,,,,
1/29/2019 18:35,6:35:42 PM,43494.77,6:00:00 AM,0.25,12:35:42 PM,371764,815,10.5,23.16,77139,42.04,0.112247592,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17954E-06,5.179538569,,,,,,,,,,,
1/29/2019 18:35,6:35:43 PM,43494.77,6:00:00 AM,0.25,12:35:43 PM,372264,827,10.52,23.16,77140,42.07,0.114543513,1.63063E-05,0.71764173,0.02474173,0.000562184,1.79538E-05,17.9537589,,,,,,,,,,,
1/29/2019 18:35,6:35:43 PM,43494.77,6:00:00 AM,0.25,12:35:43 PM,372764,799,10.44,23.16,77141,42.11,0.105359828,0.000015373,0.67656573,-0.01633427,-0.000371149,-1.18528E-05,-11.85275823,,,,,,,,,,,
1/29/2019 18:35,6:35:44 PM,43494.77,6:00:00 AM,0.25,12:35:44 PM,373264,806,10.42,23.17,77142,42.11,0.103063907,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.40128E-06,-4.401278607,,,,,,,,,,,
1/29/2019 18:35,6:35:44 PM,43494.77,6:00:00 AM,0.25,12:35:44 PM,373767,815,10.43,23.16,77140,42.14,0.104211868,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17947E-06,5.179471424,,,,,,,,,,,
1/29/2019 18:35,6:35:45 PM,43494.77,6:00:00 AM,0.25,12:35:45 PM,374264,815,10.39,23.17,77148,42.14,0.099620025,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17911E-06,5.179109111,,,,,,,,,,,
1/29/2019 18:35,6:35:45 PM,43494.77,6:00:00 AM,0.25,12:35:45 PM,374764,793,10.36,23.16,77135,42.18,0.096176143,0.000015173,0.66776373,-0.02513627,-0.000571149,-1.82412E-05,-18.24123796,,,,,,,,,,,
1/29/2019 18:35,6:35:46 PM,43494.77,6:00:00 AM,0.25,12:35:46 PM,375264,810,10.55,23.17,77144,42.18,0.117987395,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.43146E-07,-0.143145766,,,,,,,,,,,
1/29/2019 18:35,6:35:46 PM,43494.77,6:00:00 AM,0.25,12:35:46 PM,375764,801,10.48,23.17,77139,42.21,0.109951671,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.72432E-06,-9.724318192,,,,,,,,,,,
1/29/2019 18:35,6:35:47 PM,43494.77,6:00:00 AM,0.25,12:35:47 PM,376264,812,10.56,23.16,77138,42.21,0.119135356,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.98595E-06,1.985951045,,,,,,,,,,,
1/29/2019 18:35,6:35:47 PM,43494.77,6:00:00 AM,0.25,12:35:47 PM,376764,820,10.57,23.17,77131,42.21,0.120283317,0.000016073,0.70737273,0.01447273,0.000328851,1.05037E-05,10.50367111,,,,,,,,,,,
1/29/2019 18:35,6:35:48 PM,43494.77,6:00:00 AM,0.25,12:35:48 PM,377264,822,10.59,23.17,77126,42.25,0.122579238,1.61397E-05,0.71030673,0.01740673,0.000395518,1.26339E-05,12.6338583,,,,,,,,,,,
1/29/2019 18:35,6:35:48 PM,43494.77,6:00:00 AM,0.25,12:35:48 PM,377764,812,10.62,23.16,77105,42.25,0.12602312,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.9868E-06,1.986801007,,,,,,,,,,,
1/29/2019 18:35,6:35:49 PM,43494.77,6:00:00 AM,0.25,12:35:49 PM,378264,814,10.65,23.16,77103,42.25,0.129467002,0.000015873,0.69857073,0.00567073,0.000128851,4.11692E-06,4.116922139,,,,,,,,,,,
1/29/2019 18:35,6:35:49 PM,43494.77,6:00:00 AM,0.25,12:35:49 PM,378764,818,10.58,23.17,77097,42.25,0.121431277,1.60063E-05,0.70443873,0.01153873,0.000262184,8.378E-06,8.377996001,,,,,,,,,,,
