Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
9/30/2020 17:42,2.218666,-0.3105021,1.204552,486.8999,19.11919,72.91666,23.83248,789.8,13.85167,-89.62839,12.91076,19.9899,0.0486979,0.785452,,,,
9/30/2020 17:42,2.199177,-0.3021698,1.081768,485.0593,18.97984,72.82602,23.83678,789.8,13.85167,-89.62839,12.91076,18.1493,0.0570302,0.662668,,,,
9/30/2020 17:42,2.159184,-0.3026409,1.018894,485.3661,19.17904,72.74281,23.84211,789.8,13.85167,-89.62839,12.82495,18.4561,0.0565591,0.599794,,,,
9/30/2020 17:42,2.115406,-0.3045969,1.190022,479.8442,19.24811,72.66453,23.84527,789.8,13.85167,-89.62839,12.82495,12.9342,0.0546031,0.770922,,,,
9/30/2020 17:42,2.060856,-0.3015823,1.251217,480.7645,19.20965,72.57504,23.84962,789.8,13.85167,-89.62839,12.82495,13.8545,0.0576177,0.832117,,,,
9/30/2020 17:42,2.002392,-0.3005743,1.196621,481.0713,19.19322,72.46705,23.85383,789.8,13.85167,-89.62839,12.82495,14.1613,0.0586257,0.777521,,,,
9/30/2020 17:42,1.957027,-0.2932434,1.360806,476.163,19.23641,72.38345,23.85684,789.8,13.85167,-89.62839,12.82495,9.253,0.0659566,0.941706,,,,
9/30/2020 17:42,1.912704,-0.28582,1.148933,473.0953,19.07001,72.31033,23.86121,789.8,13.85167,-89.62839,12.82495,6.1853,0.07338,0.729833,,,,
9/30/2020 17:42,1.884811,-0.2890778,1.248737,474.0156,19.06949,72.22494,23.86486,789.8,13.85167,-89.62839,12.82495,7.1056,0.0701222,0.829637,,,,
9/30/2020 17:42,1.87661,-0.2972822,1.33503,478.0036,19.1792,72.13942,23.86839,789.8,13.85167,-89.62839,12.82495,11.0936,0.0619178,0.91593,,,,
9/30/2020 17:42,1.879028,-0.3144627,1.195553,478.0036,19.22855,72.05236,23.87225,789.8,13.85167,-89.62839,12.9434,11.0936,0.0447373,0.776453,,,,
9/30/2020 17:42,1.897785,-0.3100729,1.19931,480.151,19.30621,72.01018,23.87556,789.8,13.85167,-89.62839,12.9434,13.241,0.0491271,0.78021,,,,
9/30/2020 17:42,1.907822,-0.3173914,0.8885918,481.6849,19.36893,71.97581,23.87868,789.8,13.85167,-89.62839,12.9434,14.7749,0.0418086,0.4694918,,,,
9/30/2020 17:42,1.903553,-0.2959681,0.9455376,478.6171,19.18872,71.89792,23.88161,789.8,13.85167,-89.62839,12.9434,11.7071,0.0632319,0.5264376,,,,
9/30/2020 17:42,1.898666,-0.2859058,1.009655,480.7645,19.08559,71.80947,23.88454,789.8,13.85167,-89.62839,12.9434,13.8545,0.0732942,0.590555,,,,
9/30/2020 17:42,1.896595,-0.2856646,0.8120957,479.8442,18.97521,71.7278,23.88774,789.8,13.85167,-89.62839,12.9434,12.9342,0.0735354,0.3929957,,,,
9/30/2020 17:42,1.904388,-0.2928381,0.5564041,482.9119,18.85389,71.62156,23.88989,789.8,13.85167,-89.62839,12.9434,16.0019,0.0663619,0.1373041,,,,
